MA_Period,Final_Balance,Total_Return_Pct,Return_2013_Pct,Return_2014_Pct,Return_2015_Pct,Return_2016_Pct,Return_2017_Pct,Return_2018_Pct,Return_2019_Pct,Return_2020_Pct,Return_2021_Pct,Return_2022_Pct,Return_2023_Pct,Return_2024_Pct,Return_2025_Pct
183,0.00037037538153344274,-99.99999996296246,,-96.57859817411864,-69.36771535163673,-84.91099296222396,49.400499896345806,-91.38037972688797,-85.35302366354412,-59.0499076696221,-87.97309011334418,-98.64995467665135,-87.79989704635425,-80.76709793857233,-20.412620053575058
184,0.0005809533276880514,-99.99999994190468,,-96.49081576846598,-68.02741657681514,-84.26894872608062,50.944144564971275,-90.34851583396707,-83.59101972280789,-55.977517564486604,-87.15454894356338,-98.69539965413323,-87.26860294743577,-81.16301174958866,-22.17507224428381
185,0.0006240214490371096,-99.99999993759785,,-96.33719111715303,-66.84185478062933,-85.41419536503487,70.21108951606026,-90.14400417608836,-84.80459331305796,-54.85332210026779,-85.90538517842118,-98.83540095350418,-87.59718988268787,-80.24286343072876,-23.90354774560285
186,0.000960449528128319,-99.99999990395506,,-96.05570382260764,-59.489471271579994,-85.70041040547012,73.08992101108637,-90.1290020386735,-82.81302962740511,-49.938264954132016,-86.9959703339817,-98.88703492581416,-87.40354435557418,-80.15823070211204,-20.95266522671233
187,0.0010270985051308256,-99.99999989729015,,-96.14459991612127,-56.99709110289025,-84.2718091135893,65.69892119612253,-89.93540687980703,-83.96482261134354,-49.27656595996079,-86.44926468904947,-98.83881824324214,-88.07690681150456,-80.40280157378677,-21.019164334495944
188,0.0011814385417458296,-99.99999988185616,,-96.07952306467367,-57.36353115460613,-84.47295460938003,52.806070586327806,-89.12304247807083,-83.26163077410794,-47.92625247676402,-86.04109295457434,-98.85640050890079,-86.80175447716863,-80.624260209259,-23.02985631498976
189,0.0013245997596882668,-99.99999986754003,,-95.86651549126366,-59.22948516957736,-82.99758157372344,61.98400661471777,-88.53076400035059,-82.3240463128284,-47.555958370501614,-85.45979988313861,-98.9630927457405,-86.79220051958863,-82.49800504731208,-22.981064844745912
190,0.0013992747643634341,-99.99999986007252,,-95.97598441301355,-58.73641835914236,-83.30765407084925,73.89418022157517,-88.14579639710924,-81.44905875571767,-52.45451017868409,-85.38498040483017,-98.96857067821163,-86.26058626016255,-82.59308707957108,-22.981064844745937
191,0.0019029195873487396,-99.99999980970804,,-96.25894789724462,-60.728589225754995,-83.31465757038136,81.89111017065525,-87.63964354738874,-79.52748564306391,-52.37538751836841,-85.41465869905211,-98.75599426959208,-85.43989618238311,-82.1494133183366,-24.904484748933665
192,0.0014060878040418813,-99.99999985939122,,-96.32476285851877,-62.21328194445254,-83.00522217497831,73.30618437334032,-88.13467791375895,-78.91812582005886,-57.001286242940374,-86.86592006797555,-98.76458563926919,-85.77062315833359,-81.56674830479584,-24.90448474893364
193,0.0012038998088949042,-99.99999987961003,,-96.51663496884781,-63.94517773273074,-83.79883154015502,74.10965815116025,-87.85359675584365,-81.42249161062793,-56.89723638442532,-85.81660668771542,-98.70441074958059,-85.5927389330893,-82.22438515257542,-25.75538140699888
194,0.0009493934894453891,-99.99999990506066,,-96.2084887242739,-62.583764048409066,-83.5122559981041,77.2321470291676,-88.05173175649442,-82.84262459853373,-58.004990079540754,-87.5613499085716,-98.70739721510519,-85.37898192774647,-84.42349382398962,-27.35084663442604
195,0.0012635187403238783,-99.99999987364812,,-95.03411196548862,-64.75270181432468,-83.33616703796703,73.65128051661527,-89.44935433488953,-81.68175574356376,-55.57772780182052,-86.82919820507703,-98.77091680270348,-85.39787772514299,-83.05821361111296,-27.443937292047536
196,0.0014212174365039905,-99.99999985787825,,-94.67451234894159,-64.84934381024786,-83.76806583929297,72.64114868415513,-89.27168744799478,-81.17026507573189,-52.693830589927714,-85.90555023148063,-98.68098092493386,-85.94373798958799,-85.04739162875288,-27.44393729204755
197,0.0012638277932005373,-99.99999987361721,,-94.84362759653241,-66.76807067843552,-84.59445440719581,74.19218833191698,-89.22900667574072,-81.61755595832214,-52.49178874573855,-85.32964406448244,-98.62614072047039,-85.96991586228665,-86.06055880157145,-25.87476524688055
198,0.0009761686539384727,-99.99999990238312,,-95.06807974718684,-70.2158977636187,-84.9566816495997,91.7566805865429,-89.99403422261446,-82.64494548243488,-52.0460514643861,-85.11166271770834,-98.75308926956772,-86.41786865526964,-85.19851765083042,-25.87476524688053
199,0.001071961990191009,-99.9999998928038,,-95.05549130375172,-68.08252156221577,-85.92252434608704,89.48679402493478,-89.60543431265995,-82.53125440973568,-49.982912274148994,-84.33719923385473,-98.67257068951724,-87.21761718053888,-86.12990901272136,-23.938390856308278
200,0.0014091764579352566,-99.99999985908235,,-95.43205162447076,-66.73149897344018,-85.09212233596955,75.18436693770063,-87.80158434699845,-81.26038530729257,-43.95391775672422,-84.95650125751197,-98.74113870230286,-86.14348300002167,-85.8438904779202,-25.395380945911615
201,0.001638645344054081,-99.99999983613547,,-95.47188914177237,-67.4769762681431,-84.01371249494993,73.7123760538933,-88.62525244149933,-82.07601242910297,-46.88867290115773,-84.18622323612934,-98.34679978964577,-86.2335512556078,-86.21882104646477,-25.39538094591164
202,0.0017179856233080462,-99.99999982820144,,-95.36732492686376,-67.54386413554494,-85.08014150238719,86.61546584140227,-88.82553764794456,-82.00750188396786,-52.91541048737388,-81.81859222288173,-98.1964824983833,-87.50013556772316,-85.8237045876643,-25.39538094591166
203,0.001578275977960247,-99.9999998421724,,-95.65438986982997,-65.53922664886736,-84.28097414918348,70.17985131721743,-88.89660697855888,-84.54456556811635,-52.914961013896864,-83.62847141058177,-97.91220258317972,-86.51346559603437,-85.78227654615898,-25.60469641351699
204,0.0015252372750811842,-99.99999984747627,,-95.64208691660279,-66.39980488854755,-85.58779408107229,70.23687973415258,-88.63018508537345,-84.12346773663828,-54.00066483816528,-81.65250775145734,-97.83872877748085,-87.03224137349248,-86.96985579693866,-23.69162351349261
205,0.0021441697339377535,-99.99999978558303,,-95.91490100062488,-63.97592763261485,-85.01685316142581,65.22426634449985,-88.22262858278225,-84.60537975720938,-51.486473467168345,-80.68397976303349,-97.56026996387939,-86.43479057517823,-86.57825525050175,-22.014869801034198
206,0.0022614132270282975,-99.99999977385868,,-96.18721402490557,-64.93122850710263,-84.1169466430934,42.77738983703472,-87.41894206694536,-83.08657250084198,-51.99860047750904,-79.82659086681059,-97.48121906519704,-86.20684026288414,-86.63555099391013,-22.046376115699175
207,0.0027120907026207245,-99.99999972879094,,-96.04443524321032,-62.60848349133239,-83.11184737987243,44.375457945382244,-89.15070527132548,-83.31463103598415,-49.41191326270841,-80.93678437527323,-97.14990560585717,-85.82130618266329,-86.32480280091906,-22.04637611569913
208,0.004622606022698062,-99.9999995377394,,-95.64335406946323,-55.12749429158934,-81.21071029746474,46.33776236990954,-88.17315837693094,-83.37301486027539,-48.32553699708997,-79.44818732415119,-97.24983219332185,-85.64434490002435,-86.54922874565194,-22.45572685889663
209,0.0044230105084118055,-99.99999955769894,,-95.48412009051694,-50.537465244919346,-81.3786457860878,26.651358309020658,-88.61059679056724,-84.03692698391961,-54.598363024453164,-78.89249385361508,-96.9178665503659,-84.77142875839176,-86.75988146660507,-22.45572685889664
210,0.004063670935910607,-99.99999959363291,,-95.68108720775965,-52.6124223588211,-79.8605682999638,31.919143835248143,-89.0382153053374,-84.3894978926038,-52.71759807753655,-79.73968325697294,-96.79007483922628,-85.76413065606646,-87.12541557344828,-22.50591893520566
211,0.0037564018913263026,-99.99999962435982,,-95.55494793801356,-49.48117265505265,-78.98131095659184,23.95301165637884,-89.12049801856658,-85.04296260376579,-49.71949110559779,-80.65904996132899,-96.9255456443556,-86.73747794837563,-86.88627405792285,-24.12007475019844
212,0.00426319120736649,-99.99999957368088,,-95.65352003309712,-46.878641878500574,-77.31316583511257,9.82875294365282,-88.07695478586349,-85.20644784353657,-50.96681800842331,-82.4214528254759,-96.7816051875742,-85.46925766812363,-86.26428470528253,-24.12007475019845
213,0.0065401863886642925,-99.99999934598137,,-95.32664247992044,-43.763869729669835,-76.49409248671586,7.549289945598803,-87.41298772618751,-83.95081815018598,-47.291456828165536,-81.47866295737512,-96.68887964945952,-85.74033329895235,-86.35876435776065,-22.501344794163224
214,0.00602237612139721,-99.99999939776238,,-95.68463901585342,-47.765949534674625,-75.88255696657757,6.868120791757137,-87.87365112251956,-83.46494691707603,-43.7511000628523,-80.53308505869047,-96.80379734907947,-85.63860318755533,-86.7230558048664,-22.528552579307824
215,0.004914862176091323,-99.99999950851378,,-95.83158582073979,-47.824232598523594,-77.41206244895717,22.069641360324344,-90.03913901745244,-86.38403208942759,-42.001196947745434,-80.83474639588091,-96.66977728282859,-83.9744512392276,-86.85136928365344,-22.52855257930786
216,0.00748657019943563,-99.99999925134297,,-95.53837651261078,-46.59650808551743,-76.51200919339823,22.892366278202548,-89.51245821709172,-83.60488748601345,-44.109949290097674,-80.34090481434299,-96.62556074528914,-83.3874119993336,-87.11347079927914,-20.23937519464004
217,0.012231045367936467,-99.99999877689547,,-94.88083082854996,-41.27599862532594,-78.02643921752667,26.267464784329487,-88.56711458933026,-85.2241333913335,-40.62363946120839,-80.00419236898466,-96.18784396120624,-82.75841936722401,-86.36675163285736,-18.407897290813548
218,0.011100928113084102,-99.99999888990719,,-94.93435793904446,-44.47917237868905,-79.10199248556337,33.87599360691078,-89.73397294405788,-83.54325832065248,-41.65522468713818,-79.8719478910023,-95.97047948156646,-82.38974596237465,-87.74125518535182,-18.257804511174815
219,0.013685754327865679,-99.99999863142457,,-94.46423831663508,-41.558051537934034,-80.18680445747148,39.830434600085155,-89.8234305760294,-82.54672598667466,-40.871287878187765,-79.90627496020079,-96.0738874156062,-81.9701479229077,-87.48334697431504,-18.336098133575618
220,0.012936411433724492,-99.99999870635887,,-94.66459934696509,-37.180891068101175,-81.12185398730179,43.681480262213526,-89.71330850836424,-83.2536538829254,-43.18569766170055,-79.83232759552456,-96.17038716544363,-81.22952499288122,-87.71923610683316,-18.336098133575607
221,0.012115842449225724,-99.99999878841575,,-94.55015768669965,-36.016043540346956,-80.83441187827302,38.53855897416789,-90.82148707148258,-83.74760217687964,-41.31810335840665,-79.41146052526106,-96.24721286143091,-80.45696477521555,-87.8691440146852,-18.3889567216845
222,0.014762600212812296,-99.99999852373998,,-94.16757529804946,-34.71246478307061,-79.27469657236415,34.33761017419745,-90.50076186052885,-83.62815953432381,-46.10663737151843,-78.15342851601494,-96.15394345125723,-80.6141799800427,-87.50226514873653,-18.388956721684536
223,0.015149591663763343,-99.99999848504083,,-94.29674527138116,-32.08300496694638,-79.1276595442879,30.16849621318711,-91.51830566890602,-82.43786137770485,-43.82076342989508,-77.1745162324715,-96.4656792390968,-78.53906580345138,-87.82515890576448,-18.38895672168448
224,0.012406234191360763,-99.99999875937658,,-94.49445818697633,-35.99125834424953,-80.28195383989467,26.81334535352957,-91.98486680037567,-81.64057637566849,-43.34168886681062,-78.0095047925492,-96.34242344876618,-79.83903800191395,-87.24002700324394,-18.38895672168448
225,0.016406847320282837,-99.99999835931527,,-94.30163072215936,-36.4004489557989,-79.84102008127377,26.191734028785984,-91.490111178352,-81.17180977092328,-38.59059740705286,-78.00093074166728,-96.18621580563172,-78.8490706671492,-87.16242167055653,-20.607273269679872
226,0.019938256758768452,-99.99999800617432,,-94.79815525471803,-33.55744892038172,-78.99473175893476,26.6850553432064,-90.76896704080298,-79.46013166689127,-40.12065594139395,-78.60494215846201,-95.7533456485849,-79.16917776424101,-87.19896053329124,-21.187906720160665
227,0.013939741296805787,-99.99999860602587,,-94.78654808523703,-39.021536743159714,-78.25457549665748,23.094242767063754,-90.5260435033992,-80.79477939526923,-42.931435028050224,-80.05347272401626,-95.70957337126626,-80.91308037302667,-87.74528784804542,-21.187906720160644
228,0.015991803299799302,-99.99999840081966,,-94.31679697175007,-40.76929623346164,-79.95614744240068,29.618603804105614,-90.30157457195116,-80.67758422119454,-42.316066691148016,-79.3296243496726,-95.889793989855,-79.34084054848344,-87.77148143373316,-21.187906720160665
229,0.021985994363015574,-99.99999780140057,,-94.06302847201316,-38.38641235741434,-78.92112000695674,24.026322605150206,-90.43031353858252,-77.3126560959283,-43.35887631017663,-78.8754251778167,-95.68172287064588,-79.71324857770456,-87.18182580823355,-21.187906720160633
230,0.024246314355099025,-99.99999757536855,,-94.36184732193875,-37.06496113359605,-78.27214922542993,-3.499476887230357,-88.85800826736347,-77.38352783086849,-46.024245497863156,-78.83441179372439,-95.11678932581759,-79.30924020767259,-85.38226677228779,-23.353687279365154
231,0.019100988357651873,-99.99999808990117,,-94.69270896132062,-38.06591602610349,-80.79008152022497,12.034832188166256,-90.06074437385746,-77.71190881977672,-49.559984708564755,-79.343396388284,-94.60428427044121,-79.75883187681116,-85.73028167689782,-24.93910603363765
232,0.015016878300145099,-99.99999849831217,,-94.95673099069563,-37.82666819647784,-81.71842829494123,11.16035790297607,-90.39956452006315,-79.07575854906031,-49.15657947566998,-79.64527638463743,-94.54758390873151,-79.8784643686012,-86.22936198163755,-24.966515086701293
233,0.012681372344918491,-99.99999873186276,,-95.38229876266513,-38.9222565175341,-82.06865313218269,9.865440834272698,-90.96130664448214,-79.8635411346378,-49.08243928421734,-79.00647131519773,-94.90505272156723,-79.37976327375655,-85.1182781962163,-24.966515086701314
234,0.012213937591514843,-99.99999877860624,,-95.81656014916192,-39.9166637173457,-82.45392689695962,4.626462972770851,-90.58146596370723,-80.84017885906425,-44.22267029453827,-77.90636852590944,-94.81706765797597,-79.89990522455537,-84.77286141917688,-24.966515086701303
235,0.014400248355496007,-99.99999855997517,,-96.07550503578732,-41.674201908483376,-82.8815802827183,21.129927674673432,-90.59402024614508,-81.35134525186061,-44.471312998856305,-76.78416783713764,-94.45327227388496,-80.19057784014281,-83.4309253544525,-26.302921899920317
236,0.017820254426227075,-99.99999821797456,,-95.79537316110022,-38.718228519876554,-83.26068450095535,12.926894268563437,-90.72176991030221,-80.32691825344538,-40.741239322552914,-78.29220752061848,-94.49889647319239,-78.43168331974647,-82.55772313193988,-24.70865667181722
237,0.01571382427914363,-99.99999842861757,,-95.93828845585897,-41.94643611244479,-82.90392826482271,7.001672595059882,-89.57485036121231,-80.77261984700559,-41.34560932134201,-80.13341563156786,-93.91245038820894,-77.43655273227894,-84.91873138155212,-24.708656671817174
238,0.01732563216384754,-99.99999826743678,,-95.8326565239631,-42.17190782921312,-80.85205830145358,15.2172006792334,-89.19718220567974,-80.40129010018492,-45.45853940846706,-79.08066338408617,-94.37362989002231,-79.24046324204372,-84.66014326929555,-24.708656671817163
239,0.01943681955155843,-99.99999805631803,,-94.88492364129343,-42.21413768367259,-81.93548959205131,2.4904396699427345,-88.56689963029687,-78.38277274914118,-46.55341173172284,-78.58688127627256,-94.36865604899486,-80.15011888664843,-85.00941599121866,-25.0641741455349
240,0.01684495798378474,-99.9999983155042,,-95.33011971966788,-40.936320036905336,-82.94411892318753,4.819658823475792,-89.23615373888535,-76.94429469254274,-48.877654705556026,-79.59952369826598,-94.39237691030439,-79.76567051059448,-84.45642224219634,-25.16389361565886
241,0.0228265782670641,-99.99999771734217,,-95.02675439088438,-45.96219358822463,-81.46467985804018,19.75071949394598,-90.23894525968088,-76.76251425931284,-44.72658725018718,-79.42339379357277,-94.10313463961378,-79.27258782759306,-83.78296018277499,-25.16389361565887
242,0.020361221330545277,-99.99999796387786,,-94.77925227695494,-43.25462801888547,-80.80025734973914,16.305834974506528,-90.63082179113692,-78.56981615753898,-44.89745648453653,-81.1949163626247,-93.5504272751747,-79.0145494749901,-85.08982997983176,-26.694322878122236
243,0.017506144033404437,-99.9999982493856,,-95.45909404493405,-43.01057908590713,-82.05627154184505,22.603481841658922,-90.77169112829033,-78.15703944557701,-44.67302807993071,-80.34133018244495,-93.82195131600808,-77.59829906248547,-85.84270029894515,-28.41849048064924
244,0.019934318556953982,-99.99999800656815,,-95.29836562238518,-38.902982433073255,-82.18248637792216,23.801615477624118,-90.43591854539073,-78.81790059208188,-43.598966659096305,-80.59452432000391,-93.56026569973828,-78.40603683808052,-85.7460792716575,-28.41849048064925
245,0.02351888676637062,-99.99999764811133,,-94.85071619511338,-39.89390137798495,-82.52649644701123,21.955168752386744,-91.39765804521313,-76.46198966637522,-44.2048654377331,-78.58749893946745,-93.38276194566656,-76.8901309100112,-86.20575604252224,-30.120648826512163
246,0.024414400196886468,-99.99999755855998,,-94.87843033786518,-37.183677326405295,-83.2283414549463,16.404493770987717,-90.17245422115457,-74.22608173195431,-48.362511294648606,-79.2352530189725,-93.6856212796836,-77.49527101219078,-85.5870078174634,-30.120648826512163
247,0.020373445300955324,-99.99999796265547,,-94.61001711314148,-40.050378427750644,-83.49130191486849,4.696304057704803,-89.71448999539447,-75.07258913253135,-47.39105582739259,-80.21554461234737,-93.95400464895005,-77.96725656910859,-85.31498038815865,-30.120648826512163
248,0.023749887911398617,-99.9999976250112,,-94.12706555067055,-39.07890385777013,-84.32137804707673,14.571402627652375,-89.11418075862579,-74.90602506678437,-46.799574645057874,-80.29726353045025,-93.83521705701789,-77.48430953208837,-86.694523620178,-30.120648826512163
249,0.037194789652556126,-99.99999628052103,,-94.42039775294309,-32.226913574699935,-84.27729471060256,41.040607848189126,-89.09186065159047,-73.55303178737962,-44.75092744244451,-82.26332045826076,-93.65108262431677,-74.90185929070246,-85.93164220288433,-30.009089177591196
250,0.041299756014780115,-99.99999587002439,,-94.2604681538789,-29.911982279076067,-83.75632272972166,42.07251751208376,-89.03230941425309,-73.94636892294267,-44.758728873674414,-82.98001043961001,-93.73521160769018,-73.8395231761605,-85.56447106441503,-30.009089177591207
251,0.03746892393038704,-99.99999625310761,,-93.87701173970152,-24.67020879947812,-84.93329395492607,45.90707915848353,-89.29979755584657,-75.72101480648784,-49.699314389198626,-84.5157998830725,-93.49263087318161,-74.24196250442567,-84.75512900453893,-28.530757428755592
252,0.026738809210405987,-99.99999732611909,,-94.02240596983106,-30.506080623181575,-85.54624183634503,33.173088053173494,-89.66411217122364,-75.69672357334241,-53.976748442993674,-83.79942111755074,-93.58215083407096,-78.38478685197802,-81.99127642363963,-28.53075742875556
253,0.02750902786978915,-99.99999724909722,,-93.67234329070459,-32.30486541093198,-85.25076162723522,28.52102671451455,-89.48958580856151,-73.87660880574538,-54.27643422122968,-83.75066941935272,-93.761999902226,-79.89122351001559,-81.47509701459474,-28.53075742875558
254,0.030748862731909632,-99.99999692511373,,-92.70429311028698,-36.4125373310731,-83.60543903949736,33.52031492942895,-89.8259935883296,-74.60668440076898,-55.485701738146375,-84.899116774279,-93.52791023980639,-79.66634619732656,-81.91671256174162,-26.73569988742389
255,0.03301519322233567,-99.99999669848067,,-91.51395611730906,-39.807709969369235,-83.09135757837551,45.6153337857176,-90.15777785084063,-75.43086335590438,-56.27609562241,-86.29726721750134,-93.02846194164569,-80.10506248476594,-82.16886110471431,-26.735699887423937
256,0.03347232639741473,-99.99999665276736,,-91.56206618867768,-46.83336006604082,-82.05499448177167,41.549508741767774,-90.20350303881847,-71.83859549430697,-57.435917270783186,-84.60083717859361,-93.42935268487172,-79.11310403145244,-83.84456588768359,-26.735699887423902
257,0.026729920585685477,-99.99999732700793,,-90.93121887183264,-46.94867099330465,-82.59065995908536,63.467797199109995,-90.00920090171218,-76.88057831657426,-56.41498886806772,-84.67302488826255,-93.96625703749223,-80.30657708857352,-85.47192332928596,-26.708937101558604
258,0.0349717961774457,-99.99999650282038,,-90.38686993472858,-49.9327740252271,-83.36357431581646,83.10286222747713,-88.50534371774013,-77.53601713172881,-55.33598706141469,-84.02568570291955,-93.81056211184745,-79.79561671001868,-85.50568097326368,-28.56893998174046
259,0.0399505109275142,-99.99999600494891,,-90.08365829436542,-48.070560173974165,-83.22559295275353,105.2525012124053,-87.54612255480878,-77.46492833577086,-58.410061662550625,-82.93885831134418,-93.56125355152602,-79.68816744985847,-87.60876093825962,-30.177319588388173
260,0.04218230411222054,-99.99999578176958,,-89.1341420060992,-48.70874946154894,-82.98905064671017,85.20997718034069,-87.24344606194157,-77.61956208658064,-60.228414479317536,-83.52245678862292,-93.32302945565256,-78.13689509190698,-87.1366981604391,-31.62159241859761
261,0.04125339356162652,-99.99999587466064,,-88.7169903666534,-44.64370134516346,-83.07462518757704,74.08414746214677,-86.63447921713727,-78.29421505366548,-58.62712545573252,-84.98957853679887,-93.67750986083479,-77.23673519170107,-87.64149169104743,-30.04618115506329
262,0.03690109224350747,-99.99999630989078,,-88.67238615972289,-41.23250879680852,-82.47414800840056,66.20962270558462,-86.53574907169214,-77.81162050509977,-58.90884722432745,-86.29321399849489,-93.93688990440616,-78.30132212305419,-87.92847099902514,-28.789246239707133
263,0.0535996627951708,-99.99999464003372,,-88.49395901700348,-41.59559881893612,-80.82001141712665,62.53926950959647,-85.4241536012136,-78.83524898533058,-57.95989759818436,-85.68966440121207,-93.61391935488733,-76.0310845158406,-87.3527815114774,-28.78924623970708
264,0.049370721197740094,-99.99999506292788,,-87.52585573067638,-42.7015584993632,-80.63579045189978,53.4480217902656,-85.73005669203535,-79.35992742023026,-59.17714632402367,-85.34295175574616,-93.65571564669251,-77.96145702433262,-86.40973844175981,-30.581032156493436
265,0.07156849616103382,-99.99999284315038,,-87.88074297566611,-36.932294620637386,-78.16052311007475,64.29760390210065,-84.08455588367026,-77.4136057522074,-58.407360303410805,-84.19600465594561,-93.42482799455514,-80.6517154133098,-87.56875654617005,-30.168366104639198
266,0.06474003497621426,-99.9999935259965,,-87.48600116060443,-36.361254970948146,-81.9125086355048,74.70462648948937,-84.8357818987536,-78.14480297571532,-58.36558411054794,-83.78473679537291,-93.61804120477895,-79.68825973813345,-87.29812281082694,-30.16836610463921
267,0.09400808261133844,-99.99999059919173,,-87.45315014780076,-35.744611250881,-79.54322818468779,77.1826094301467,-86.17413641093698,-76.28902895913852,-59.15801834857357,-83.29158700390218,-93.21351251440544,-77.68841086495263,-86.3895422562496,-30.22001991138653
268,0.11060925317816758,-99.99998893907468,,-86.87719342143963,-34.67279179867192,-79.39448383403631,95.69548294216581,-86.44819567214049,-78.00034121029074,-61.31611508656578,-81.57367752345286,-93.14542382798663,-77.40185755984258,-86.07034606668641,-30.220019911386586
269,0.1196639582970698,-99.99998803360417,,-87.33246118707278,-34.54305641567576,-79.83527367433663,93.31651575908231,-86.89060203761096,-76.58766482854507,-61.85580293108822,-81.82350566842314,-92.98967231052708,-75.70656857983501,-85.65796703554891,-28.772102408864285
270,0.12484059225315457,-99.99998751594077,,-86.56339298097971,-37.97798763080016,-77.09799143048953,87.70554986664723,-86.50213682242769,-75.17196784194844,-64.04748214367713,-83.36068153410469,-93.06548728903667,-73.56949617185941,-86.34997410384501,-30.522747784208615
271,0.13633647911517757,-99.99998636635209,,-86.29509421651895,-37.00570038746462,-77.56248505171027,90.32103648670275,-86.74352338700935,-73.94162088232792,-63.688618842843184,-82.39989548671916,-92.60405600237718,-73.61949630780735,-87.64279179647104,-30.522747784208594
272,0.14670914846588912,-99.99998532908515,,-86.51927050617527,-35.84519542775655,-78.67832820745872,114.64837971717455,-88.22563419392199,-71.17641141066547,-63.71334155712045,-81.57448391466839,-92.58002772416816,-75.10293311042628,-87.28347793680065,-30.466399647780584
273,0.1948574970927784,-99.99998051425028,,-84.87140203186549,-35.21981306634024,-80.43898936326516,111.13257439531172,-86.91405009897026,-68.86870169641858,-61.01924848569196,-80.34475076979015,-92.86678076280901,-74.77793305499196,-87.37200707795418,-32.111238864680345
274,0.2295582497778662,-99.99997704417503,,-83.91753727331452,-35.4944343197642,-81.54916733194919,112.67438312484347,-85.87013918571938,-70.22149291600692,-62.202555997468245,-80.05014051083731,-92.61352584877959,-73.71311316527695,-86.52219343013218,-32.083800439576194
275,0.17366298218118773,-99.99998263370178,,-83.94026759550377,-37.38069884240949,-82.28204605687822,113.01445637767546,-86.9485274212538,-70.3153533792006,-62.66225150281676,-81.13703228594595,-92.13851327186899,-73.87624668918698,-87.64773117863953,-33.899986714979356
276,0.15214993082375594,-99.99998478500692,,-83.32160679812843,-37.389663218084266,-83.27830248355839,97.57381130977474,-88.13302012704993,-70.68995218480929,-60.733247273084444,-82.87049533637799,-92.11989304577527,-72.91242406291943,-86.67021107967481,-33.74636372895681
277,0.17575704814043247,-99.99998242429518,,-82.52938199444337,-37.40093599227916,-83.32016896246083,105.08950624703121,-87.06682990135002,-72.62837947145796,-58.289387867550616,-83.74058370346302,-91.69789622432975,-74.62190555465592,-85.96887472781304,-33.80809615799658
278,0.21453087357825934,-99.99997854691264,,-81.24700832096526,-36.01704350792835,-84.00766000671072,79.19339964158074,-86.27459298176686,-69.94532227905668,-56.578714545553645,-82.9659189225846,-91.97248560904498,-74.27041810052462,-85.0430333574238,-33.80809615799657
279,0.2319559880159115,-99.9999768044012,,-80.33193104581467,-37.98815706489185,-83.93865133976365,83.71151157958694,-88.35538169975543,-67.21075389826365,-50.527166857218916,-82.6215740887341,-91.34687677947653,-75.33285523759562,-85.76698241236672,-35.37088876316319
280,0.25479177205659836,-99.9999745208228,,-81.55712784677492,-36.626273741539606,-84.3414284130716,81.5805953441079,-87.82728846037259,-65.2783954732286,-49.23283298306021,-82.3395792970474,-91.49312820865508,-74.7244150781788,-85.42838364105613,-35.42326243515412
281,0.2826072320957342,-99.99997173927679,,-80.27513826391902,-36.78060688524724,-83.29490455298176,97.87448853699767,-88.06757203125018,-61.918736120206106,-54.39314031622147,-82.07249960660535,-92.07095518107823,-74.78096570001223,-85.70893140108005,-35.42326243515414
282,0.24630389098466113,-99.99997536961091,,-80.9924325899716,-33.6983405543846,-81.68375132717517,116.12397180216831,-87.6047170461045,-65.08037578152266,-58.257774439569275,-83.87456438330035,-91.32311225293674,-74.60986198473314,-87.29638772970749,-39.45036490663656
283,0.277341099537511,-99.99997226589005,,-81.54660975279222,-32.837183494655186,-80.37551413433295,125.32379697568507,-86.72234217490372,-66.43941479235359,-57.09955237751245,-83.61794605696191,-91.46237893398673,-73.88421512285488,-87.75675790934217,-40.804832962970124
284,0.2867724311370598,-99.99997132275689,,-83.5573664490309,-31.21444448550229,-82.11072539691415,146.67682994531162,-86.21983956296111,-64.12245040446847,-55.430284983014985,-82.89699674651729,-91.55128537412786,-74.28060560778378,-87.9012625117854,-42.008149659324665
285,0.3085076671789205,-99.99996914923328,,-83.6669685607533,-32.21074693439077,-81.57838235927022,148.8015787351178,-87.0122945166315,-61.83675539227044,-58.20538974800289,-82.37546172026315,-91.17667747981466,-73.71730992278427,-87.87251362950929,-40.79356587441645
286,0.3204155644726667,-99.99996795844355,,-84.07308678796961,-35.58870156527809,-81.460921713984,134.7040329345628,-87.90869815679278,-56.2262834952449,-58.7581817328267,-82.76549108655666,-90.73330723679207,-72.3527962419717,-87.2856664589287,-41.424167811532776
287,0.35752977035479266,-99.99996424702296,,-85.15643194715024,-29.741506301351528,-80.99936827636208,148.04881211382514,-87.0363199330378,-55.305210755455604,-59.40334538678928,-83.70490722762311,-91.14024834697922,-72.41920545174526,-86.40467402541621,-42.875863731432894
288,0.39247081086489344,-99.99996075291891,,-85.57436461834618,-37.486008077799596,-79.47994277401705,130.28103324449987,-86.19636266790734,-54.287984754305874,-60.82847516426395,-83.00904270425218,-90.93588918044053,-71.92753543947967,-84.91237738131063,-42.875863731432915
289,0.3475624187230779,-99.99996524375813,,-85.75571691849512,-33.95816196844672,-78.9067441373972,133.55429887082138,-87.1287618921441,-50.77351181665741,-59.946723079139396,-84.30256230866954,-91.68044111765622,-72.42730966757793,-85.56039749996222,-43.16434152148971
290,0.440417122238389,-99.99995595828779,,-86.65372425870933,-33.55801727360455,-78.51135926875357,148.6525528182955,-85.88477256014203,-43.98478786404284,-59.82811766105851,-83.1459999752589,-91.94298361755364,-73.21729262307328,-85.45325962784258,-44.684581574493606
