MA_Period,Final_Balance,Total_Return_Pct,Return_2013_Pct,Return_2014_Pct,Return_2015_Pct,Return_2016_Pct,Return_2017_Pct,Return_2018_Pct,Return_2019_Pct,Return_2020_Pct,Return_2021_Pct,Return_2022_Pct,Return_2023_Pct,Return_2024_Pct,Return_2025_Pct
538,22843099.62603745,2184.309962603745,,-43.06675467158183,24.37056532262627,35.765117572368446,664.2121658063775,-62.74105537833179,129.38728103368854,64.38111583434222,94.0375675629876,-47.358052443888624,76.02372093009475,20.431314696891544,2.208999366241815
539,27611688.58802988,2661.1688588029883,,-38.84489305415939,24.370565322626312,44.438031847732894,664.2121658063779,-62.9195591553395,129.38728103368865,68.50103095039846,94.0375675629876,-48.53811843953757,80.38845003215627,24.6410182253209,2.208999366241815
540,27789833.747305356,2678.9833747305356,,-38.54063879074724,29.048342644203306,43.827300212013,611.2984971183084,-58.392541150000746,128.2600708074789,61.42851271663723,94.03756756298746,-48.49039615724684,80.38845003215631,21.226893243427412,2.208999366241815
541,29662693.7008913,2866.26937008913,,-34.33650370060462,28.39877044968555,40.97923486128019,611.2984971183082,-58.39254115000075,128.2600708074789,61.428512716637385,98.53514203215046,-48.611261181720465,80.38845003215624,21.65615308888804,2.208999366241815
542,29308710.97391,2830.871097391,,-32.680509250133014,25.399392153076473,41.0696841063898,611.2984971183082,-58.4744455965559,128.2600708074788,65.26511717137508,101.55769555967007,-49.84671183569308,75.72205964253524,21.656153088888107,2.208999366241815
543,25040524.26735882,2404.0524267358824,,-32.19011440314391,19.251285840637735,41.06968410638989,611.2984971183082,-58.47444559655589,122.71340242020634,58.58137656876457,101.55769555966998,-49.84671183569306,75.1295867664736,16.28945072031518,2.208999366241815
544,22994897.59339645,2199.4897593396454,,-30.36055139700703,15.539904612493682,37.124774804404794,611.298497118308,-58.47444559655586,123.5965286751564,62.81191299981415,101.55769555967002,-51.3687147917269,75.12958676647364,10.470384756165707,2.208999366241815
545,20835479.872360345,1983.5479872360345,,-30.47642402363433,13.251985709275926,34.128535273001084,611.2984971183083,-59.40324883246161,123.5965286751564,65.23393988234074,101.55769555966998,-53.50323814296859,70.99635593540252,12.901269881196974,2.208999366241815
546,22338451.80763112,2133.8451807631122,,-30.71130096950042,18.35363360622777,42.08027145396676,615.1690400960006,-59.40324883246162,123.59652867515645,58.11611286480469,101.32320379662048,-52.14864778342376,70.99635593540248,10.935380817310158,2.208999366241815
547,20012685.306057084,1901.2685306057083,,-32.45789474056263,16.231813735620282,44.003868134389634,615.1690400960006,-60.64984560715085,116.33417564966004,61.838654859952925,103.30445156566927,-53.15507977075794,67.03171980573697,10.502366739567881,2.208999366241793
548,19500969.5094961,1850.0969509496101,,-34.98726236148205,12.932522394292679,44.00386813438975,615.1690400960009,-60.56821686732384,116.33417564966004,65.7620997592112,101.59313463329833,-53.15507977075795,70.66890670640626,10.717758162429192,2.208999366241815
549,19528911.98692805,1852.8911986928051,,-33.34224309093169,15.6337105805741,47.42224226610532,615.1690400960007,-60.98609435644444,116.33417564966008,62.42780464911215,97.54528070857205,-54.891511468448215,75.16949876638009,9.873681926281176,2.208999366241815
550,20304837.325528864,1930.4837325528865,,-33.451518102258035,15.633710580574123,47.27287829217821,615.1690400960007,-60.986094356444454,115.32619186208936,68.47484107431463,101.57009327924031,-53.61604744011211,75.16949876638004,5.743236949174246,2.208999366241815
551,22221142.32854277,2122.114232854277,,-33.451518102258035,14.905340385833,53.95664105880187,665.2815184925897,-60.98609435644444,99.64194268658362,71.83006215127519,105.29460071214683,-53.61604744011217,75.16949876638006,8.094872403878428,2.208999366241815
552,20756612.65511724,1975.6612655117242,,-35.520815470205804,14.280854840257762,57.32794872931899,665.2815184925895,-60.98609435644447,107.04144101105007,71.83006215127519,88.52403700931045,-53.616047440112126,74.47442909934676,8.094872403878451,2.208999366241815
553,22040045.1722243,2104.0045172224304,,-36.75711876734046,15.066272235112855,53.888567871624545,665.2815184925897,-59.271282596887296,107.19395148486734,75.54126712071042,89.15281135194428,-53.84749212678237,74.4744290993467,11.516502989500488,2.208999366241815
554,21406975.684292037,2040.6975684292036,,-36.75711876734046,15.066272235112855,48.250499148489865,735.3408110373174,-60.90881071618082,101.53017654004151,71.87608763660013,89.15281135194424,-53.36322961604342,74.47442909934668,11.516502989500466,2.208999366241815
555,20082578.530345142,1908.2578530345143,,-36.035606357036585,11.480589599237367,48.25049914848978,735.3408110373174,-60.736325839941905,108.3626703172036,65.26981911178582,84.24142832365413,-54.39471662284945,74.47442909934676,12.252052189116203,2.208999366241815
556,19302062.109599244,1830.2062109599244,,-36.035606357036585,7.925769370369928,50.52688841488322,735.340811037317,-60.8136817980394,108.39697434590248,65.33231282558216,84.24142832365422,-55.34435472490959,74.47442909934668,12.252052189116247,2.208999366241815
557,19738113.98179679,1873.811398179679,,-37.14370030826031,7.746930625840509,60.291317683005104,757.6506209784467,-60.81368179803941,107.68091038322592,65.02895078370048,84.24142832365406,-56.332114150061315,74.47442909934674,10.019576830028631,2.208999366241815
558,23001876.97125206,2200.1876971252063,,-36.55399753989319,5.266486239389789,66.722076522541,757.6506209784467,-59.83631982642776,117.07454751078777,61.314800746087215,89.25863573887393,-55.43131910815706,78.58175665150564,11.233866974300799,2.208999366241815
559,22280748.208444722,2128.0748208444725,,-34.56173176216038,4.553603537296769,64.63081249716957,757.6506209784467,-60.691537314514996,117.07454751078785,59.00039108342301,89.25863573887405,-54.150788756224564,78.58175665150569,7.332311397972813,2.208999366241815
560,23911701.673016835,2291.1701673016837,,-35.857539053998764,2.483235150419638,64.86769136407197,757.6506209784469,-60.44400182255229,117.07454751078777,66.8618567002453,89.25863573887396,-53.75391960003828,78.58175665150569,12.390832752719994,2.208999366241793
561,29436212.21346154,2843.621221346154,,-33.47882897808267,1.2847055838254073,68.44001609422632,805.4454330330653,-60.66917828276548,123.04250189950162,80.20262057611573,95.35942548877692,-55.29973673721864,80.64435146936668,12.390832752719994,2.208999366241815
562,29124091.69942922,2812.4091699429223,,-33.47882897808267,-0.7209321505077804,64.93578928043517,805.4454330330648,-59.75849957522801,123.09650734790355,80.51980256288867,95.35942548877689,-56.312151398965696,80.64435146936673,15.626476199290963,2.208999366241815
563,30027907.04705589,2902.790704705589,,-29.76334201501234,0.9488869020578994,64.60258566572728,779.6346523167599,-59.90895789330774,123.09650734790343,83.21996363479087,95.35942548877689,-56.91637683894009,80.310620827044,15.066993107045912,2.208999366241815
564,31143229.450664885,3014.3229450664885,,-31.154166925606162,4.758460451055768,63.549690661468915,779.6346523167599,-59.90895789330772,121.07051303716942,84.20694678855334,101.47216902056772,-56.97899786710503,76.49144347714258,17.58509574222242,2.208999366241815
565,32266487.476562154,3126.6487476562156,,-34.80094068311396,12.371210910385045,59.53549698466909,779.6346523167599,-59.908957893307736,126.84415075273346,84.20694678855321,115.8419101919065,-57.32373999583562,72.87641355593783,15.097978782848443,2.208999366241815
566,30948216.85983323,2994.8216859833233,,-35.11439769906053,16.444015757006227,57.12650089790681,779.6346523167599,-61.82171066344691,126.84415075273337,84.20694678855318,115.84191019190638,-57.545756558033624,72.32749617037693,15.097978782848397,2.208999366241815
567,30263439.574603982,2926.343957460398,,-37.00642806932824,18.99441414925993,60.42428766274992,779.6346523167596,-62.150636017378325,126.84415075273354,84.20694678855325,115.84191019190642,-57.545756558033645,67.8097288883389,15.097978782848465,2.208999366241815
568,29986156.703917447,2898.615670391745,,-37.00642806932824,15.44384247035624,56.243861207329225,779.6346523167598,-62.15063601737836,127.81035868305737,84.13403974082563,115.84191019190638,-56.57792389670845,68.0823609408746,17.361251972523227,2.208999366241815
569,31910498.425418384,3091.0498425418386,,-37.00642806932824,9.110388604798247,56.2438612073292,779.6346523167598,-62.15063601737838,138.55583666477656,89.08172272587326,115.84191019190642,-55.62355332701334,68.08236094087444,20.245324297331436,2.208999366241815
570,33551581.53932641,3255.158153932641,,-36.566938032602614,8.082591678541062,59.5598627105919,768.942172750511,-62.415970223812614,144.99564685530368,89.65093016179048,115.84191019190642,-55.83970601208612,67.55634061562981,23.82051837081345,2.208999366241815
571,35670978.15711309,3467.097815711309,,-36.912308605927834,10.63672065938357,59.62745602581598,768.9421727505106,-62.44253673986161,144.9956468553037,98.36988020310385,115.84191019190646,-55.969719693253175,67.83142824387699,23.82051837081347,2.208999366241815
572,32481120.17936778,3148.1120179367776,,-36.912308605927834,16.515719062248824,52.51500542757081,766.1055824150903,-63.59119649773014,143.86854823780948,98.36988020310389,115.84191019190642,-58.52043309687045,67.88403037858347,23.62661776743309,2.208999366241793
573,35882887.88588892,3488.288788588892,,-35.312251539960805,16.51571906224887,52.210598611771665,809.6268065410499,-64.04122541428636,143.86854823780948,99.1823491952625,122.14354136311565,-59.19442033751658,71.8726588493087,23.626617767433157,2.208999366241815
574,36170544.94356857,3517.054494356857,,-33.219934602296355,16.515719062248802,59.0564390583624,794.2965298671763,-65.64570575507275,143.86854823780956,99.18234919526256,125.19462097065986,-59.00379323966516,71.8726588493087,20.755132165429213,2.208999366241815
575,36710233.03603619,3571.0233036036193,,-33.219934602296355,19.283031353371527,58.57542160153268,756.3197642767544,-64.51401679617084,143.86854823780953,100.54738182298135,125.1946209706599,-59.16338952720657,64.06605752623304,26.80739482701473,2.208999366241815
576,33327988.971707474,3232.7988971707478,,-33.54022268573858,15.826225294015273,58.913535506866396,756.3197642767547,-64.51401679617084,136.20111574778804,100.54738182298144,125.19462097065986,-59.57826956279628,64.06605752623304,23.996632050183877,2.208999366241815
577,34334681.14216914,3333.468114216914,,-33.54022268573858,15.826225294015273,59.21872959991605,756.3197642767543,-64.51401679617085,132.99336823856422,100.54738182298135,132.08237861646174,-60.05603694061422,64.06605752623304,26.916625185079535,2.208999366241815
578,32250029.4673876,3125.00294673876,,-33.699598650520976,15.82622529401525,53.20463434189537,756.3197642767547,-64.51401679617084,132.9933682385642,100.5473818229814,132.08237861646174,-60.083803763497954,63.837648703281346,24.447915515765217,2.208999366241815
579,34998006.46899752,3399.8006468997523,,-33.699598650520976,21.151947762216494,52.196933848453654,761.2753184681708,-63.78689206895471,132.9933682385642,101.25797006587156,132.08237861646168,-58.616196386978224,60.227502241017646,24.44791551576515,2.208999366241815
580,38017054.71209593,3701.7054712095933,,-31.712925757152977,19.373207909263847,52.196933848453654,761.2753184681713,-63.78689206895468,150.60129897275067,100.83563695677454,132.08237861646168,-57.66550402374919,56.28586361177981,24.379814110653086,2.208999366241815
581,40641168.63398,3964.116863398,,-29.829774847644753,21.983134427070826,59.08537883113183,781.5525758115778,-63.794998967324155,149.55275797286464,100.83563695677454,132.08237861646174,-59.829819951715656,56.28586361177976,25.287732387176163,2.208999366241815
582,35678920.87427264,3467.8920874272635,,-36.9416794965357,24.893705880273863,59.08537883113183,781.5525758115778,-63.794998967324155,150.78410381812552,100.83563695677462,132.08237861646177,-61.07712581162094,53.14265479038569,25.287732387176142,2.208999366241815
583,39506789.4943743,3850.6789494374298,,-32.97815691511935,24.893705880273885,62.29401232387255,861.6529883255512,-67.3785879707856,150.78410381812552,96.8425959572129,132.08237861646177,-59.40275795248987,55.88260842948516,25.096913156963186,2.208999366241815
584,38775056.824845836,3777.5056824845833,,-32.913415856753794,24.89370588027382,58.91974451112243,861.6529883255519,-67.54674356156853,151.42909449897647,96.84259595721292,132.08237861646177,-58.86785044385447,54.464174538548015,25.096913156963254,2.208999366241815
585,39210911.25396816,3821.0911253968156,,-32.913415856753794,24.89370588027382,52.49569085036847,861.6529883255516,-67.54674356156852,151.4290944989764,107.56188620646174,132.08237861646163,-57.983160622569926,51.12351545287237,25.096913156963296,2.2089993662418372
586,42221845.034129284,4122.184503412928,,-32.913415856753794,24.89370588027382,56.35088920014284,861.6529883255513,-67.54674356156852,157.34595115802216,107.79615470105139,132.08237861646168,-57.12245156345674,46.57701776930732,29.539428211868103,2.208999366241815
587,43004963.187836014,4200.496318783601,,-32.913415856753794,28.734915991464405,53.854268214911016,861.6529883255515,-67.54138596365533,157.3459511580221,112.50603731086959,132.08237861646177,-56.999515986137496,43.49388855388696,29.539428211868145,2.208999366241793
588,44758438.28677561,4375.843828677562,,-32.913415856753794,25.7793145337754,53.703925731390356,886.6366015605463,-67.54138596365533,163.54539509173267,111.21406194388537,132.08237861646168,-57.14174470944682,46.9981401003426,29.539428211868213,2.208999366241815
589,44327649.153104916,4332.764915310491,,-31.55499745372904,25.101867597327864,53.70392573139024,886.6366015605465,-67.54138596365533,163.5453950917327,111.21406194388533,132.08237861646174,-57.20452013947228,43.67710472336916,29.539428211868078,2.208999366241815
590,43380462.5618661,4238.04625618661,,-31.55499745372904,25.101867597327864,53.999455364057724,886.6366015605466,-67.54138596365536,158.2665704707425,111.21406194388541,123.96177283666896,-57.2045201394723,49.736882279932246,28.381225766972218,2.208999366241815
591,42754390.99675582,4175.439099675582,,-29.328940058662955,24.877670701992184,53.84421397760193,886.6366015605465,-67.76499613810118,149.99092791090916,116.85980834156675,123.96177283666891,-57.69620800683213,46.90651168639939,28.381225766972285,2.208999366241815
592,44461015.79988507,4346.101579988507,,-29.44672515856518,24.877670701992184,50.7977938988375,893.0433327395111,-67.77789271896211,149.99092791090908,118.6925242526149,123.96177283666891,-56.722802098900374,46.90651168639943,31.443431400725185,2.208999366241815
593,45581793.633897565,4458.179363389757,,-28.57569707410301,24.877670701992095,50.79779389883754,893.0433327395115,-65.7796838340092,149.9909279109091,118.44193533957367,120.64971423308637,-57.21337787812373,46.9065116863995,28.828392238613752,2.208999366241815
594,42490217.1991538,4149.02171991538,,-32.38008434335185,24.877670701992137,50.21464483551823,893.0433327395112,-65.97382716251141,148.14725201942514,118.44193533957372,120.64971423308629,-57.247515791253775,46.80832855411119,29.206962548172033,2.208999366241793
595,44408297.81478492,4340.829781478492,,-32.38008434335185,30.338847854153528,57.12965570907797,893.0433327395109,-67.51830597610571,148.14725201942514,123.55785918526104,111.39425364730586,-57.247515791253775,50.59826052123837,28.82126433055303,2.208999366241815
596,46369542.70291736,4536.954270291736,,-32.38008434335185,30.809385211027738,53.710141023448756,893.0433327395111,-68.22757585529729,148.14725201942514,123.30819342037631,111.39425364730577,-56.110527933775934,51.42766366822815,35.842664045051166,2.208999366241793
597,45768975.3809352,4476.89753809352,,-34.383008174435226,30.10986978209178,54.36283801293265,893.0433327395115,-68.22757585529729,149.68048123817633,123.30819342037623,111.39425364730586,-56.83703736201829,54.982206943388576,36.58992703159441,2.208999366241815
598,44608023.84966929,4360.80238496693,,-34.54074132786206,33.97212936746001,53.43480491866644,893.0433327395112,-66.38709715307445,143.08725386736597,116.95948555512015,105.87195624958783,-56.84114978702023,51.8146347066824,36.58992703159447,2.208999366241815
599,38274685.736436814,3727.4685736436813,,-32.29471642148158,30.44229293691185,49.4994949800994,893.0433327395116,-67.44768854960907,137.33923842938398,116.95948555512001,105.87195624958792,-59.90265476728707,51.11656830587417,36.58992703159449,2.2089993662418372
600,36515838.62210158,3551.5838622101583,,-33.62852811425257,39.7985761666485,49.49949498009938,893.0433327395116,-68.31136344350601,132.28565870204926,112.50927828547547,105.87195624958778,-60.17348435220118,51.11656830587419,33.818015906139024,2.208999366241815
601,36067707.372532606,3506.770737253261,,-33.62852811425257,33.17466668941269,52.823510875165795,893.0433327395109,-69.06963659649973,132.3723350233884,112.50927828547552,105.87195624958787,-59.14309492699357,58.59149876857841,29.11540433674087,2.2089993662418372
602,33034647.604140062,3203.4647604140064,,-35.603055145431426,33.17466668941269,48.84317979164163,893.0433327395112,-69.06963659649976,127.76955476747224,112.50927828547543,109.0822641183344,-60.08346871007046,60.789266443512524,26.914395509893517,2.208999366241815
603,27455664.98715751,2645.5664987157506,,-37.02853207184447,35.62332053065433,18.810484948797423,892.2286950588386,-69.991390497441,130.08894663351253,112.83328550074887,109.08226411833435,-58.31727926021644,60.789266443512524,29.564673376682205,2.208999366241815
604,25543528.98058223,2454.352898058223,,-38.697553457575275,35.866373076408145,18.043965691063168,907.4814015362808,-70.18442833634637,124.4563535752274,112.83328550074896,104.47633133313721,-58.41661431912411,60.7892664435125,29.56467337668225,2.208999366241815
605,25960348.981467288,2496.0348981467287,,-37.30986486789152,34.985553802006834,21.130825443571965,886.7310063171299,-69.55844103163538,119.15309116667862,112.83328550074883,99.50845688772456,-58.43963216664638,64.269540469745,29.846325727157886,2.2089993662418372
606,26008580.0613582,2500.85800613582,,-37.30986486789152,32.3361685451415,23.837430077582788,865.6677828653688,-70.5309589712934,119.15309116667858,115.9895651803791,107.43598537245758,-58.44216734021107,64.26954046974502,29.84632572715784,2.208999366241815
607,28887706.8437357,2788.77068437357,,-38.699322950623916,32.33616854514154,23.0944054971173,907.328114326263,-68.90407850648977,118.84311508299166,114.76817441240902,111.79725261169158,-58.33068280959124,68.13827553737886,29.55712247971578,2.208999366241815
608,26545436.681787807,2554.543668178781,,-38.699322950623916,31.352256511348674,23.832971930099966,907.328114326263,-69.69386665206983,114.00528382208117,114.14800482238357,105.54106550382389,-57.20912014455766,66.85084616879256,26.865456108551644,2.208999366241815
609,29827536.321203798,2882.7536321203797,,-34.43801928657384,27.62553269176351,29.355307790654717,906.511140997531,-69.69386665206983,114.96699157814079,125.65131426009346,105.54106550382376,-55.9997055340238,62.89927052950477,23.68649174606987,2.208999366241815
610,31702533.07729084,3070.253307729084,,-34.43801928657384,27.62553269176351,29.355307790654717,906.511140997531,-69.69386665206983,119.41353708170345,126.90570768029103,105.54106550382389,-55.52782278036188,69.05756145943703,22.11004460931465,2.208999366241815
611,36603947.437803246,3560.394743780325,,-30.047677734319556,24.476487658747125,29.634090781582877,906.5111409975309,-69.69386665206983,124.32412319340659,131.15425012515485,113.97368677692445,-54.61366912326846,69.14777360535986,22.11004460931454,2.208999366241815
612,38472312.547410235,3747.2312547410233,,-30.047677734319556,24.476487658747125,29.634090781582877,930.1786107632147,-70.26363716574788,124.32412319340659,137.75780936396896,110.7711264852782,-52.110146075981525,65.25194746027445,22.359616477667068,2.208999366241793
613,40640191.38163815,3964.0191381638147,,-28.466223272663495,34.84465780640038,23.54462960806629,930.178610763215,-69.9416624856245,123.4877134713376,137.75780936396907,110.77112648527824,-53.19999870689851,65.25194746027445,24.402279939674344,2.208999366241815
614,37955862.242014006,3695.586224201401,,-27.068293927480834,34.84465780640029,23.283986929568236,930.178610763215,-69.94166248562446,117.7687525971077,138.98698563099111,101.9544335244181,-54.22194696309888,65.25194746027438,24.402279939674255,2.208999366241793
615,43564835.6096745,4256.483560967449,,-29.02069120186367,39.22136565977783,20.58560769173763,930.1786107632148,-67.6888078543599,118.21851457729049,138.98698563099097,101.9544335244181,-50.66084764756413,65.25194746027438,25.13845598507285,2.208999366241815
616,45752079.06373029,4475.207906373029,,-30.593466727641104,35.75354267154258,23.560068673192823,930.1786107632148,-66.82386402124136,120.19950154312173,134.103620693306,107.88058368988524,-50.660847647564125,65.25194746027442,28.75883568673634,2.208999366241815
617,43801366.91571553,4280.1366915715535,,-30.593466727641104,39.44464148639775,20.851750763947898,930.178610763215,-67.13830989491846,114.34015130482997,134.103620693306,107.88058368988528,-50.66084764756411,64.47317944650909,27.858207241076727,2.208999366241815
618,44594583.092457324,4359.458309245732,,-35.5560469045907,42.49264927698824,23.823522977400113,930.1786107632147,-68.5879087093765,119.08225773687273,139.4301173905334,114.42937061456666,-50.660847647564125,64.47317944650904,29.911851625633744,2.208999366241815
619,48193533.74838267,4719.353374838267,,-36.0120182708318,42.49264927698826,23.558942800097917,941.1649290076133,-67.45801905833817,121.96684641770523,139.9311381593185,114.42937061456679,-49.37463079276009,64.47317944650909,29.911851625633723,2.208999366241815
620,49215429.00585144,4821.542900585144,,-35.859302323984124,42.49264927698824,26.576504937435995,941.1649290076131,-66.71349895926267,116.75352548829356,140.43296501091083,114.42937061456679,-49.796943520701106,64.47317944650908,30.159395152020775,2.208999366241815
621,48728135.240076,4772.8135240076,,-34.40585241437305,45.86574882181906,26.58113855404607,941.1649290076133,-69.8266253326852,121.77959245904208,139.73457149470187,114.42937061456675,-49.79694352070114,68.33145480837999,30.055244007579816,2.208999366241793
622,52719088.79967019,5171.908879967019,,-34.40585241437305,45.86574882181906,29.654886605398858,941.1649290076134,-68.91180726941577,121.77959245904195,139.7345714947019,114.42937061456671,-48.7401288494199,68.33145480838002,30.580142481251226,2.208999366241815
623,60061658.07796208,5906.165807796207,,-34.40585241437305,45.86574882181906,38.290094530038864,941.1649290076136,-68.0399669508061,121.77959245904191,133.77831692118644,114.21281546792076,-49.08433252966654,66.83892090624435,41.46593246846009,2.208999366241815
624,66359248.10004263,6535.924810004263,,-30.736189354659015,45.865748821818976,40.110459684442624,941.1649290076131,-67.97858404482172,127.8905662854997,133.77831692118662,114.21281546792082,-49.084332529666575,63.41381798361871,44.87910327480296,2.208999366241815
625,62979935.726202086,6197.993572620208,,-32.45044737000769,45.86574882181904,40.11045968444258,918.8761427296878,-67.97858404482173,124.55161812457422,128.60850954163973,119.06753523858158,-49.147844796781314,63.413817983618735,46.39291091666251,2.208999366241815
626,63734934.87439334,6273.493487439334,,-32.45044737000769,45.86574882181904,39.03296711216926,918.8761427296871,-69.12624098857829,124.44612053560347,133.37695697952427,119.06753523858158,-47.068669572455036,63.41381798361867,45.792179235283804,2.208999366241815
627,60817700.84768812,5981.770084768812,,-34.12302991805633,45.86574882181906,39.032967112169345,918.8761427296873,-69.12624098857832,124.76301077429235,133.3769569795244,119.06753523858158,-47.06866957245502,63.41381798361869,42.45011442813165,2.208999366241815
628,63018265.93123832,6201.826593123833,,-34.12302991805633,45.86574882181906,41.09927447901684,918.8761427296877,-68.71659079093226,128.24266192493786,133.37695697952446,119.06753523858154,-47.06866957245504,63.413817983618785,41.349968169101146,2.208999366241815
629,62633255.578431144,6163.325557843114,,-34.12302991805633,50.13884652493039,41.09927447901689,918.8761427296874,-68.71659079093226,128.2426619249379,133.3769569795244,119.06753523858158,-48.13119476969961,63.41381798361867,39.283948312710734,2.208999366241815
630,61254840.71193314,6025.484071193314,,-35.42752437512452,50.13884652493037,36.65217888875472,918.8761427296874,-68.68661507244234,127.97458268847448,128.38664064612666,126.24824206026766,-48.13119476969958,63.41381798361871,42.005588164758144,2.208999366241815
631,57478814.52648859,5647.881452648859,,-32.195487772517964,50.138846524930344,34.54031453621407,897.2709698357736,-68.3690458520882,117.98800837468639,128.38664064612666,117.21275812617789,-48.13119476969959,63.41381798361871,42.005588164758144,2.208999366241815
632,57930197.835962124,5693.019783596213,,-32.195487772517964,50.138846524930344,37.55096231039783,897.2709698357739,-68.36904585208819,118.53196615775991,128.77395546915565,117.21275812617789,-48.6956113500404,59.90577142174524,44.02887254025985,2.208999366241815
633,64524670.56044844,6352.467056044844,,-32.195487772517964,50.138846524930344,44.90069434473445,897.2709698357736,-68.3690458520882,128.24256637195316,128.77395546915568,111.6490592901299,-48.99149369660335,59.90577142174522,50.509093986702894,2.208999366241815
634,68975782.75314243,6797.578275314243,,-32.195487772517964,50.138846524930344,48.14385285365894,897.2709698357738,-68.36904585208822,126.11926388463854,128.77395546915574,111.6490592901299,-48.99149369660337,59.11294782800902,59.63867348829637,2.2089993662418372
635,69246183.2635606,6824.61832635606,,-33.56990356091287,50.13884652493039,48.1438528536589,897.2709698357735,-68.3690458520882,126.11926388463854,128.77395546915574,111.64905929012994,-49.25729484607518,59.11294782800904,64.43717859320215,2.2089993662418372
636,71304844.48218429,7030.484448218429,,-32.06690250661553,50.138846524930344,48.14385285365894,877.5230298390253,-68.3690458520882,121.4972744986909,128.77395546915574,112.47291440269561,-49.2572948460752,59.11294782800907,71.78087142295809,2.208999366241815
637,77304004.35202344,7630.400435202344,,-32.06690250661553,50.138846524930344,48.14385285365894,874.3127735833962,-67.60631796815883,126.71762464807479,128.77395546915565,120.47036040143438,-49.25729484607517,59.11294782800902,71.78087142295809,2.208999366241815
638,76821189.0587325,7582.11890587325,,-32.06690250661553,50.138846524930344,48.14385285365894,848.044537040707,-67.60631796815883,126.7733703143271,134.0360721794085,120.47036040143433,-49.43181576510229,59.11294782800911,72.04290101923687,2.208999366241793
639,74652778.45671158,7365.277845671158,,-33.72546712334393,50.138846524930344,48.14385285365892,848.0445370407068,-67.60631796815883,120.50434769394994,134.03607217940862,120.47036040143442,-49.43181576510226,59.11294782800909,76.24278533657318,2.208999366241815
640,76009710.32886398,7500.971032886398,,-33.72546712334393,50.138846524930344,48.14385285365892,848.0445370407068,-68.46094230240486,126.2784809576801,128.88277001367317,120.47036040143433,-49.368658166141124,59.11294782800904,83.42037416470905,2.208999366241815
641,75281246.7165256,7428.12467165256,,-33.72546712334393,50.138846524930344,48.14385285365892,848.0445370407068,-67.58128438730678,120.662189632661,128.8827700136733,120.47036040143442,-48.93618768400143,59.905771421745136,78.80560379173657,2.2089993662418372
642,75094946.05752335,7409.494605752336,,-33.72546712334393,50.9101077228324,43.78103841776137,848.0445370407066,-67.58128438730677,120.84399601651788,128.67938440335337,120.47036040143442,-48.93618768400144,59.73173009898729,83.04722695775826,2.208999366241793
643,78161971.82261495,7716.197182261496,,-31.928191655502424,50.91010772283235,43.78103841776135,848.0445370407066,-67.58128438730677,125.72959533897014,128.67938440335323,118.38045919369549,-48.88940333883276,59.73173009898729,83.04722695775814,2.208999366241815
644,77553345.90905474,7655.334590905474,,-31.928191655502424,53.93840419887581,39.480962449974925,857.4700005406972,-67.58128438730675,124.91993509645654,128.67938440335328,118.38045919369553,-49.07416826124099,59.73173009898731,83.04722695775828,2.208999366241815
645,86418372.17110172,8541.837217110173,,-30.388826311704165,53.93840419887583,42.88520512700593,857.4700005406979,-67.58128438730677,133.6998571504167,134.1089749442491,118.38045919369553,-49.07416826124098,59.73173009898731,83.04722695775833,2.208999366241815
646,81224201.00360017,8022.420100360017,,-30.388826311704165,53.93840419887583,42.88520512700593,857.4700005406979,-68.59632372272071,134.31038824918508,126.5581272073983,118.38045919369549,-49.07416826124099,59.73173009898729,83.0472269577583,2.208999366241815
647,85592252.67680079,8459.225267680078,,-24.325657349948305,53.93840419887586,42.885205127005996,849.5830977355847,-68.59632372272068,134.31038824918508,121.91078935006487,118.38045919369553,-49.07416826124101,59.73173009898727,82.65681874812032,2.208999366241815
648,91160766.30575687,9016.076630575686,,-23.900427518228707,53.93840419887586,42.88520512700593,849.5830977355846,-66.11511421990774,136.19101752114884,122.34484468375695,118.38045919369549,-47.832233893694834,51.53781586825901,82.65681874812026,2.208999366241815
649,88263235.10376182,8726.323510376182,,-23.900427518228707,53.93840419887586,40.055795124491,849.5830977355846,-66.11511421990774,136.19101752114884,120.85831575884312,118.38045919369549,-47.83223389369482,51.53781586825896,81.63822585633973,2.208999366241815
650,85275985.42904377,8427.598542904378,,-23.17566968506898,53.93840419887586,33.46612884402469,849.5830977355846,-66.11511421990774,135.9395939424528,126.57714122333124,118.38045919369553,-48.8762372255366,51.537815868258875,81.6382258563397,2.208999366241815
651,83439833.04511395,8243.983304511396,,-23.17566968506898,53.93840419887586,33.46612884402469,849.5830977355846,-67.00536020872697,135.2729409809954,131.4910899123122,125.24499018370273,-51.11209583830947,51.53781586825883,81.63822585633969,2.208999366241815
652,76287920.22290783,7528.792022290783,,-23.17566968506898,53.93840419887586,30.562110981585743,849.5830977355844,-67.1351069662351,133.0618432108408,119.44252742206132,125.24499018370281,-49.64102817661713,51.53781586825892,76.1949762744897,2.208999366241793
653,74180030.95074116,7318.003095074116,,-23.17566968506898,53.93840419887586,30.562110981585743,849.5830977355844,-67.79406894735878,131.56613613741257,119.44252742206127,119.87247816312254,-49.641028176617155,55.523722746766715,75.64099855289244,2.208999366241815
654,76519597.7664162,7551.959776641621,,-21.438813160653382,53.93840419887583,30.824283895203465,849.5830977355844,-69.36377245912392,131.56613613741249,117.75130240808984,119.87247816312254,-47.487758132994315,59.066512242836346,75.6409985528924,2.208999366241793
