short_period,long_period,final_balance,total_return,trades_count,profitable_years,losing_years,yearly_returns
14,38,948114538.5521669,94711.45385521669,100,5,4,"Y2017=7733.34,Y2018=-14.61,Y2019=11.33,Y2020=299.00,Y2021=200.39,Y2022=-11.87,Y2023=47.46,Y2024=-4.09,Y2025=-14.33"
14,39,990512440.7598926,98951.24407598926,98,6,3,"Y2017=7650.64,Y2018=-14.61,Y2019=10.29,Y2020=299.45,Y2021=207.61,Y2022=-11.87,Y2023=44.48,Y2024=1.76,Y2025=-14.33"
14,40,1250668403.009164,124966.84030091642,94,6,3,"Y2017=8142.53,Y2018=-19.03,Y2019=30.72,Y2020=283.80,Y2021=221.49,Y2022=-13.81,Y2023=55.41,Y2024=1.76,Y2025=-14.33"
14,41,1330923401.3499444,132992.34013499442,92,5,4,"Y2017=8142.53,Y2018=-8.52,Y2019=22.66,Y2020=285.85,Y2021=221.49,Y2022=-14.86,Y2023=56.15,Y2024=-0.40,Y2025=-11.95"
14,42,968228486.971934,96722.8486971934,86,4,5,"Y2017=8142.53,Y2018=-8.52,Y2019=-24.53,Y2020=282.62,Y2021=249.22,Y2022=-9.08,Y2023=59.96,Y2024=-0.05,Y2025=-11.95"
14,43,661459805.8346715,66045.98058346714,86,5,4,"Y2017=6984.66,Y2018=-8.52,Y2019=-25.64,Y2020=246.41,Y2021=270.40,Y2022=-24.36,Y2023=59.96,Y2024=0.92,Y2025=-11.95"
14,44,871748812.4516981,87074.8812451698,86,6,3,"Y2017=6984.66,Y2018=-25.52,Y2019=37.34,Y2020=239.22,Y2021=281.52,Y2022=-34.67,Y2023=59.57,Y2024=0.92,Y2025=-11.20"
14,45,889356928.8257302,88835.69288257301,86,6,3,"Y2017=6487.25,Y2018=-22.43,Y2019=55.75,Y2020=232.63,Y2021=252.40,Y2022=-31.85,Y2023=56.90,Y2024=0.92,Y2025=-11.20"
14,46,911134733.1381314,91013.47331381314,86,6,3,"Y2017=6487.25,Y2018=-20.31,Y2019=55.75,Y2020=232.47,Y2021=243.23,Y2022=-30.64,Y2023=56.90,Y2024=2.58,Y2025=-11.20"
14,47,970585038.8632435,96958.50388632434,84,6,3,"Y2017=6487.25,Y2018=-18.46,Y2019=55.75,Y2020=230.70,Y2021=243.23,Y2022=-30.53,Y2023=58.91,Y2024=5.84,Y2025=-11.20"
14,48,287950674.978255,28695.0674978255,82,6,3,"Y2017=6692.38,Y2018=-24.06,Y2019=51.75,Y2020=69.90,Y2021=80.90,Y2022=-22.65,Y2023=52.38,Y2024=8.11,Y2025=-4.66"
14,49,248287226.83114398,24728.7226831144,76,6,3,"Y2017=6692.38,Y2018=-19.58,Y2019=53.56,Y2020=70.32,Y2021=68.04,Y2022=-22.65,Y2023=39.74,Y2024=1.86,Y2025=-4.66"
14,50,237246622.4694437,23624.662246944372,72,5,4,"Y2017=7129.81,Y2018=-19.58,Y2019=53.56,Y2020=65.05,Y2021=68.04,Y2022=-26.73,Y2023=43.09,Y2024=-3.34,Y2025=-5.46"
14,51,1018445542.2173984,101744.55422173983,70,5,3,"Y2017=8039.05,Y2018=-19.58,Y2019=53.56,Y2020=223.30,Y2021=204.43,Y2022=-26.73,Y2023=44.09,Y2024=-2.49,Y2025=0.00"
14,52,1021080431.9066978,102008.04319066978,66,5,3,"Y2017=7801.90,Y2018=-19.58,Y2019=53.56,Y2020=202.99,Y2021=204.43,Y2022=-21.22,Y2023=45.15,Y2024=-0.79,Y2025=0.00"
14,53,384431085.96564317,38343.108596564314,64,5,3,"Y2017=2652.99,Y2018=-17.68,Y2019=53.56,Y2020=202.99,Y2021=220.78,Y2022=-21.22,Y2023=45.15,Y2024=-0.61,Y2025=0.00"
14,54,368332665.4851721,36733.266548517204,66,5,3,"Y2017=2577.90,Y2018=-17.68,Y2019=45.85,Y2020=203.88,Y2021=220.78,Y2022=-17.42,Y2023=43.65,Y2024=-0.94,Y2025=0.00"
14,55,280144738.5154557,27914.473851545576,68,5,3,"Y2017=2364.75,Y2018=-18.95,Y2019=48.97,Y2020=182.81,Y2021=220.78,Y2022=-24.23,Y2023=43.65,Y2024=-4.66,Y2025=0.00"
14,56,238757413.42298034,23775.74134229803,68,5,3,"Y2017=2364.75,Y2018=-21.25,Y2019=48.97,Y2020=184.29,Y2021=220.78,Y2022=-28.50,Y2023=32.82,Y2024=-4.66,Y2025=0.00"
14,57,181871930.91200972,18087.19309120097,72,5,3,"Y2017=2364.75,Y2018=-26.07,Y2019=40.44,Y2020=147.36,Y2021=220.78,Y2022=-29.26,Y2023=32.82,Y2024=-4.66,Y2025=0.00"
14,58,288415896.089678,28741.5896089678,70,6,2,"Y2017=2330.81,Y2018=-26.07,Y2019=40.44,Y2020=290.58,Y2021=220.78,Y2022=-29.26,Y2023=28.89,Y2024=0.05,Y2025=0.00"
14,59,83874658.94373411,8287.46589437341,70,6,2,"Y2017=2178.36,Y2018=-26.07,Y2019=40.44,Y2020=103.52,Y2021=69.07,Y2022=-20.09,Y2023=28.89,Y2024=0.05,Y2025=0.00"
14,60,68569600.90769146,6756.9600907691465,72,6,2,"Y2017=1910.32,Y2018=-30.92,Y2019=39.25,Y2020=103.52,Y2021=69.07,Y2022=-20.09,Y2023=28.89,Y2024=0.05,Y2025=0.00"
14,61,104271060.09414847,10327.106009414847,70,6,3,"Y2017=1852.83,Y2018=-30.92,Y2019=39.25,Y2020=103.52,Y2021=66.85,Y2022=-20.09,Y2023=28.89,Y2024=62.05,Y2025=-2.07"
14,62,83745013.03548838,8274.50130354884,68,6,3,"Y2017=1758.43,Y2018=-30.92,Y2019=39.25,Y2020=96.04,Y2021=66.85,Y2022=-23.25,Y2023=26.68,Y2024=54.63,Y2025=-4.74"
14,63,53612616.07558405,5261.261607558405,64,5,4,"Y2017=1974.39,Y2018=-26.07,Y2019=-29.06,Y2020=95.34,Y2021=66.85,Y2022=-13.90,Y2023=26.68,Y2024=54.63,Y2025=-10.35"
14,64,51262821.859976806,5026.28218599768,64,5,4,"Y2017=1974.39,Y2018=-26.86,Y2019=-29.06,Y2020=97.13,Y2021=62.64,Y2022=-15.40,Y2023=26.68,Y2024=54.63,Y2025=-10.35"
14,65,41899171.50154712,4089.917150154712,68,5,4,"Y2017=1839.31,Y2018=-33.84,Y2019=-29.06,Y2020=100.11,Y2021=62.64,Y2022=-15.40,Y2023=26.47,Y2024=54.68,Y2025=-14.53"
14,66,37318966.39924462,3631.8966399244623,70,5,4,"Y2017=1616.89,Y2018=-33.84,Y2019=-30.94,Y2020=115.57,Y2021=54.35,Y2022=-15.40,Y2023=25.87,Y2024=57.11,Y2025=-14.53"
14,67,22930176.788710177,2193.017678871018,70,5,4,"Y2017=1777.17,Y2018=-33.90,Y2019=-30.94,Y2020=113.47,Y2021=54.35,Y2022=-25.67,Y2023=17.80,Y2024=3.37,Y2025=-10.28"
14,68,22698382.463027902,2169.83824630279,70,5,4,"Y2017=1782.05,Y2018=-32.90,Y2019=-30.94,Y2020=113.47,Y2021=50.14,Y2022=-25.67,Y2023=17.80,Y2024=3.37,Y2025=-10.28"
14,69,17318578.11941444,1631.857811941444,66,5,4,"Y2017=1834.95,Y2018=-22.04,Y2019=-37.91,Y2020=95.13,Y2021=26.73,Y2022=-28.93,Y2023=14.00,Y2024=2.85,Y2025=-10.28"
14,70,17086036.39776238,1608.6036397762382,64,5,4,"Y2017=1834.95,Y2018=-22.04,Y2019=-30.27,Y2020=95.13,Y2021=5.93,Y2022=-28.93,Y2023=14.23,Y2024=2.85,Y2025=-5.89"
14,71,12120546.055755693,1112.0546055755694,66,5,4,"Y2017=1829.93,Y2018=-24.09,Y2019=-30.27,Y2020=49.59,Y2021=8.72,Y2022=-28.93,Y2023=14.23,Y2024=2.85,Y2025=-12.63"
14,72,8371095.266294746,737.1095266294744,64,4,5,"Y2017=1777.17,Y2018=-24.09,Y2019=-30.27,Y2020=49.59,Y2021=7.27,Y2022=-28.93,Y2023=14.23,Y2024=-25.98,Y2025=-12.63"
14,73,18852900.700066026,1785.2900700066027,68,4,5,"Y2017=4440.57,Y2018=-30.05,Y2019=-30.17,Y2020=49.59,Y2021=7.27,Y2022=-28.29,Y2023=14.23,Y2024=-25.98,Y2025=-12.63"
14,74,6748660.55574644,574.866055574644,68,4,5,"Y2017=1421.23,Y2018=-22.81,Y2019=-30.17,Y2020=49.59,Y2021=7.27,Y2022=-30.57,Y2023=14.23,Y2024=-25.98,Y2025=-12.63"
14,75,24086912.43905447,2308.6912439054468,68,4,5,"Y2017=4346.97,Y2018=-29.19,Y2019=-26.17,Y2020=49.59,Y2021=42.87,Y2022=-33.11,Y2023=20.34,Y2024=-25.98,Y2025=-18.62"
14,76,21204264.68943847,2020.426468943847,68,5,4,"Y2017=1421.00,Y2018=-23.34,Y2019=51.27,Y2020=49.59,Y2021=42.87,Y2022=-21.93,Y2023=16.93,Y2024=-25.98,Y2025=-16.75"
14,77,82054089.23933767,8105.408923933767,70,6,3,"Y2017=4216.73,Y2018=-29.68,Y2019=48.68,Y2020=49.59,Y2021=42.87,Y2022=-21.93,Y2023=20.11,Y2024=8.97,Y2025=-16.75"
14,78,85632409.49552082,8463.240949552082,66,6,3,"Y2017=4216.73,Y2018=-24.88,Y2019=43.86,Y2020=44.49,Y2021=42.87,Y2022=-21.93,Y2023=20.89,Y2024=8.97,Y2025=-13.53"
14,79,80506594.0084187,7950.659400841869,66,6,3,"Y2017=4472.69,Y2018=-24.88,Y2019=42.09,Y2020=39.78,Y2021=42.87,Y2022=-22.45,Y2023=20.89,Y2024=1.89,Y2025=-13.53"
14,80,71403263.39181817,7040.326339181817,66,6,3,"Y2017=4472.69,Y2018=-22.69,Y2019=37.87,Y2020=39.78,Y2021=41.33,Y2022=-28.85,Y2023=17.69,Y2024=2.43,Y2025=-13.53"
15,30,321905185.83424187,32090.51858342419,118,6,3,"Y2017=9918.65,Y2018=3.68,Y2019=17.12,Y2020=76.62,Y2021=123.08,Y2022=-37.61,Y2023=48.94,Y2024=-3.52,Y2025=-24.71"
15,31,467856613.13071847,46685.66131307185,114,6,3,"Y2017=9876.92,Y2018=24.41,Y2019=20.38,Y2020=62.85,Y2021=184.80,Y2022=-38.62,Y2023=54.46,Y2024=-4.94,Y2025=-24.71"
15,32,490097197.9717583,48909.71979717583,108,6,3,"Y2017=9803.65,Y2018=36.37,Y2019=2.98,Y2020=81.56,Y2021=184.80,Y2022=-37.81,Y2023=55.40,Y2024=-5.87,Y2025=-24.71"
15,33,593629707.8806267,59262.970788062674,104,6,3,"Y2017=10028.18,Y2018=22.36,Y2019=12.49,Y2020=101.35,Y2021=184.80,Y2022=-29.20,Y2023=54.64,Y2024=-9.46,Y2025=-24.71"
15,34,3218672264.104133,321767.22641041334,98,7,2,"Y2017=10467.11,Y2018=24.01,Y2019=11.48,Y2020=254.35,Y2021=488.49,Y2022=3.94,Y2023=49.89,Y2024=-9.46,Y2025=-24.71"
15,35,1633670985.5597754,163267.09855597754,98,6,3,"Y2017=10041.28,Y2018=13.65,Y2019=11.48,Y2020=254.35,Y2021=243.24,Y2022=-5.07,Y2023=49.89,Y2024=-7.15,Y2025=-20.47"
15,36,1706384644.7859533,170538.46447859533,98,6,3,"Y2017=9716.34,Y2018=19.47,Y2019=9.90,Y2020=299.44,Y2021=236.11,Y2022=-10.37,Y2023=49.76,Y2024=-7.15,Y2025=-20.47"
15,37,1128689990.5649347,112768.99905649347,98,6,3,"Y2017=8058.45,Y2018=-11.64,Y2019=11.33,Y2020=299.44,Y2021=229.48,Y2022=-10.32,Y2023=48.25,Y2024=1.58,Y2025=-20.47"
15,38,996868998.3541566,99586.89983541566,98,5,4,"Y2017=8138.25,Y2018=-12.85,Y2019=12.57,Y2020=299.00,Y2021=200.39,Y2022=-14.29,Y2023=47.46,Y2024=-4.47,Y2025=-14.33"
15,39,951820406.7826558,95082.04067826558,94,6,3,"Y2017=8321.10,Y2018=-12.85,Y2019=11.52,Y2020=299.45,Y2021=170.47,Y2022=-11.90,Y2023=40.86,Y2024=1.76,Y2025=-14.33"
15,40,1244176018.1542926,124317.60181542925,92,6,3,"Y2017=8568.59,Y2018=-19.03,Y2019=30.06,Y2020=283.80,Y2021=213.60,Y2022=-13.84,Y2023=51.52,Y2024=1.76,Y2025=-14.33"
15,41,1602497917.7834625,160149.79177834626,86,6,3,"Y2017=8568.59,Y2018=4.10,Y2019=20.24,Y2020=285.85,Y2021=230.07,Y2022=-14.88,Y2023=56.15,Y2024=-0.40,Y2025=-11.95"
15,42,949188217.8594128,94818.82178594128,82,5,4,"Y2017=8568.59,Y2018=4.10,Y2019=-24.53,Y2020=282.62,Y2021=213.95,Y2022=-16.87,Y2023=59.96,Y2024=-0.40,Y2025=-11.95"
15,43,823598833.8371837,82259.88338371838,78,6,3,"Y2017=7350.87,Y2018=4.10,Y2019=-25.64,Y2020=246.41,Y2021=281.96,Y2022=-23.42,Y2023=59.96,Y2024=0.56,Y2025=-11.95"
15,44,963397217.393511,96239.72173935111,82,6,3,"Y2017=7350.87,Y2018=-22.43,Y2019=37.34,Y2020=239.22,Y2021=281.52,Y2022=-33.86,Y2023=59.57,Y2024=0.56,Y2025=-11.20"
15,45,923181170.4223186,92218.11704223185,82,6,3,"Y2017=6827.75,Y2018=-22.43,Y2019=55.75,Y2020=232.63,Y2021=252.40,Y2022=-31.00,Y2023=53.49,Y2024=0.56,Y2025=-11.20"
15,46,1029240252.8133954,102824.02528133953,80,6,3,"Y2017=6827.75,Y2018=-12.94,Y2019=55.75,Y2020=230.70,Y2021=243.23,Y2022=-29.77,Y2023=53.70,Y2024=2.22,Y2025=-11.20"
15,47,893697564.5153006,89269.75645153006,80,6,3,"Y2017=6827.75,Y2018=-18.46,Y2019=55.75,Y2020=230.70,Y2021=243.23,Y2022=-29.66,Y2023=41.88,Y2024=2.51,Y2025=-11.20"
15,48,255558341.8318724,25455.834183187242,76,6,3,"Y2017=7043.48,Y2018=-24.06,Y2019=51.75,Y2020=64.64,Y2021=80.90,Y2022=-22.65,Y2023=39.74,Y2024=2.66,Y2025=-4.66"
15,49,234003825.6592646,23300.382565926462,76,5,4,"Y2017=7043.48,Y2018=-19.58,Y2019=53.56,Y2020=67.23,Y2021=68.04,Y2022=-22.65,Y2023=39.74,Y2024=-6.24,Y2025=-5.46"
15,50,845393193.784563,84439.3193784563,74,5,4,"Y2017=7129.81,Y2018=-19.58,Y2019=53.56,Y2020=209.97,Y2021=218.84,Y2022=-26.73,Y2023=43.09,Y2024=-3.34,Y2025=-5.46"
15,51,1004642627.9894396,100364.26279894396,70,6,2,"Y2017=8039.05,Y2018=-19.58,Y2019=53.56,Y2020=209.64,Y2021=204.43,Y2022=-26.73,Y2023=44.09,Y2024=0.44,Y2025=0.00"
15,52,1004178418.915057,100317.8418915057,66,5,3,"Y2017=7671.10,Y2018=-19.58,Y2019=53.56,Y2020=202.99,Y2021=204.43,Y2022=-21.22,Y2023=45.15,Y2024=-0.79,Y2025=0.00"
15,53,384431085.96564317,38343.108596564314,64,5,3,"Y2017=2652.99,Y2018=-17.68,Y2019=53.56,Y2020=202.99,Y2021=220.78,Y2022=-21.22,Y2023=45.15,Y2024=-0.61,Y2025=0.00"
15,54,368332665.4851721,36733.266548517204,66,5,3,"Y2017=2577.90,Y2018=-17.68,Y2019=45.85,Y2020=203.88,Y2021=220.78,Y2022=-17.42,Y2023=43.65,Y2024=-0.94,Y2025=0.00"
15,55,280144738.5154557,27914.473851545576,68,5,3,"Y2017=2364.75,Y2018=-18.95,Y2019=48.97,Y2020=182.81,Y2021=220.78,Y2022=-24.23,Y2023=43.65,Y2024=-4.66,Y2025=0.00"
15,56,240746186.2660478,23974.61862660478,68,5,3,"Y2017=2364.75,Y2018=-21.25,Y2019=48.97,Y2020=184.29,Y2021=220.78,Y2022=-27.90,Y2023=32.82,Y2024=-4.66,Y2025=0.00"
15,57,188975213.07412654,18797.521307412655,70,5,3,"Y2017=2364.75,Y2018=-26.07,Y2019=40.44,Y2020=147.36,Y2021=220.78,Y2022=-29.26,Y2023=32.82,Y2024=-0.94,Y2025=0.00"
15,58,297201200.1832595,29620.120018325946,68,6,2,"Y2017=2330.81,Y2018=-26.07,Y2019=40.44,Y2020=290.58,Y2021=220.78,Y2022=-29.26,Y2023=32.82,Y2024=0.05,Y2025=0.00"
15,59,92617727.97653818,9161.772797653817,68,6,2,"Y2017=2341.49,Y2018=-26.07,Y2019=40.44,Y2020=103.52,Y2021=69.07,Y2022=-20.09,Y2023=32.82,Y2024=0.05,Y2025=0.00"
15,60,78869210.93249822,7786.921093249822,68,6,2,"Y2017=2143.93,Y2018=-30.92,Y2019=39.25,Y2020=103.52,Y2021=69.07,Y2022=-20.09,Y2023=32.82,Y2024=0.05,Y2025=0.00"
15,61,127896321.17254925,12689.632117254925,64,6,3,"Y2017=2079.76,Y2018=-26.07,Y2019=39.25,Y2020=102.80,Y2021=66.85,Y2022=-20.09,Y2023=32.82,Y2024=62.05,Y2025=-2.07"
15,62,99714658.22039129,9871.465822039128,64,6,3,"Y2017=1974.39,Y2018=-26.07,Y2019=39.25,Y2020=95.34,Y2021=66.85,Y2022=-23.25,Y2023=26.68,Y2024=54.68,Y2025=-4.74"
15,63,53946949.31762001,5294.694931762001,64,5,4,"Y2017=1974.39,Y2018=-26.07,Y2019=-29.06,Y2020=95.34,Y2021=66.85,Y2022=-13.90,Y2023=26.68,Y2024=54.68,Y2025=-9.81"
15,64,48854462.25795878,4785.446225795878,64,5,4,"Y2017=1974.39,Y2018=-26.86,Y2019=-29.06,Y2020=96.73,Y2021=54.35,Y2022=-15.40,Y2023=26.68,Y2024=54.68,Y2025=-9.81"
15,65,39998145.56701631,3899.814556701631,68,5,4,"Y2017=1839.31,Y2018=-33.84,Y2019=-29.06,Y2020=100.11,Y2021=54.35,Y2022=-15.40,Y2023=26.47,Y2024=54.68,Y2025=-14.02"
15,66,41681426.66754829,4068.1426667548294,66,5,4,"Y2017=1839.31,Y2018=-33.84,Y2019=-30.94,Y2020=115.57,Y2021=52.49,Y2022=-15.40,Y2023=25.87,Y2024=56.32,Y2025=-14.02"
15,67,26658241.418759365,2565.824141875936,68,5,4,"Y2017=1839.31,Y2018=-33.90,Y2019=-30.94,Y2020=113.47,Y2021=52.49,Y2022=-15.40,Y2023=17.80,Y2024=2.85,Y2025=-9.75"
15,68,27346647.65707627,2634.664765707627,68,5,4,"Y2017=1839.31,Y2018=-32.90,Y2019=-30.94,Y2020=113.47,Y2021=54.11,Y2022=-15.40,Y2023=17.80,Y2024=2.85,Y2025=-9.75"
15,69,20195709.475439176,1919.5709475439178,64,5,4,"Y2017=1829.93,Y2018=-24.09,Y2019=-37.91,Y2020=95.13,Y2021=26.73,Y2022=-19.12,Y2023=14.00,Y2024=2.85,Y2025=-5.33"
15,70,18829762.115725122,1782.976211572512,64,5,4,"Y2017=1829.93,Y2018=-24.09,Y2019=-30.27,Y2020=95.13,Y2021=5.93,Y2022=-19.12,Y2023=14.23,Y2024=1.95,Y2025=-5.33"
15,71,13439416.420835054,1243.9416420835053,66,5,4,"Y2017=1777.17,Y2018=-23.75,Y2019=-30.27,Y2020=49.59,Y2021=8.72,Y2022=-19.12,Y2023=14.23,Y2024=1.95,Y2025=-12.11"
15,72,9626853.612070031,862.6853612070031,64,4,5,"Y2017=1777.17,Y2018=-23.75,Y2019=-30.27,Y2020=49.59,Y2021=7.27,Y2022=-19.12,Y2023=14.23,Y2024=-25.98,Y2025=-12.11"
15,73,20704656.615940332,1970.4656615940332,66,4,5,"Y2017=4428.79,Y2018=-30.05,Y2019=-30.17,Y2020=49.59,Y2021=7.27,Y2022=-21.50,Y2023=14.23,Y2024=-25.98,Y2025=-12.11"
15,74,21432434.4938086,2043.24344938086,64,4,5,"Y2017=4428.09,Y2018=-29.19,Y2019=-30.17,Y2020=49.59,Y2021=7.27,Y2022=-24.00,Y2023=14.23,Y2024=-25.98,Y2025=-7.16"
15,75,25953583.54756546,2495.3583547565463,66,4,5,"Y2017=4428.09,Y2018=-29.68,Y2019=-30.17,Y2020=49.59,Y2021=42.87,Y2022=-26.78,Y2023=20.34,Y2024=-25.98,Y2025=-16.25"
15,76,69647522.48020373,6864.752248020373,62,5,4,"Y2017=4384.46,Y2018=-24.88,Y2019=51.27,Y2020=49.59,Y2021=42.87,Y2022=-14.55,Y2023=16.93,Y2024=-25.98,Y2025=-13.53"
15,77,103522826.58129133,10252.282658129132,62,6,3,"Y2017=4384.46,Y2018=-24.88,Y2019=48.68,Y2020=49.59,Y2021=42.87,Y2022=-14.55,Y2023=20.11,Y2024=8.97,Y2025=-13.53"
15,78,97962338.75947937,9696.233875947937,62,6,3,"Y2017=4384.46,Y2018=-24.88,Y2019=43.86,Y2020=49.59,Y2021=42.87,Y2022=-14.55,Y2023=17.47,Y2024=8.97,Y2025=-13.53"
15,79,91440804.22775234,9044.080422775234,62,6,3,"Y2017=4696.59,Y2018=-24.88,Y2019=42.09,Y2020=39.78,Y2021=41.33,Y2022=-15.11,Y2023=20.89,Y2024=1.89,Y2025=-13.53"
15,80,84525682.17165133,8352.568217165133,64,6,3,"Y2017=4696.59,Y2018=-22.69,Y2019=30.40,Y2020=39.78,Y2021=41.33,Y2022=-15.11,Y2023=17.69,Y2024=2.43,Y2025=-13.53"
16,32,765610009.7018503,76461.00097018504,110,6,3,"Y2017=9803.65,Y2018=36.37,Y2019=4.75,Y2020=119.16,Y2021=182.98,Y2022=-24.11,Y2023=55.40,Y2024=-2.39,Y2025=-23.81"
16,33,778966352.9359537,77796.63529359538,110,6,3,"Y2017=9822.04,Y2018=22.36,Y2019=13.44,Y2020=118.00,Y2021=182.98,Y2022=-13.61,Y2023=54.64,Y2024=-9.46,Y2025=-23.81"
16,34,2786883698.9259453,278588.3698925945,102,6,3,"Y2017=10467.11,Y2018=28.99,Y2019=11.48,Y2020=254.35,Y2021=484.71,Y2022=-6.58,Y2023=49.89,Y2024=-16.61,Y2025=-23.81"
16,35,1577415309.4836571,157641.53094836572,100,6,3,"Y2017=10041.28,Y2018=32.00,Y2019=11.48,Y2020=254.35,Y2021=241.04,Y2022=-14.67,Y2023=49.89,Y2024=-13.58,Y2025=-20.47"
16,36,1385763169.6613045,138476.31696613046,100,6,3,"Y2017=10041.28,Y2018=19.47,Y2019=9.90,Y2020=299.44,Y2021=215.63,Y2022=-19.40,Y2023=49.76,Y2024=-13.58,Y2025=-20.47"
16,37,1275209314.0322793,127420.93140322792,98,6,3,"Y2017=8328.52,Y2018=14.05,Y2019=24.69,Y2020=299.44,Y2021=209.41,Y2022=-20.41,Y2023=48.25,Y2024=-7.79,Y2025=-20.47"
16,38,1053095781.7380507,105209.57817380506,98,5,4,"Y2017=8410.96,Y2018=-0.83,Y2019=26.08,Y2020=299.00,Y2021=161.48,Y2022=-17.42,Y2023=43.76,Y2024=-6.27,Y2025=-14.33"
16,39,951240754.0572605,95024.07540572605,94,6,3,"Y2017=8321.10,Y2018=-0.83,Y2019=10.96,Y2020=299.45,Y2021=154.69,Y2022=-17.42,Y2023=40.86,Y2024=1.76,Y2025=-14.33"
16,40,1264966503.054175,126396.65030541748,92,6,3,"Y2017=8568.59,Y2018=-7.86,Y2019=30.06,Y2020=283.80,Y2021=196.37,Y2022=-19.23,Y2023=52.81,Y2024=1.76,Y2025=-14.33"
16,41,919583545.459625,91858.3545459625,86,5,4,"Y2017=8568.59,Y2018=4.10,Y2019=-24.42,Y2020=285.85,Y2021=196.37,Y2022=-13.46,Y2023=56.15,Y2024=-0.40,Y2025=-11.95"
16,42,993818876.2907974,99281.88762907973,82,5,4,"Y2017=8568.59,Y2018=4.10,Y2019=-24.53,Y2020=282.62,Y2021=209.56,Y2022=-7.60,Y2023=52.81,Y2024=-0.40,Y2025=-11.95"
16,43,809597535.5820006,80859.75355820007,78,6,3,"Y2017=7350.87,Y2018=4.10,Y2019=-25.64,Y2020=246.41,Y2021=281.96,Y2022=-23.15,Y2023=56.70,Y2024=0.56,Y2025=-11.95"
16,44,1034696829.8021399,103369.682980214,80,6,3,"Y2017=7350.87,Y2018=-15.24,Y2019=37.34,Y2020=239.22,Y2021=281.52,Y2022=-33.63,Y2023=56.32,Y2024=0.56,Y2025=-11.20"
16,45,942356533.8622748,94135.65338622748,78,6,3,"Y2017=6827.75,Y2018=-15.24,Y2019=55.75,Y2020=232.63,Y2021=252.40,Y2022=-30.76,Y2023=42.91,Y2024=0.56,Y2025=-11.20"
16,46,952191817.645053,95119.1817645053,78,6,3,"Y2017=6827.75,Y2018=-12.94,Y2019=55.75,Y2020=230.70,Y2021=243.23,Y2022=-29.53,Y2023=42.91,Y2024=2.22,Y2025=-11.95"
16,47,892143528.8077872,89114.35288077872,78,6,3,"Y2017=6827.75,Y2018=-18.46,Y2019=55.75,Y2020=220.45,Y2021=243.23,Y2022=-29.42,Y2023=41.88,Y2024=6.14,Y2025=-11.95"
16,48,937205817.0632594,93620.58170632593,76,6,3,"Y2017=7043.48,Y2018=-24.06,Y2019=51.75,Y2020=224.70,Y2021=243.23,Y2022=-27.94,Y2023=39.74,Y2024=8.93,Y2025=-5.46"
16,49,844954458.7393972,84395.44587393972,74,6,3,"Y2017=7043.48,Y2018=-19.58,Y2019=51.75,Y2020=225.50,Y2021=218.84,Y2022=-27.94,Y2023=39.74,Y2024=2.35,Y2025=-8.02"
16,50,836220515.4799598,83522.05154799599,72,5,4,"Y2017=7129.81,Y2018=-19.58,Y2019=51.75,Y2020=227.78,Y2021=218.84,Y2022=-27.01,Y2023=39.74,Y2024=-3.34,Y2025=-8.02"
16,51,1021351298.0924451,102035.12980924452,68,6,2,"Y2017=8039.05,Y2018=-19.58,Y2019=51.75,Y2020=227.44,Y2021=204.43,Y2022=-27.01,Y2023=40.71,Y2024=0.44,Y2025=0.00"
16,52,350126783.5162111,34912.67835162111,64,5,3,"Y2017=2684.23,Y2018=-17.68,Y2019=51.75,Y2020=220.41,Y2021=204.43,Y2022=-26.61,Y2023=41.75,Y2024=-0.79,Y2025=0.00"
16,53,365481038.44013244,36448.10384401325,64,5,3,"Y2017=2652.99,Y2018=-17.68,Y2019=51.75,Y2020=220.41,Y2021=220.78,Y2022=-26.61,Y2023=41.75,Y2024=-0.61,Y2025=0.00"
16,54,368685294.0371787,36768.529403717876,64,5,3,"Y2017=2577.90,Y2018=-17.68,Y2019=51.75,Y2020=221.34,Y2021=220.78,Y2022=-23.07,Y2023=40.29,Y2024=-0.94,Y2025=0.00"
16,55,280412939.09268373,27941.293909268377,66,5,3,"Y2017=2364.75,Y2018=-18.95,Y2019=55.00,Y2020=199.06,Y2021=220.78,Y2022=-29.42,Y2023=40.29,Y2024=-4.66,Y2025=0.00"
16,56,268787940.3571053,26778.79403571053,62,5,3,"Y2017=2364.75,Y2018=-21.25,Y2019=55.00,Y2020=200.63,Y2021=220.78,Y2022=-27.90,Y2023=29.71,Y2024=-0.94,Y2025=0.00"
16,57,203056100.18921018,20205.61001892102,66,5,3,"Y2017=2364.75,Y2018=-26.07,Y2019=46.12,Y2020=161.58,Y2021=220.78,Y2022=-29.26,Y2023=29.71,Y2024=-0.94,Y2025=0.00"
16,58,291386182.12555546,29038.61821255555,66,6,2,"Y2017=2330.81,Y2018=-26.07,Y2019=46.12,Y2020=290.58,Y2021=220.78,Y2022=-31.75,Y2023=29.71,Y2024=0.05,Y2025=0.00"
16,59,90541143.13367246,8954.114313367247,66,6,2,"Y2017=2443.12,Y2018=-26.07,Y2019=46.12,Y2020=103.52,Y2021=69.07,Y2022=-26.19,Y2023=29.71,Y2024=0.05,Y2025=0.00"
16,60,85460704.10403717,8446.070410403716,64,6,2,"Y2017=2143.93,Y2018=-26.07,Y2019=44.89,Y2020=102.80,Y2021=69.07,Y2022=-20.09,Y2023=29.71,Y2024=0.05,Y2025=0.00"
