MA_Period,Final_Balance,Total_Return_Pct,Balance_2013,Return_2013_Pct,Balance_2014,Return_2014_Pct,Balance_2015,Return_2015_Pct,Balance_2016,Return_2016_Pct,Balance_2017,Return_2017_Pct,Balance_2018,Return_2018_Pct,Balance_2019,Return_2019_Pct,Balance_2020,Return_2020_Pct,Balance_2021,Return_2021_Pct,Balance_2022,Return_2022_Pct,Balance_2023,Return_2023_Pct,Balance_2024,Return_2024_Pct,Balance_2025,Return_2025_Pct
476,1.632307666866471e-30,-100.0,,,109.95880956338017,-99.98900411904367,0.002215435580260243,-99.99798521320024,4.652094807034903e-08,-99.99790014440117,1.8273727904216258e-09,-96.07193561993132,3.391828801586116e-13,-99.98143876925735,1.4883804411216496e-15,-99.56118644890755,1.7245633196944054e-18,-99.8841315518501,4.629028763101593e-21,-99.73158255714716,6.874686873861216e-25,-99.9851487488506,2.4658915561352884e-27,-99.64130852773658,4.387040525794409e-30,-99.82209110068612,1.632307666866471e-30,-62.79250995587984
477,2.49055368448906e-30,-100.0,,,109.17364102840129,-99.98908263589716,0.002594888842609719,-99.99762315443714,5.3300819101191526e-08,-99.99794593054523,2.111454162671248e-09,-96.03860841488635,4.781767557935083e-13,-99.97735320215578,2.2094468583777283e-15,-99.53794348395057,2.95410524677117e-18,-99.8662966146676,7.426517001009815e-21,-99.7486035066243,1.1243290863737091e-24,-99.98486061384871,3.914456503564843e-27,-99.65184067983243,6.846956837013027e-30,-99.8250853769667,2.49055368448906e-30,-63.62539236371819
478,2.3576265455331248e-30,-100.0,,,106.96337469039749,-99.98930366253096,0.002652059730492572,-99.99752059082077,6.195153398203251e-08,-99.99766402191965,2.4899984034589664e-09,-95.98073164067071,5.726561322889508e-13,-99.97700174700942,2.3871058792504214e-15,-99.58315195722973,2.9159759737680333e-18,-99.87784471568209,6.7287333375162516e-21,-99.76924592664523,1.0381602412805592e-24,-99.98457123816318,3.6301785166688075e-27,-99.65032580016828,6.487461129441185e-30,-99.82129085113438,2.3576265455331248e-30,-63.65871797159877
479,2.988500382165923e-30,-100.0,,,121.56740210728759,-99.98784325978927,0.0032612896023141583,-99.99731729925475,7.5931460738871e-08,-99.99767173511101,2.841541284388793e-09,-96.25775501124511,7.077161822330652e-13,-99.97509393278496,3.162411141721981e-15,-99.55315263079846,3.936603678853557e-18,-99.8755189157122,8.350813453080249e-21,-99.78786755959361,1.2438556960386059e-24,-99.98510497566461,4.837865716063808e-27,-99.61105892496442,8.229223693337184e-30,-99.829899708336,2.988500382165923e-30,-63.68429765026838
480,3.817009383464413e-30,-100.0,,,120.83038802579293,-99.98791696119741,0.0032287597844572993,-99.99732785780364,8.000690328584416e-08,-99.99752205463935,2.981689007324361e-09,-96.27321032952425,8.84169975142221e-13,-99.97034667354743,3.739764644110549e-15,-99.57703102918542,4.275101956962001e-18,-99.8856852672883,9.636026144413134e-21,-99.77460125532865,1.5137490317569879e-24,-99.984290733451,5.9255275473879774e-27,-99.60855284310172,1.0311934691815155e-29,-99.825974402965,3.817009383464413e-30,-62.98454657112917
481,3.1303865710440376e-30,-100.0,,,117.90114869632792,-99.98820988513036,0.003153890023921629,-99.99732497091097,8.485582781379848e-08,-99.9973094867871,3.028990454348081e-09,-96.43042731137491,9.625365347888536e-13,-99.96822252993874,4.011073233666316e-15,-99.58328093649492,4.4478381034196595e-18,-99.88911102230476,8.962340726032718e-21,-99.79850119276729,1.414845421147344e-24,-99.98421343860497,4.9522541145959076e-27,-99.64997913972962,8.451795410369035e-30,-99.82933437552288,3.1303865710440376e-30,-62.96187473724763
482,4.164070583034251e-30,-100.0,,,120.5499839464831,-99.98794500160535,0.0031253812089501497,-99.99740739807122,8.954429521574781e-08,-99.99713493205375,2.9919452307901182e-09,-96.65869810736537,9.605570454539186e-13,-99.9678952329886,3.826810565756134e-15,-99.6016050703217,4.436637466605372e-18,-99.88406435619504,8.112289341713223e-21,-99.81715230503339,1.512348322867175e-24,-99.98135731777846,5.7150061073712336e-27,-99.62211046086682,1.1242660241288926e-29,-99.8032782462509,4.164070583034251e-30,-62.961874737247626
483,6.003911259325522e-30,-100.0,,,115.94621354905127,-99.9884053786451,0.003712477071599203,-99.99679810408813,1.1577859878803195e-07,-99.99688136528374,3.7506604298605626e-09,-96.76048901168058,1.2367288174841932e-12,-99.96702637200536,4.704395210177154e-15,-99.61960980097908,5.506296923531582e-18,-99.88295420181494,1.0555843316271908e-20,-99.80829505813315,1.850943148061982e-24,-99.98246522714857,7.160342875951143e-27,-99.61315165819931,1.5786628582595995e-29,-99.77952691852764,6.003911259325522e-30,-61.968375781358745
484,4.856624493277623e-30,-100.0,,,111.89619241264509,-99.98881038075874,0.0035111126739201894,-99.99686216966082,1.0674826947735593e-07,-99.99695970253903,3.691678611069481e-09,-96.54169699504817,1.1928961509800873e-12,-99.96768689052716,4.167572101163986e-15,-99.65063412286645,5.098788489142842e-18,-99.87765566220872,9.57146507411257e-21,-99.81227962104148,1.5433420777558379e-24,-99.98387559202477,5.600698263001213e-27,-99.6371058403886,1.3044549638372056e-29,-99.76709065502519,4.856624493277623e-30,-62.7689370049902
485,5.8256133476328226e-30,-100.0,,,123.22645592262569,-99.98767735440774,0.004054521848175049,-99.99670969856447,1.482548971036341e-07,-99.99634346779584,5.310562143657913e-09,-96.41795161751338,1.9631755395470927e-12,-99.96303262279133,6.548248551763071e-15,-99.66644610123485,7.901583743006284e-18,-99.87933286770432,1.34748192988354e-20,-99.82946685453075,1.9157120753174973e-24,-99.98578302214797,6.822755891139063e-27,-99.64385274911376,1.51391287825786e-29,-99.77810830368063,5.8256133476328226e-30,-61.51949407857165
486,7.698974276449867e-30,-100.0,,,133.61285099083096,-99.98663871490092,0.004093983101629711,-99.99693593612345,1.466175053194968e-07,-99.9964187076087,5.298617604135644e-09,-96.38609483049837,2.3042778130380785e-12,-99.95651171710826,9.07747921831969e-15,-99.60605968746661,1.1129422375549736e-17,-99.87739523156287,1.8998593727187452e-20,-99.8292939823281,2.885822126030045e-24,-99.9848103382415,9.495741914221712e-27,-99.67095193329587,1.9562443457057683e-29,-99.79398720359323,7.698974276449867e-30,-60.6441071978038
487,1.1360627434888297e-29,-100.0,,,126.74959457244142,-99.98732504054276,0.00430258952662134,-99.99660544119203,1.7145846541487533e-07,-99.99601499366013,6.345917276863878e-09,-96.2988603324375,2.927144498455982e-12,-99.95387357933063,1.0514261349581188e-14,-99.64080142421642,1.2971006090127794e-17,-99.8766341670721,2.539766463980308e-20,-99.80419664856119,4.033229986122239e-24,-99.98411968169782,1.3052946997713123e-26,-99.67636492234199,3.0128591612780803e-29,-99.76918169040249,1.1360627434888297e-29,-62.29286924228803
488,1.1141967787846922e-29,-100.0,,,124.34719081194325,-99.98756528091882,0.004084214381417923,-99.99671547515086,1.6025136582238108e-07,-99.99607632335483,5.619611877791113e-09,-96.49325180540441,2.9308602188127702e-12,-99.94784586048735,1.0569831871098758e-14,-99.63936076503231,1.3643272546951635e-17,-99.87092252068591,2.5957815461216062e-20,-99.80973908296646,4.435056940624059e-24,-99.98291436755434,1.281292773936413e-26,-99.71109891234991,3.143547127052687e-29,-99.75465817095065,1.1141967787846922e-29,-64.55606568782903
489,1.8988995649384678e-29,-100.0,,,130.61655523934434,-99.98693834447606,0.004450065273018515,-99.99659303120889,1.856195784125508e-07,-99.99582883470185,7.237415433497814e-09,-96.10094177812847,4.59724219853314e-12,-99.93647950375689,1.9223280413764552e-14,-99.58185191069772,2.5487253673187647e-17,-99.86741464971328,4.246217552826969e-20,-99.83339838778731,7.245357498588718e-24,-99.98293691406893,1.962228588146995e-26,-99.72917435909419,5.462004181343418e-29,-99.72164281907128,1.8988995649384678e-29,-65.23438097274725
490,2.1018166453760704e-29,-100.0,,,144.931440450667,-99.98550685595492,0.004579383181386676,-99.99684031072405,1.9717263431281425e-07,-99.99569434077685,8.165442646693882e-09,-95.85873431414453,5.249957183910277e-12,-99.93570517348456,2.1058432963034904e-14,-99.59888371989825,2.7459973439751205e-17,-99.86960105964222,4.766965040876682e-20,-99.82640314451375,8.016149711587539e-24,-99.9831839553199,2.157054670520121e-26,-99.73091137913728,6.012018936705058e-29,-99.72128574120677,2.1018166453760704e-29,-65.03975340889411
491,2.2202032397481527e-29,-100.0,,,134.27174455758654,-99.98657282554424,0.004120381780920988,-99.99693131135334,1.9044800701283515e-07,-99.99537790386573,7.182726127451329e-09,-96.22851074153417,4.806230110619533e-12,-99.93308626800832,1.8761422452495695e-14,-99.60964369119486,2.664900607288051e-17,-99.85795849893388,4.9516235490867784e-20,-99.81419106080186,8.786453626922643e-24,-99.98225540867593,2.2744226921447724e-26,-99.74114440379272,6.219174842721678e-29,-99.72656028871849,2.2202032397481527e-29,-64.30067821060757
492,2.335508887006693e-29,-100.0,,,134.8140002897364,-99.98651859997103,0.004957645709605973,-99.99632260321705,2.4639149448539026e-07,-99.9950300705432,9.916524811504523e-09,-95.97529742972011,6.799821254860985e-12,-99.93142939301708,2.387178308066753e-14,-99.64893513835231,3.1006554331317236e-17,-99.87011211426253,5.489290832628193e-20,-99.82296353300102,1.0294811835013697e-23,-99.9812456432918,2.6081788383546464e-26,-99.74665114038471,6.762347985343998e-29,-99.7407252951408,2.335508887006693e-29,-65.46304786342807
493,1.6824354523190757e-29,-100.0,,,122.06889256985058,-99.98779311074301,0.004197361378777419,-99.99656148156143,2.038352764133733e-07,-99.99514372821355,7.363940778060418e-09,-96.38730797355876,5.3336529787926406e-12,-99.92757066984184,1.860775780449202e-14,-99.65112545044683,2.3499687978627562e-17,-99.8737102652263,4.025646114921325e-20,-99.8286936354822,7.329601486682953e-24,-99.98179273270068,1.887013391828686e-26,-99.74254897824156,4.780719987242579e-29,-99.74665150719414,1.6824354523190757e-29,-64.80790640722151
494,1.6605049375213444e-29,-100.0,,,122.98165557442155,-99.98770183444256,0.004545481591182448,-99.99630393527397,2.0292780973411628e-07,-99.99553561474922,7.68310299284664e-09,-96.21387378944594,5.500188422136807e-12,-99.92841188739422,2.0272833120895193e-14,-99.63141566133802,2.4962219058893338e-17,-99.8768686206312,4.026199658641148e-20,-99.83870826351047,7.643722803154052e-24,-99.98101504284134,1.8807990333586099e-26,-99.75394201467086,4.5295111149756347e-29,-99.75917091434872,1.6605049375213444e-29,-63.34030549055676
495,1.7451363862776674e-29,-100.0,,,129.60666965655335,-99.98703933303435,0.004801374266789354,-99.99629542655519,2.521664732247787e-07,-99.99474803547457,8.67409426608769e-09,-96.56017147911821,6.169522870949018e-12,-99.92887415467607,2.377560942565893e-14,-99.61462806892875,2.9715875645948425e-17,-99.87501529355593,4.0607076449117897e-20,-99.86334888147691,8.004611657645612e-24,-99.98028764353998,2.0015999213024603e-26,-99.7499441563301,4.760936957116834e-29,-99.76214342804236,1.7451363862776674e-29,-63.34468609862667
496,2.903175091756389e-29,-100.0,,,129.5013327562309,-99.98704986672438,0.004778722428160286,-99.99630990482765,2.684400116378882e-07,-99.99438259878715,1.0488896983553476e-08,-96.09264769452385,8.030698565775344e-12,-99.92343619564224,2.7969094456773608e-14,-99.65172277071922,3.535911068662158e-17,-99.8735779210111,4.9542411587152104e-20,-99.859887846088,1.0703761948003832e-23,-99.9783947498616,2.8631047635658633e-26,-99.7325141592765,7.920202510249442e-29,-99.7233701465962,2.903175091756389e-29,-63.3446860986266
497,3.8316818862511704e-29,-100.0,,,145.58972544237577,-99.98544102745576,0.005148156880048433,-99.99646392843698,2.6455120166575105e-07,-99.99486124436706,1.1362655385012068e-08,-95.70493147887179,9.141524992672787e-12,-99.91954763492404,3.69015185643586e-14,-99.59633082451849,4.420251835587998e-17,-99.88021490693184,6.648026606378021e-20,-99.84960072743246,1.4682099790643593e-23,-99.97791510073597,3.9792229061724857e-26,-99.72897453614173,1.0676434173656832e-28,-99.73169549870916,3.8316818862511704e-29,-64.11084615024826
498,3.1961080358302006e-29,-100.0,,,141.94806161092504,-99.9858051938389,0.005808071644204986,-99.99590831211198,3.098209343815841e-07,-99.9946656833221,1.3370912598328628e-08,-95.68430951090586,1.0582123818296756e-11,-99.92085713117578,3.6167550808711004e-14,-99.65822030218379,4.123071013282828e-17,-99.88600082335988,5.938809773797409e-20,-99.8559614967905,1.508128750621563e-23,-99.97460553868427,3.8322953177468174e-26,-99.74589070620348,9.155757319844293e-29,-99.76108946308378,3.1961080358302006e-29,-65.09182229084513
499,3.3227919317969724e-29,-100.0,,,162.0982003564354,-99.98379017996436,0.006217571020208546,-99.99616431829192,3.309123858442919e-07,-99.99467778679538,1.5613279126823396e-08,-95.28174834345123,1.1514374644909475e-11,-99.92625268176288,3.9569751408308267e-14,-99.65634476357947,4.0322265664847805e-17,-99.89809825882206,6.193302401943141e-20,-99.84640490062189,1.4729349579726672e-23,-99.97621729309535,4.0021893349545673e-26,-99.72828472070056,9.518663390227768e-29,-99.76216359113515,3.3227919317969724e-29,-65.09182229084516
500,4.012957619242621e-29,-100.0,,,162.23063852940967,-99.98377693614707,0.0063161540999996674,-99.99610668233987,3.731928095866622e-07,-99.99409145496328,1.633926922298532e-08,-95.62176204812674,1.3539130777074625e-11,-99.917137476638,4.4897780274606266e-14,-99.66838506094771,4.822501556666309e-17,-99.89258931004672,7.514058758542858e-20,-99.84418753067781,1.6604527734810997e-23,-99.97790205231503,4.418617332147242e-26,-99.7338908156428,1.0985398001573815e-28,-99.75138381136446,4.012957619242621e-29,-63.47007528841734
501,5.028358234352309e-29,-100.0,,,156.83257523087752,-99.9843167424769,0.006219441692110496,-99.99603434319499,3.959631194955242e-07,-99.99363346198746,1.8842034572107892e-08,-95.24146728712675,1.495211463396754e-11,-99.92064490394206,5.552419286475044e-14,-99.62865324254128,5.718258599521743e-17,-99.89701320623516,8.678911318992793e-20,-99.84822457452836,2.049821109513532e-23,-99.97638158711189,5.747155744998394e-26,-99.71962647285049,1.3773451985631323e-28,-99.76034315761117,5.028358234352309e-29,-63.49238927468605
502,5.562192821126899e-29,-100.0,,,163.9554697845743,-99.98360445302154,0.007413900347324927,-99.99547810124477,4.505977453030962e-07,-99.99392225786437,2.2108682108602638e-08,-95.09347697829,1.9556108875494094e-11,-99.91154556938568,7.052394166578875e-14,-99.6393764111522,7.312187584834722e-17,-99.89631623797366,1.0634817794193252e-19,-99.85456038058639,2.3972177161369e-23,-99.97745877961873,6.469990815348753e-26,-99.73010416318068,1.5480484734390511e-28,-99.7607340539392,5.562192821126899e-29,-64.0696469357302
503,6.596220517694504e-29,-100.0,,,164.7334506699319,-99.983526654933,0.007934928968676352,-99.99518317079111,5.297598236298974e-07,-99.99332369797233,2.914561032128156e-08,-94.49833509049878,3.2854901843813315e-11,-99.8872732412132,1.0814592095521934e-13,-99.67083779014368,1.0369253136496924e-16,-99.90411794504213,1.3805854009961816e-19,-99.86685777820034,3.118110641470945e-23,-99.97741457617022,8.208625378410542e-26,-99.73674361425039,1.8816795729739335e-28,-99.7707680048449,6.596220517694504e-29,-64.94503839849102
504,6.837579472663545e-29,-100.0,,,166.91642446178236,-99.98330835755382,0.007562086075026297,-99.99546953746498,5.530556750195303e-07,-99.99268646680912,3.070466284987609e-08,-94.4481786849413,3.440788719354854e-11,-99.88793921183314,1.156842467584735e-13,-99.66378567184978,1.1218437385962352e-16,-99.9030253668904,1.504039134275146e-19,-99.86593149450947,3.271516926705789e-23,-99.97824845875249,8.767365064880509e-26,-99.73200917918805,1.9251718368598908e-28,-99.78041614297875,6.837579472663545e-29,-64.48327706779575
505,8.248560367798645e-29,-100.0,,,177.86163894075924,-99.98221383610593,0.00808716081725393,-99.99545311689164,6.037805774473197e-07,-99.99253408469188,3.520268181022061e-08,-94.16962334908958,4.799491082714142e-11,-99.86366120886504,1.5100317776298555e-13,-99.68537668856841,1.514233480893994e-16,-99.89972174736145,2.1298070881322988e-19,-99.85934751047276,4.398595849831663e-23,-99.97934744477872,1.0507548888110804e-25,-99.76111583680704,2.3706224550883604e-28,-99.77438863427315,8.248560367798645e-29,-65.20508632619362
506,8.153339358766776e-29,-100.0,,,178.59904781922313,-99.98214009521807,0.008601416617888897,-99.99518395158154,6.390351359049193e-07,-99.99257058268081,4.12240671447331e-08,-93.54901400118526,5.484680032116152e-11,-99.86695441735868,1.718017561179126e-13,-99.68676065857642,1.7364495977185915e-16,-99.89892713340329,2.306868685296246e-19,-99.86715026521202,4.8074861213292937e-23,-99.97916012232525,1.0211427841448162e-25,-99.78759319145732,2.3974558642902532e-28,-99.7652183512908,8.153339358766776e-29,-65.99170195285116
507,9.627358616581047e-29,-100.0,,,190.32576812939084,-99.98096742318707,0.008612656195479332,-99.99547478185423,6.318631670967543e-07,-99.99266355056146,3.865460995607932e-08,-93.88243974819942,5.153401215975707e-11,-99.86668081189201,1.5697203680701543e-13,-99.69540109487227,1.8041605361160663e-16,-99.8850648451269,2.5644532514404456e-19,-99.85785892108242,5.550272097154407e-23,-99.97835689890609,1.1602113676924706e-25,-99.79096315506995,2.7123177345242932e-28,-99.76622210313981,9.627358616581047e-29,-64.50504860091708
508,7.35726753735526e-29,-100.0,,,185.87620188632138,-99.98141237981136,0.00832386866662899,-99.99552182120026,5.983038109272057e-07,-99.99281219064248,3.42135752760505e-08,-94.28157156093843,4.7555444165373886e-11,-99.86100416638227,1.5509075640545854e-13,-99.67387381376119,1.7194848186779096e-16,-99.88913041250616,2.319792710462837e-19,-99.8650879213783,4.615586513398894e-23,-99.98010345281033,9.21026154411209e-26,-99.80045306230583,2.0693153464839083e-28,-99.7753250180168,7.35726753735526e-29,-64.44588520615568
509,1.2983070012223799e-28,-100.0,,,200.0696188040905,-99.97999303811959,0.008589502643008355,-99.99570674313554,6.790355825723098e-07,-99.99209458788484,4.119406251511327e-08,-93.93344567319099,6.024821178717378e-11,-99.85374539895145,2.0042958502681946e-13,-99.66732691463966,2.424524034519099e-16,-99.87903362499131,3.3937408894785203e-19,-99.86002444846245,6.538110627031312e-23,-99.9807347972637,1.4503097551269211e-25,-99.77817601477548,3.3795464299364183e-28,-99.7669776116454,1.2983070012223799e-28,-61.58339504609778
510,1.9150899857263155e-28,-100.0,,,200.5815057740314,-99.97994184942259,0.010068395686974504,-99.99498039679774,9.003582002671307e-07,-99.99105758029124,4.516989000932506e-08,-94.98312005200559,6.401147967103792e-11,-99.85828728018194,2.043450301200769e-13,-99.68076815100943,2.964529226372571e-16,-99.85492530820885,4.5293594700432175e-19,-99.84721488222313,9.518829419013313e-23,-99.97898415994145,2.391180701281718e-25,-99.74879466833333,4.779212490708602e-28,-99.80013168857766,1.9150899857263155e-28,-59.92875417342304
511,2.001224578633559e-28,-100.0,,,196.62864164868103,-99.98033713583513,0.009777546391786874,-99.99502740480237,9.568318771289474e-07,-99.9902139878576,5.4654646090294276e-08,-94.28795722668751,7.765006535089242e-11,-99.85792595706758,2.623886594921765e-13,-99.66208829534597,3.4482203304314156e-16,-99.86858348462525,5.124321915279993e-19,-99.85139227125202,9.462612557777713e-23,-99.98153392250873,2.3817570759179154e-25,-99.7482981511316,4.881744330961424e-28,-99.79503601016573,2.001224578633559e-28,-59.00595273002689
512,2.444334778299287e-28,-100.0,,,189.8873905448637,-99.98101126094552,0.010831246682232423,-99.99429596317525,1.0468856159444327e-06,-99.99033457877327,6.216663594556599e-08,-94.0617546942334,1.0108198927726041e-10,-99.83740154547567,3.390125876562761e-13,-99.66461622878593,4.465306092158956e-16,-99.86828494708621,6.8831179591412295e-19,-99.84585339018017,1.3163867891658145e-22,-99.98087513831697,3.2277408347890863e-25,-99.754803006126,6.01791457625139e-28,-99.8135564506484,2.444334778299287e-28,-59.3823616582161
513,3.788934840803754e-28,-100.0,,,207.37951105054654,-99.97926204889495,0.01050149886376611,-99.99493609623701,9.65063952116437e-07,-99.99081022657207,5.9523759358354127e-08,-93.8321435353776,9.50081343631115e-11,-99.84038619975071,3.551771446744057e-13,-99.62616133128459,4.765740711159221e-16,-99.86582073811286,8.537499818184001e-19,-99.82085681249521,1.8921289993670462e-22,-99.9778374343817,5.013071154405347e-25,-99.73505658672943,9.545380565458564e-28,-99.80959016396426,3.788934840803754e-28,-60.30608926673284
514,4.056854844910227e-28,-100.0,,,214.06545135690845,-99.97859345486431,0.010914511312308412,-99.9949013204872,1.1268061938752485e-06,-99.98967607287553,6.884501276826932e-08,-93.89025254365158,1.1438780109201343e-10,-99.83384736745269,3.761200300087756e-13,-99.67118868758897,4.499507607555006e-16,-99.88037043367645,8.467751024006541e-19,-99.8118071628596,1.7995415716910798e-22,-99.97874829377258,5.014093599677096e-25,-99.7213682818694,9.967192525201278e-28,-99.80121646461001,4.056854844910227e-28,-59.29791829893139
515,4.456617382838432e-28,-100.0,,,198.92203776132678,-99.98010779622388,0.010013031606902006,-99.99496635379388,1.130244612093943e-06,-99.9887122636134,7.14071014329076e-08,-93.68215511325327,1.3035608220119946e-10,-99.81744661303235,4.143386206076499e-13,-99.68214860894014,5.5003369786772555e-16,-99.86725019814445,1.0942177304925442e-18,-99.80106351033865,2.0474525593751477e-22,-99.98128843554332,5.883842572423506e-25,-99.71262618293734,1.1511216158835854e-27,-99.80435886893395,4.456617382838432e-28,-61.284565233208724
516,4.460657762586259e-28,-100.0,,,216.96785108275066,-99.97830321489172,0.011338299009831234,-99.99477420320419,1.4253823018370841e-06,-99.98742860546717,8.396344012273811e-08,-94.10940910277033,1.4073178092996603e-10,-99.83238921520575,4.279348030984848e-13,-99.69592170278052,5.157681432930481e-16,-99.87947506499621,1.017585625118186e-18,-99.8027048319384,2.1598386808759604e-22,-99.9787748703641,6.094698147800199e-25,-99.71781697393584,1.1234194101990213e-27,-99.81567267435476,4.460657762586259e-28,-60.293922981124005
517,4.0274139221393063e-28,-100.0,,,228.72013272577465,-99.97712798672742,0.012761272703638029,-99.9944205730595,1.445879108201972e-06,-99.98866978912072,8.582630132738645e-08,-94.06407487040074,1.4336912863944443e-10,-99.83295432003698,4.4480134372273566e-13,-99.6897509610724,5.218697424177754e-16,-99.88267352385898,9.462557376787807e-19,-99.8186797086003,1.9973172514507252e-22,-99.97889241595142,5.70508394447857e-25,-99.71436265619121,1.0387369322739577e-27,-99.81792784429065,4.0274139221393063e-28,-61.22777772691044
518,4.627162869286702e-28,-100.0,,,248.37616021174063,-99.97516238397883,0.013044862762468022,-99.99474794088476,1.6027603577632203e-06,-99.9877134747452,9.320009822365837e-08,-94.18502599142603,1.6729389282085534e-10,-99.82050030417415,4.817965431594595e-13,-99.71200589869986,5.940428970735644e-16,-99.87670254062472,1.0490475188023813e-18,-99.82340542678479,2.1530259335880915e-22,-99.97947637361513,5.934087528110322e-25,-99.72438383414077,1.1673603255053606e-27,-99.80327888323598,4.627162869286702e-28,-60.362171232061
519,5.662666186399717e-28,-100.0,,,278.6937751714211,-99.97213062248285,0.014877313582088927,-99.99466177040627,1.7508239107562462e-06,-99.9882315856213,1.0883558858193129e-07,-93.78375015823715,2.016561120692649e-10,-99.81471491568453,5.364043522489547e-13,-99.73400044920795,6.615407923459336e-16,-99.8766712481783,1.2636973530313892e-18,-99.80897665455366,2.773327401670171e-22,-99.978053863965,7.678358907168204e-25,-99.72313550493375,1.4314276442780403e-27,-99.81357635640845,5.662666186399717e-28,-60.44043016050764
520,6.969277890919696e-28,-100.0,,,323.2982475126303,-99.96767017524874,0.017608257669431693,-99.99455355610341,2.0490705349219183e-06,-99.98836301368715,1.0872684255658295e-07,-94.69384578502438,2.0317320033705557e-10,-99.81313427709324,5.625971960239116e-13,-99.72309478066468,6.839164958220794e-16,-99.87843585061292,1.4274948460893605e-18,-99.79127644166947,2.869562009519294e-22,-99.97989791684796,7.972845892329765e-25,-99.72215809012381,1.7663627568991227e-27,-99.77845266536526,6.969277890919696e-28,-60.544469907447706
521,7.181105914589588e-28,-100.0,,,345.67651667614757,-99.96543234833239,0.01738917419382866,-99.99496952400439,2.2565050546237875e-06,-99.98702350652498,1.1446139495516014e-07,-94.9274921976967,2.1067227898752122e-10,-99.81594468679151,5.90078083381269e-13,-99.71990710585315,6.733425753958433e-16,-99.88588924171908,1.4666606693880996e-18,-99.78218209823939,3.1702877757703783e-22,-99.97838431314113,8.273439664416999e-25,-99.73903190342376,1.856937843686633e-27,-99.77555431368248,7.181105914589588e-28,-61.32823756592343
522,9.232707398585197e-28,-100.0,,,351.45208367707534,-99.96485479163229,0.018396857850805425,-99.99476547196467,2.5140305731060174e-06,-99.98633445671268,1.1086021343700518e-07,-95.59033948819324,2.1533297016901023e-10,-99.8057617214571,6.400305509988418e-13,-99.70277168865664,8.697377503925862e-16,-99.8641099633392,1.8063597201028822e-18,-99.79230984060568,3.9269169897383513e-22,-99.97826060365476,1.11254557063311e-24,-99.71668727056355,2.3857952726784036e-27,-99.78555527650694,9.232707398585197e-28,-61.30134255727595
523,1.4356006814652649e-27,-100.0,,,356.95490253087615,-99.96430450974691,0.023196889855611896,-99.99350145083002,2.9173155067417926e-06,-99.9874236782392,1.3335555316299787e-07,-95.42882650660106,2.7377546225567474e-10,-99.79470261585504,9.164920316147647e-13,-99.66523952728865,1.2114700176549192e-15,-99.86781445164118,2.3850991920496563e-18,-99.80312354764945,5.624654034714264e-22,-99.97641752572194,1.6560291522665446e-24,-99.70557670888807,3.808438473614718e-27,-99.77002587977378,1.4356006814652649e-27,-62.30474270724695
524,1.4714554847742967e-27,-100.0,,,353.51076714596223,-99.96464892328541,0.02623790380583289,-99.99257790533011,3.5034844432458856e-06,-99.98664723954637,1.5777957065979703e-07,-95.49649575399232,2.9421399383717475e-10,-99.81352846087307,1.0094933911099359e-12,-99.6568846444236,1.302748802649305e-15,-99.87095023958335,2.446640473378641e-18,-99.81219399561887,6.272405181594429e-22,-99.97436319210018,1.6881599167485055e-24,-99.73085923694754,3.9035560185901305e-27,-99.76876858762832,1.4714554847742967e-27,-62.30474270724695
525,1.879897551871201e-27,-100.0,,,334.3741908101415,-99.96656258091899,0.025728621741536783,-99.99230544029754,3.458546644127787e-06,-99.98655759069074,1.4952040662797148e-07,-95.67678501945781,2.7884794413332024e-10,-99.81350509243389,9.605899634041868e-13,-99.65551477656047,1.3017210110234551e-15,-99.86448734000818,2.52290486742235e-18,-99.80618697508473,7.360404384188476e-22,-99.97082567607193,2.045839552785486e-24,-99.72204794111852,4.8673099609821394e-27,-99.76208740541969,1.879897551871201e-27,-61.37707343602441
526,1.694863237122826e-27,-100.0,,,344.6994666491674,-99.96553005333509,0.0265709219386057,-99.99229156859542,3.3788921983192105e-06,-99.98728349657522,1.5152704028446367e-07,-95.51548166112434,3.0186761896892966e-10,-99.80078300321696,8.614991010200054e-13,-99.7146102970691,1.234157910858421e-15,-99.8567429833186,2.4869646551769623e-18,-99.79848894267937,7.141355954034327e-22,-99.9712848514386,1.8674245601085156e-24,-99.73850560423982,4.490100544436712e-27,-99.75955652290575,1.694863237122826e-27,-62.253334410901296
527,2.094586990922789e-27,-100.0,,,406.4532962860243,-99.9593546703714,0.03172405141510578,-99.99219490856515,3.906363796224489e-06,-99.98768642836595,1.9107970417811104e-07,-95.10850207134342,4.539887218315091e-10,-99.76240871641274,1.1760288492487846e-12,-99.7409563734305,1.7978154933409333e-15,-99.84712828307832,3.1492743684947543e-18,-99.82482772118944,8.999025493872443e-22,-99.97142508260349,2.2629105294669546e-24,-99.74853826883724,5.548430065025021e-27,-99.75481001158575,2.094586990922789e-27,-62.24901519213177
