short_period,long_period,final_balance,total_return,trades_count,profitable_years,losing_years,yearly_returns
6,47,72381616.2557974,7138.16162557974,112,8,3,"Y2015=68.33,Y2016=29.32,Y2017=333.96,Y2018=-41.19,Y2019=-30.52,Y2020=310.70,Y2021=192.00,Y2022=-48.67,Y2023=115.32,Y2024=46.06,Y2025=1.17"
6,48,344713182.5584178,34371.318255841776,110,9,2,"Y2015=68.29,Y2016=29.32,Y2017=352.23,Y2018=-39.25,Y2019=114.01,Y2020=293.64,Y2021=192.00,Y2022=-51.00,Y2023=112.52,Y2024=132.36,Y2025=1.17"
6,49,263985939.02382132,26298.593902382134,110,9,2,"Y2015=68.29,Y2016=29.13,Y2017=352.23,Y2018=-43.17,Y2019=97.77,Y2020=290.16,Y2021=178.32,Y2022=-52.29,Y2023=117.26,Y2024=119.19,Y2025=1.17"
6,50,211513606.39519337,21051.360639519335,106,9,2,"Y2015=69.84,Y2016=29.13,Y2017=347.02,Y2018=-47.09,Y2019=97.77,Y2020=169.78,Y2021=178.32,Y2022=-42.22,Y2023=117.26,Y2024=125.85,Y2025=1.17"
6,51,338807165.73298436,33780.716573298436,106,9,2,"Y2015=70.58,Y2016=129.44,Y2017=274.22,Y2018=-47.96,Y2019=106.09,Y2020=179.77,Y2021=178.32,Y2022=-40.75,Y2023=113.71,Y2024=125.85,Y2025=1.17"
6,52,250015568.1212438,24901.55681212438,106,9,2,"Y2015=67.49,Y2016=26.74,Y2017=353.57,Y2018=-47.11,Y2019=114.83,Y2020=187.13,Y2021=179.98,Y2022=-40.75,Y2023=114.93,Y2024=130.44,Y2025=1.17"
6,53,269283397.49936926,26828.339749936924,106,8,3,"Y2015=67.49,Y2016=28.82,Y2017=361.77,Y2018=-42.39,Y2019=113.78,Y2020=181.18,Y2021=179.98,Y2022=-39.27,Y2023=114.93,Y2024=126.20,Y2025=-1.38"
6,54,217396801.21700877,21639.680121700876,110,8,3,"Y2015=62.28,Y2016=19.78,Y2017=368.57,Y2018=-39.99,Y2019=112.55,Y2020=169.68,Y2021=147.77,Y2022=-38.28,Y2023=114.93,Y2024=126.20,Y2025=-2.52"
6,55,219282492.63306493,21828.24926330649,110,8,3,"Y2015=60.81,Y2016=19.78,Y2017=400.37,Y2018=-37.37,Y2019=112.55,Y2020=187.29,Y2021=147.77,Y2022=-44.21,Y2023=103.85,Y2024=126.20,Y2025=-2.52"
6,56,435311537.32152236,43431.153732152234,112,8,3,"Y2015=61.71,Y2016=14.31,Y2017=745.69,Y2018=-39.85,Y2019=132.47,Y2020=263.35,Y2021=147.77,Y2022=-46.95,Y2023=110.80,Y2024=111.93,Y2025=-2.52"
6,57,220531405.37072057,21953.140537072057,112,7,4,"Y2015=54.30,Y2016=-23.47,Y2017=743.48,Y2018=-39.17,Y2019=132.47,Y2020=262.06,Y2021=159.14,Y2022=-48.92,Y2023=113.43,Y2024=115.50,Y2025=-2.75"
6,58,259367523.51377895,25836.752351377898,110,8,3,"Y2015=54.00,Y2016=16.19,Y2017=741.82,Y2018=-40.59,Y2019=132.47,Y2020=184.55,Y2021=162.98,Y2022=-46.49,Y2023=97.24,Y2024=122.26,Y2025=-2.75"
6,59,323857279.3010236,32285.72793010236,110,8,3,"Y2015=58.64,Y2016=14.89,Y2017=745.66,Y2018=-40.59,Y2019=132.47,Y2020=243.63,Y2021=162.98,Y2022=-48.02,Y2023=101.98,Y2024=122.26,Y2025=-2.75"
6,60,339041067.624166,33804.1067624166,112,8,3,"Y2015=54.07,Y2016=13.53,Y2017=835.39,Y2018=-41.14,Y2019=145.57,Y2020=240.47,Y2021=162.98,Y2022=-50.17,Y2023=100.41,Y2024=122.26,Y2025=-2.75"
6,61,527036493.01502013,52603.64930150202,110,8,3,"Y2015=63.70,Y2016=95.46,Y2017=674.54,Y2018=-41.14,Y2019=145.57,Y2020=240.47,Y2021=151.35,Y2022=-47.11,Y2023=97.66,Y2024=127.95,Y2025=-2.75"
6,62,289120165.12785345,28812.016512785347,108,8,2,"Y2015=55.53,Y2016=95.46,Y2017=610.99,Y2018=-41.14,Y2019=145.57,Y2020=254.98,Y2021=150.87,Y2022=-45.45,Y2023=97.66,Y2024=29.92,Y2025=0.00"
6,63,122505523.55250274,12150.552355250275,108,7,3,"Y2015=-13.84,Y2016=13.93,Y2017=937.33,Y2018=-41.41,Y2019=126.25,Y2020=254.98,Y2021=153.61,Y2022=-47.66,Y2023=97.66,Y2024=31.35,Y2025=0.00"
6,64,108863641.42378284,10786.364142378283,108,7,3,"Y2015=-13.84,Y2016=12.39,Y2017=823.96,Y2018=-41.41,Y2019=116.62,Y2020=249.80,Y2021=165.38,Y2022=-47.66,Y2023=97.66,Y2024=34.56,Y2025=0.00"
6,65,64107620.53548678,6310.762053548678,112,7,3,"Y2015=-13.22,Y2016=15.50,Y2017=823.96,Y2018=-43.61,Y2019=104.83,Y2020=236.06,Y2021=163.66,Y2022=-46.84,Y2023=24.92,Y2024=37.29,Y2025=0.00"
6,66,26294857.51657963,2529.485751657963,108,7,3,"Y2015=-12.50,Y2016=110.83,Y2017=61.41,Y2018=-29.53,Y2019=102.79,Y2020=239.20,Y2021=149.11,Y2022=-43.16,Y2023=24.92,Y2024=38.84,Y2025=0.00"
6,67,22719894.963820618,2171.9894963820616,108,7,3,"Y2015=-12.54,Y2016=104.63,Y2017=61.50,Y2018=-29.53,Y2019=104.02,Y2020=236.42,Y2021=156.96,Y2022=-40.60,Y2023=3.37,Y2024=38.84,Y2025=0.00"
6,68,17990093.168260533,1699.0093168260532,106,6,4,"Y2015=-16.81,Y2016=104.63,Y2017=61.50,Y2018=-29.53,Y2019=101.96,Y2020=218.06,Y2021=147.17,Y2022=-42.04,Y2023=-2.03,Y2024=38.84,Y2025=0.00"
6,69,24541376.242473867,2354.1376242473866,104,7,3,"Y2015=55.20,Y2016=72.93,Y2017=61.50,Y2018=-37.97,Y2019=119.22,Y2020=187.43,Y2021=129.33,Y2022=-37.39,Y2023=-2.03,Y2024=38.84,Y2025=0.00"
6,70,26959050.31479783,2595.905031479783,96,8,2,"Y2015=54.88,Y2016=71.78,Y2017=61.50,Y2018=-36.92,Y2019=128.03,Y2020=187.43,Y2021=125.80,Y2022=-37.39,Y2023=2.13,Y2024=41.68,Y2025=0.00"
6,71,35300824.32868078,3430.0824328680783,94,8,2,"Y2015=61.07,Y2016=71.78,Y2017=74.62,Y2018=-36.92,Y2019=123.25,Y2020=185.30,Y2021=144.86,Y2022=-32.90,Y2023=2.13,Y2024=41.68,Y2025=0.00"
6,72,151126258.1916585,15012.62581916585,102,8,3,"Y2015=55.18,Y2016=71.78,Y2017=857.24,Y2018=-60.47,Y2019=133.37,Y2020=175.64,Y2021=111.19,Y2022=-32.90,Y2023=-11.06,Y2024=135.69,Y2025=2.51"
6,73,22033435.096052483,2103.343509605248,100,7,3,"Y2015=60.77,Y2016=68.82,Y2017=896.28,Y2018=-59.21,Y2019=136.41,Y2020=16.70,Y2021=17.29,Y2022=-32.90,Y2023=-11.06,Y2024=35.26,Y2025=0.00"
6,74,20264058.5084057,1926.40585084057,98,7,3,"Y2015=53.10,Y2016=68.82,Y2017=896.28,Y2018=-59.21,Y2019=153.30,Y2020=10.68,Y2021=4.20,Y2022=-32.90,Y2023=-7.59,Y2024=36.50,Y2025=0.00"
6,75,17344532.590701204,1634.4532590701203,100,7,3,"Y2015=58.91,Y2016=61.68,Y2017=891.37,Y2018=-59.21,Y2019=153.30,Y2020=6.62,Y2021=4.20,Y2022=-32.90,Y2023=-7.59,Y2024=34.98,Y2025=0.00"
6,76,10448801.608262626,944.8801608262626,100,6,4,"Y2015=-13.55,Y2016=82.42,Y2017=911.92,Y2018=-60.77,Y2019=153.30,Y2020=6.62,Y2021=4.20,Y2022=-32.90,Y2023=-7.59,Y2024=34.94,Y2025=0.00"
6,77,2157374.99931431,115.73749993143099,92,6,4,"Y2015=-13.55,Y2016=11.29,Y2017=86.41,Y2018=-37.39,Y2019=153.30,Y2020=6.62,Y2021=23.53,Y2022=-33.77,Y2023=-7.59,Y2024=32.75,Y2025=0.00"
6,78,2257905.740245681,125.79057402456809,94,6,4,"Y2015=-11.80,Y2016=11.29,Y2017=86.05,Y2018=-26.48,Y2019=155.88,Y2020=7.50,Y2021=23.53,Y2022=-36.22,Y2023=-7.59,Y2024=29.03,Y2025=0.00"
6,79,9781961.905832825,878.1961905832825,98,6,4,"Y2015=-16.75,Y2016=92.36,Y2017=787.35,Y2018=-52.10,Y2019=155.88,Y2020=3.82,Y2021=23.53,Y2022=-37.69,Y2023=-16.29,Y2024=29.03,Y2025=0.00"
6,80,7860166.898750442,686.0166898750442,92,5,5,"Y2015=-12.21,Y2016=92.36,Y2017=875.72,Y2018=-52.10,Y2019=155.37,Y2020=3.95,Y2021=27.62,Y2022=-37.69,Y2023=-16.29,Y2024=-13.39,Y2025=0.00"
7,14,50072904.78302357,4907.290478302358,302,10,1,"Y2015=57.60,Y2016=37.79,Y2017=368.16,Y2018=13.03,Y2019=89.13,Y2020=76.09,Y2021=63.31,Y2022=-33.17,Y2023=60.11,Y2024=25.36,Y2025=3.93"
7,15,78823873.00272484,7782.387300272484,282,10,1,"Y2015=57.10,Y2016=54.57,Y2017=434.06,Y2018=0.90,Y2019=88.98,Y2020=108.17,Y2021=79.95,Y2022=-35.32,Y2023=62.25,Y2024=26.10,Y2025=3.93"
7,16,122461466.07720034,12146.146607720035,266,10,1,"Y2015=36.19,Y2016=87.65,Y2017=899.64,Y2018=0.09,Y2019=65.87,Y2020=32.59,Y2021=102.14,Y2022=-35.32,Y2023=96.75,Y2024=30.39,Y2025=2.03"
7,17,120136625.42922133,11913.662542922133,256,9,2,"Y2015=49.16,Y2016=65.99,Y2017=944.47,Y2018=-1.47,Y2019=67.01,Y2020=52.31,Y2021=94.10,Y2022=-37.12,Y2023=103.82,Y2024=21.97,Y2025=2.03"
7,18,64728738.81027139,6372.87388102714,238,9,2,"Y2015=49.93,Y2016=-6.33,Y2017=1081.65,Y2018=1.56,Y2019=12.15,Y2020=40.20,Y2021=73.57,Y2022=-30.38,Y2023=101.13,Y2024=34.95,Y2025=2.03"
7,19,63226312.0099412,6222.631200994119,228,9,2,"Y2015=53.04,Y2016=-9.37,Y2017=1137.09,Y2018=7.58,Y2019=19.78,Y2020=27.85,Y2021=71.37,Y2022=-34.20,Y2023=94.72,Y2024=31.59,Y2025=0.02"
7,20,97701748.32997471,9670.17483299747,208,9,2,"Y2015=53.04,Y2016=-8.96,Y2017=1152.24,Y2018=7.98,Y2019=39.71,Y2020=51.39,Y2021=77.68,Y2022=-32.19,Y2023=107.14,Y2024=21.53,Y2025=0.02"
7,21,32503213.870860387,3150.3213870860386,208,7,4,"Y2015=58.88,Y2016=-11.69,Y2017=968.22,Y2018=-2.97,Y2019=2.67,Y2020=49.48,Y2021=54.67,Y2022=-35.65,Y2023=50.36,Y2024=17.17,Y2025=-1.95"
7,22,24971101.74126769,2397.110174126769,198,7,4,"Y2015=51.72,Y2016=29.48,Y2017=559.38,Y2018=-10.01,Y2019=-9.44,Y2020=80.91,Y2021=50.09,Y2022=-37.44,Y2023=43.39,Y2024=16.67,Y2025=-1.95"
7,23,8920313.947145924,792.0313947145925,190,7,4,"Y2015=46.00,Y2016=28.74,Y2017=221.18,Y2018=-17.07,Y2019=-10.96,Y2020=84.32,Y2021=38.04,Y2022=-39.16,Y2023=40.78,Y2024=10.97,Y2025=-1.95"
7,24,11844966.700638348,1084.496670063835,184,8,3,"Y2015=32.71,Y2016=38.06,Y2017=197.73,Y2018=-8.61,Y2019=29.27,Y2020=84.32,Y2021=42.13,Y2022=-39.47,Y2023=28.83,Y2024=8.70,Y2025=-1.95"
7,25,15606235.525266942,1460.623552526694,176,8,3,"Y2015=33.47,Y2016=38.06,Y2017=188.33,Y2018=-8.45,Y2019=101.72,Y2020=73.37,Y2021=67.13,Y2022=-39.03,Y2023=29.44,Y2024=14.09,Y2025=-1.95"
7,26,12887847.367407858,1188.7847367407858,188,8,3,"Y2015=22.07,Y2016=31.32,Y2017=173.67,Y2018=-21.62,Y2019=104.81,Y2020=127.66,Y2021=43.87,Y2022=-43.17,Y2023=29.65,Y2024=9.14,Y2025=-1.95"
7,27,35562447.99781838,3456.244799781838,190,8,3,"Y2015=15.59,Y2016=31.32,Y2017=232.71,Y2018=-25.33,Y2019=106.62,Y2020=246.53,Y2021=107.25,Y2022=-40.76,Y2023=37.99,Y2024=14.41,Y2025=-4.13"
7,28,23939232.031343903,2293.9232031343904,182,8,3,"Y2015=15.79,Y2016=32.78,Y2017=202.10,Y2018=-23.60,Y2019=109.17,Y2020=140.97,Y2021=109.81,Y2022=-44.59,Y2023=35.71,Y2024=22.42,Y2025=-3.59"
7,29,20921880.204095516,1992.1880204095514,182,8,3,"Y2015=18.11,Y2016=41.38,Y2017=186.52,Y2018=-30.17,Y2019=106.71,Y2020=146.06,Y2021=101.06,Y2022=-44.00,Y2023=31.65,Y2024=21.05,Y2025=-4.55"
7,30,24305894.62107689,2330.5894621076886,188,8,3,"Y2015=14.21,Y2016=33.68,Y2017=168.29,Y2018=-25.02,Y2019=99.07,Y2020=329.13,Y2021=111.30,Y2022=-49.94,Y2023=15.44,Y2024=21.05,Y2025=-4.55"
7,31,34624681.46222394,3362.468146222394,178,8,3,"Y2015=14.00,Y2016=50.71,Y2017=168.21,Y2018=-26.81,Y2019=118.14,Y2020=310.44,Y2021=124.93,Y2022=-39.16,Y2023=15.03,Y2024=20.79,Y2025=-4.11"
7,32,41292206.24299277,4029.2206242992775,170,8,3,"Y2015=15.12,Y2016=55.17,Y2017=164.60,Y2018=-29.75,Y2019=120.67,Y2020=312.26,Y2021=147.56,Y2022=-39.79,Y2023=21.22,Y2024=28.09,Y2025=-4.11"
7,33,93533711.94039296,9253.371194039297,162,8,3,"Y2015=25.77,Y2016=106.54,Y2017=534.87,Y2018=-21.42,Y2019=125.71,Y2020=60.99,Y2021=128.71,Y2022=-39.52,Y2023=34.37,Y2024=125.67,Y2025=-4.11"
7,34,432959145.3735201,43195.91453735201,150,8,3,"Y2015=32.34,Y2016=108.97,Y2017=547.04,Y2018=-20.88,Y2019=125.42,Y2020=314.27,Y2021=204.02,Y2022=-36.80,Y2023=40.05,Y2024=139.23,Y2025=-4.11"
7,35,474051614.1501916,47305.16141501916,144,8,3,"Y2015=37.74,Y2016=102.39,Y2017=569.52,Y2018=-30.10,Y2019=140.81,Y2020=318.47,Y2021=203.22,Y2022=-36.73,Y2023=27.10,Y2024=148.45,Y2025=-4.11"
7,36,615096896.0307746,61409.68960307746,144,8,3,"Y2015=37.00,Y2016=102.39,Y2017=569.52,Y2018=-33.61,Y2019=121.11,Y2020=348.46,Y2021=204.83,Y2022=-36.50,Y2023=26.38,Y2024=148.80,Y2025=-4.11"
7,37,426298160.8414665,42529.816084146645,142,8,3,"Y2015=36.01,Y2016=23.33,Y2017=708.56,Y2018=-35.05,Y2019=114.49,Y2020=337.66,Y2021=220.28,Y2022=-30.15,Y2023=26.38,Y2024=137.65,Y2025=-4.11"
7,38,493346486.98601246,49234.648698601246,136,8,3,"Y2015=36.42,Y2016=21.84,Y2017=678.02,Y2018=-36.57,Y2019=115.62,Y2020=337.66,Y2021=205.80,Y2022=-25.08,Y2023=26.38,Y2024=137.65,Y2025=-4.11"
7,39,131693122.72551611,13069.312272551611,134,7,4,"Y2015=26.41,Y2016=24.31,Y2017=969.34,Y2018=-41.01,Y2019=-34.08,Y2020=214.51,Y2021=230.01,Y2022=-27.78,Y2023=22.76,Y2024=133.16,Y2025=-3.86"
7,40,114900898.97266565,11390.089897266565,136,7,4,"Y2015=21.25,Y2016=35.19,Y2017=903.20,Y2018=-40.53,Y2019=-37.36,Y2020=210.26,Y2021=226.82,Y2022=-30.08,Y2023=21.07,Y2024=131.54,Y2025=-3.86"
7,41,218316918.73010013,21731.69187301001,128,8,3,"Y2015=51.62,Y2016=34.64,Y2017=353.03,Y2018=-34.62,Y2019=89.89,Y2020=214.51,Y2021=226.82,Y2022=-33.34,Y2023=23.79,Y2024=131.54,Y2025=-1.08"
7,42,111947039.35515049,11094.70393551505,128,8,3,"Y2015=51.62,Y2016=29.65,Y2017=353.03,Y2018=-30.94,Y2019=80.82,Y2020=214.51,Y2021=74.75,Y2022=-33.56,Y2023=23.79,Y2024=131.54,Y2025=-1.08"
7,43,100197334.53029613,9919.733453029614,120,9,2,"Y2015=21.50,Y2016=32.91,Y2017=366.64,Y2018=-28.56,Y2019=87.70,Y2020=202.53,Y2021=74.75,Y2022=-33.56,Y2023=23.95,Y2024=131.54,Y2025=1.17"
7,44,89980893.38365564,8898.089338365564,116,9,2,"Y2015=21.66,Y2016=32.91,Y2017=360.13,Y2018=-33.50,Y2019=97.12,Y2020=202.53,Y2021=74.75,Y2022=-38.65,Y2023=30.75,Y2024=125.97,Y2025=1.17"
7,45,177120752.72535488,17612.07527253549,118,9,2,"Y2015=62.74,Y2016=24.47,Y2017=378.30,Y2018=-25.80,Y2019=90.26,Y2020=200.16,Y2021=50.34,Y2022=-38.65,Y2023=102.50,Y2024=141.49,Y2025=1.17"
7,46,153870358.0774005,15287.03580774005,116,8,3,"Y2015=64.64,Y2016=29.97,Y2017=375.24,Y2018=-28.54,Y2019=-30.87,Y2020=285.15,Y2021=212.84,Y2022=-46.17,Y2023=101.88,Y2024=141.49,Y2025=1.17"
7,47,325414560.491971,32441.456049197102,114,9,2,"Y2015=68.33,Y2016=29.32,Y2017=333.96,Y2018=-38.85,Y2019=88.51,Y2020=311.93,Y2021=192.00,Y2022=-48.62,Y2023=115.32,Y2024=131.84,Y2025=1.17"
7,48,381627964.2258559,38062.79642258558,108,9,2,"Y2015=71.21,Y2016=29.32,Y2017=352.23,Y2018=-36.84,Y2019=112.96,Y2020=294.82,Y2021=192.00,Y2022=-48.62,Y2023=112.52,Y2024=132.36,Y2025=1.17"
7,49,270261731.7015359,26926.17317015359,108,9,2,"Y2015=68.29,Y2016=29.13,Y2017=352.23,Y2018=-43.17,Y2019=96.80,Y2020=291.30,Y2021=178.32,Y2022=-49.96,Y2023=112.52,Y2024=119.19,Y2025=1.17"
7,50,188370166.38224512,18737.01663822451,108,9,2,"Y2015=69.84,Y2016=29.13,Y2017=347.02,Y2018=-47.09,Y2019=96.80,Y2020=169.78,Y2021=178.32,Y2022=-47.14,Y2023=112.52,Y2024=125.85,Y2025=1.17"
7,51,299858817.52849674,29885.881752849673,106,9,2,"Y2015=70.58,Y2016=129.44,Y2017=274.22,Y2018=-47.96,Y2019=105.08,Y2020=187.13,Y2021=178.32,Y2022=-45.79,Y2023=116.87,Y2024=110.81,Y2025=1.17"
7,52,236473936.03650168,23547.393603650165,106,9,2,"Y2015=67.49,Y2016=26.74,Y2017=358.56,Y2018=-47.11,Y2019=113.78,Y2020=187.13,Y2021=179.98,Y2022=-41.19,Y2023=118.11,Y2024=115.09,Y2025=1.17"
7,53,268102830.43922457,26710.28304392246,102,8,3,"Y2015=67.49,Y2016=28.82,Y2017=361.77,Y2018=-42.39,Y2019=113.78,Y2020=181.18,Y2021=179.98,Y2022=-39.73,Y2023=118.11,Y2024=126.20,Y2025=-2.52"
7,54,174755566.0170319,17375.55660170319,110,8,3,"Y2015=62.28,Y2016=15.80,Y2017=385.26,Y2018=-39.99,Y2019=112.55,Y2020=169.68,Y2021=147.77,Y2022=-40.42,Y2023=118.11,Y2024=126.20,Y2025=-2.52"
7,55,190201140.0939474,18920.11400939474,108,8,3,"Y2015=60.81,Y2016=15.80,Y2017=400.37,Y2018=-37.37,Y2019=112.55,Y2020=187.29,Y2021=147.77,Y2022=-41.14,Y2023=111.48,Y2024=126.20,Y2025=-2.52"
7,56,393825384.3625673,39282.538436256735,110,8,3,"Y2015=61.71,Y2016=10.51,Y2017=744.02,Y2018=-39.85,Y2019=131.33,Y2020=263.35,Y2021=147.77,Y2022=-38.83,Y2023=110.15,Y2024=111.93,Y2025=-2.52"
7,57,340746621.7323796,33974.66217323796,112,8,3,"Y2015=54.30,Y2016=10.11,Y2017=741.81,Y2018=-39.17,Y2019=131.33,Y2020=262.06,Y2021=159.14,Y2022=-44.59,Y2023=112.77,Y2024=115.50,Y2025=-2.75"
7,58,267551148.87267134,26655.114887267133,108,8,3,"Y2015=54.00,Y2016=12.32,Y2017=732.15,Y2018=-40.59,Y2019=131.33,Y2020=184.55,Y2021=162.98,Y2022=-41.95,Y2023=97.24,Y2024=122.26,Y2025=-2.75"
7,59,359125774.5421359,35812.57745421359,106,8,3,"Y2015=63.33,Y2016=11.07,Y2017=735.95,Y2018=-40.59,Y2019=131.33,Y2020=243.63,Y2021=162.98,Y2022=-41.12,Y2023=101.98,Y2024=122.26,Y2025=-2.75"
7,60,366187204.9486329,36518.720494863286,106,8,3,"Y2015=63.33,Y2016=9.75,Y2017=824.65,Y2018=-41.14,Y2019=144.37,Y2020=240.47,Y2021=162.98,Y2022=-45.95,Y2023=100.41,Y2024=119.52,Y2025=-2.75"
7,61,362595952.11920327,36159.59521192033,108,8,3,"Y2015=63.39,Y2016=8.56,Y2017=824.65,Y2018=-41.14,Y2019=144.37,Y2020=240.47,Y2021=151.35,Y2022=-42.62,Y2023=97.66,Y2024=119.52,Y2025=-2.75"
7,62,299232678.6080267,29823.26786080267,106,8,2,"Y2015=55.24,Y2016=89.23,Y2017=605.43,Y2018=-41.14,Y2019=144.37,Y2020=254.98,Y2021=150.87,Y2022=-40.82,Y2023=97.66,Y2024=29.92,Y2025=0.00"
7,63,289679446.6592106,28867.944665921063,108,8,2,"Y2015=55.52,Y2016=84.39,Y2017=677.81,Y2018=-41.41,Y2019=125.15,Y2020=254.98,Y2021=153.61,Y2022=-43.22,Y2023=97.66,Y2024=31.35,Y2025=0.00"
7,64,108953710.17824139,10795.371017824138,106,7,3,"Y2015=-14.00,Y2016=13.48,Y2017=822.14,Y2018=-41.41,Y2019=115.56,Y2020=249.80,Y2021=165.38,Y2022=-47.66,Y2023=97.66,Y2024=34.56,Y2025=0.00"
7,65,17017248.297241196,1601.7248297241194,102,7,3,"Y2015=-13.38,Y2016=10.14,Y2017=118.47,Y2018=-32.03,Y2019=115.56,Y2020=236.06,Y2021=162.00,Y2022=-42.33,Y2023=7.76,Y2024=37.29,Y2025=0.00"
7,66,22824009.830907304,2182.4009830907303,102,7,3,"Y2015=-12.66,Y2016=101.05,Y2017=61.10,Y2018=-29.53,Y2019=106.61,Y2020=239.20,Y2021=159.00,Y2022=-43.16,Y2023=7.76,Y2024=38.84,Y2025=0.00"
7,67,24593907.721069466,2359.3907721069468,102,7,3,"Y2015=-12.70,Y2016=104.69,Y2017=61.18,Y2018=-29.53,Y2019=107.86,Y2020=236.42,Y2021=171.98,Y2022=-40.60,Y2023=4.13,Y2024=38.84,Y2025=0.00"
7,68,17438132.06829801,1643.8132068298007,104,6,4,"Y2015=-16.96,Y2016=100.65,Y2017=61.18,Y2018=-29.53,Y2019=98.95,Y2020=218.06,Y2021=147.17,Y2022=-42.04,Y2023=-1.31,Y2024=38.84,Y2025=0.00"
7,69,22917909.96235449,2191.790996235449,102,7,3,"Y2015=54.91,Y2016=66.76,Y2017=61.18,Y2018=-37.97,Y2019=111.54,Y2020=187.43,Y2021=129.33,Y2022=-37.39,Y2023=-1.31,Y2024=38.84,Y2025=0.00"
7,70,24975364.81311563,2397.536481311563,98,8,2,"Y2015=54.59,Y2016=60.70,Y2017=61.18,Y2018=-36.92,Y2019=127.55,Y2020=187.43,Y2021=125.80,Y2022=-37.39,Y2023=2.13,Y2024=41.15,Y2025=0.00"
7,71,31873342.22712744,3087.334222712744,96,8,2,"Y2015=54.61,Y2016=76.09,Y2017=61.18,Y2018=-36.92,Y2019=122.77,Y2020=185.30,Y2021=144.86,Y2022=-32.90,Y2023=2.13,Y2024=41.15,Y2025=0.00"
7,72,82008661.19015239,8100.86611901524,96,7,3,"Y2015=54.61,Y2016=85.85,Y2017=722.73,Y2018=-60.47,Y2019=135.25,Y2020=175.64,Y2021=111.19,Y2022=-32.90,Y2023=-11.06,Y2024=40.39,Y2025=0.00"
7,73,15551340.766212068,1455.1340766212068,90,6,4,"Y2015=-16.52,Y2016=105.45,Y2017=756.29,Y2018=-52.10,Y2019=152.06,Y2020=16.70,Y2021=17.29,Y2022=-32.90,Y2023=-11.06,Y2024=40.39,Y2025=0.00"
7,74,13334390.404908977,1233.439040490898,90,6,4,"Y2015=-17.48,Y2016=105.45,Y2017=756.29,Y2018=-52.10,Y2019=152.06,Y2020=10.68,Y2021=4.20,Y2022=-32.90,Y2023=-11.06,Y2024=41.68,Y2025=0.00"
7,75,12538821.751139324,1153.8821751139324,90,6,4,"Y2015=-14.35,Y2016=105.45,Y2017=752.07,Y2018=-52.10,Y2019=152.06,Y2020=6.62,Y2021=4.20,Y2022=-32.90,Y2023=-11.06,Y2024=33.90,Y2025=0.00"
7,76,13486954.799953727,1248.6954799953728,88,6,4,"Y2015=-13.55,Y2016=105.45,Y2017=769.73,Y2018=-52.10,Y2019=152.06,Y2020=6.62,Y2021=4.20,Y2022=-32.90,Y2023=-7.59,Y2024=34.54,Y2025=0.00"
7,77,6584118.170334937,558.4118170334938,88,5,5,"Y2015=-13.55,Y2016=20.99,Y2017=993.28,Y2018=-53.93,Y2019=152.06,Y2020=6.62,Y2021=23.53,Y2022=-33.77,Y2023=-7.59,Y2024=-13.23,Y2025=0.00"
7,78,2192079.459892796,119.2079459892796,90,5,5,"Y2015=-13.55,Y2016=106.62,Y2017=48.31,Y2018=-26.48,Y2019=154.63,Y2020=7.50,Y2021=23.53,Y2022=-36.22,Y2023=-7.59,Y2024=-13.23,Y2025=0.00"
7,79,7447161.477425263,644.7161477425263,92,5,5,"Y2015=-16.15,Y2016=109.13,Y2017=821.78,Y2018=-52.10,Y2019=154.63,Y2020=3.82,Y2021=23.53,Y2022=-37.69,Y2023=-16.29,Y2024=-13.23,Y2025=0.00"
7,80,8350386.108009334,735.0386108009334,90,5,5,"Y2015=-12.21,Y2016=109.13,Y2017=863.68,Y2018=-52.10,Y2019=152.17,Y2020=3.95,Y2021=27.62,Y2022=-37.69,Y2023=-16.29,Y2024=-13.23,Y2025=0.00"
8,16,99157040.17448103,9815.704017448104,262,9,2,"Y2015=47.90,Y2016=26.90,Y2017=909.34,Y2018=-5.39,Y2019=61.42,Y2020=74.88,Y2021=103.94,Y2022=-36.18,Y2023=96.75,Y2024=22.62,Y2025=2.03"
8,17,55843996.16836887,5484.399616836887,254,9,2,"Y2015=48.28,Y2016=10.69,Y2017=960.24,Y2018=-11.57,Y2019=9.38,Y2020=86.46,Y2021=106.84,Y2022=-37.96,Y2023=102.68,Y2024=11.97,Y2025=2.03"
8,18,43159568.825590916,4215.956882559091,236,8,3,"Y2015=49.63,Y2016=-12.60,Y2017=1099.50,Y2018=-5.03,Y2019=21.00,Y2020=40.20,Y2021=75.92,Y2022=-28.59,Y2023=100.00,Y2024=26.10,Y2025=2.03"
8,19,73705126.08613762,7270.5126086137625,220,9,2,"Y2015=53.04,Y2016=-12.60,Y2017=1271.72,Y2018=6.80,Y2019=23.07,Y2020=27.08,Y2021=82.62,Y2022=-31.38,Y2023=93.63,Y2024=29.35,Y2025=0.02"
8,20,68389019.7555416,6738.901975554159,208,8,3,"Y2015=53.04,Y2016=-12.20,Y2017=1288.52,Y2018=7.19,Y2019=34.39,Y2020=-0.30,Y2021=89.35,Y2022=-33.09,Y2023=105.98,Y2024=18.95,Y2025=0.02"
8,21,35377785.13164156,3437.778513164156,208,7,4,"Y2015=58.88,Y2016=-14.83,Y2017=1235.63,Y2018=-9.85,Y2019=2.50,Y2020=50.25,Y2021=64.82,Y2022=-36.05,Y2023=44.25,Y2024=14.69,Y2025=-1.95"
