short_period,long_period,final_value,total_return,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,value_2021,value_2022,value_2023,value_2024,value_2025,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025
12,31,132352376.2953354,13135.23762953354,1000000,510954.41629598924,697638.4434328692,1806618.833749425,16790970.39147744,7796460.420985716,14599676.8616829,59506584.56170571,102858048.96242613,60117253.18885967,76482735.61493301,142006996.92181298,132352376.2953354,0.0,-48.90455837040108,36.53633693787985,158.96205273029344,829.4141120310229,-53.5675411294695,87.2603216503861,307.58836736915566,72.85154192603149,-41.55318538968165,27.222605089192648,85.67196345692237,-6.798693610705168
12,32,103595062.7798543,10259.50627798543,1000000,525505.1979189473,688882.7689763011,1671122.319019526,14503631.308162106,6731477.924458588,12643386.180648947,51770756.058037415,92200506.27579734,50184433.60648074,63773711.109600246,111151942.81413345,103595062.7798543,0.0,-47.449480208105264,31.08962036994974,142.58442717370622,767.897648370325,-53.587637596176606,87.82481830193113,309.469071958539,78.09379907922592,-45.57032750301267,27.078670668437326,74.29116305166859,-6.798693610705167
12,33,127590262.47483046,12659.026247483047,1000000,529202.5274735534,709171.5449359502,1732106.3979352403,15777450.780719325,7967038.053116357,15170070.845259495,62342288.33013468,111174499.31247132,61896613.8253746,80484076.12196691,142244923.74840885,127590262.47483046,0.0,-47.07974725264465,34.00758842206977,144.24364038628735,810.8823106667614,-49.503641850352686,90.41042284623741,310.95581534226034,78.32919241549942,-44.32480990860538,30.02985324695154,76.73672930387934,-10.302414235532478
12,34,147426721.27059397,14642.672127059395,1000000,542813.7757992492,699913.1528074474,1766774.8614662439,15901151.523166366,8037010.497378838,15538260.486513367,64501404.23387055,126145429.3738979,71291603.35196438,93345082.97692528,164359742.81148946,147426721.27059397,0.0,-45.718622420075086,28.94167097673269,152.42772683717521,800.0100618349314,-49.45642467673031,93.33383341456329,315.11341819668536,95.57005133797884,-43.48459258031897,30.93418942492227,76.07755820638015,-10.302414235532497
12,35,140822971.39114606,13982.297139114607,1000000,539168.3110861538,692512.423996192,1721890.8144636194,14251591.591180075,7262009.28287222,14071267.813240675,58898333.91119192,129079707.87490323,68908774.84978361,88027128.92917638,155874528.41142714,140822971.39114606,0.0,-46.08316889138462,28.44086155603743,148.64403219328923,727.6710388062289,-49.04422263007817,93.76548920735206,318.57162192428893,119.1568068284108,-46.61533095770088,27.744440560827638,77.07555648763515,-9.656200518248143
12,36,110561392.17894918,10956.139217894917,1000000,564419.8394283216,748306.4547734214,1577038.355253082,12247692.748174302,5854013.662515216,12112732.232243817,49640582.64355685,102505971.2701923,54744416.36847454,69998076.29448983,122781561.04597197,110561392.17894918,0.0,-43.55801605716784,32.579757566876324,110.74766162889655,676.6261808013414,-52.20313096613367,106.9132894206383,309.8215141866568,106.49630969530364,-46.593924539112514,27.863407700514557,75.40705051581139,-9.95277203101149
12,37,150395720.49243084,14939.572049243083,1000000,608366.1680881731,821183.3382707495,1867567.1600151588,14551259.858917087,6464137.117454759,13501919.561587624,55198288.45663363,112769725.20151094,64486049.26878023,85555651.99072552,163186367.61945432,150395720.49243084,0.0,-39.16338319118269,34.98175627539694,127.42389829144459,679.1559077746354,-55.57678730138612,108.87427534804488,308.8180810502705,104.29931498710896,-42.816168831174714,32.67311761358865,90.73709780990764,-7.838061054738893
12,38,138141951.30064216,13714.195130064218,1000000,601791.1684879166,765591.1632635257,1730980.852681362,13487039.576114591,6286281.920696935,12932217.989968326,49450402.84977176,99354303.30964167,58390086.055116124,78584847.17583647,149890456.82154164,138141951.30064216,0.0,-39.82088315120834,27.218743536429624,126.09728739587575,679.1559077746355,-53.390201865872214,105.72125388443577,282.3814514117457,100.91707566362172,-41.2304408464915,34.58594169848956,90.73709780990762,-7.838061054738896
12,39,124952333.35430595,12395.233335430596,1000000,658435.7913641107,834232.9039078269,1804245.9735472545,13815330.171037715,6875435.806270558,13884873.787479175,51812172.63715719,93369190.35205142,53740908.11350936,72006329.23649295,139078483.9722913,124952333.35430595,0.0,-34.156420863588934,26.699203604881433,116.27605014086124,665.7121242662915,-50.23328634820371,101.94899899750129,273.155517509128,80.20705482844691,-42.44256814172041,33.98792793825536,93.14758222921054,-10.156963330718863
12,40,137260965.6610813,13626.096566108132,1000000,702091.0918084697,891816.3175705302,1917668.1891148756,15495751.153160749,8283774.658771911,16729000.00259855,59061567.69444515,104696891.96854223,58822466.40702805,78329367.41876815,152778635.6624933,137260965.6610813,0.0,-29.790890819153027,27.022878936315784,115.0295023014327,708.0517391443517,-46.54163856340565,101.94899899750128,253.04900284100057,77.26737717188833,-43.81641584479685,33.162330999111994,95.04643111146417,-10.156963330718837
12,41,136899040.15074196,13589.904015074197,1000000,699256.8656356995,916845.8917995811,1965519.4932997955,15761174.643877344,7782051.06456032,15507126.237455165,54747754.550630644,106872356.76711182,59643225.124178104,81088481.26966713,158160188.7589738,136899040.15074196,0.0,-30.07431343643005,31.117181232975078,114.3783934551839,701.8834052577536,-50.62518346255766,99.26785507840027,253.04900284100063,95.2086576779627,-44.19209332666995,35.95589624947289,95.04643111146413,-13.442794153864154
12,42,156172625.6067483,15517.262560674832,1000000,708142.1748414596,997935.7675809149,2132940.590255859,17203060.71669307,8020775.165470524,15302427.186906565,55077935.455171995,116440705.35906956,65488415.47642483,88850618.16096473,177384617.09153742,156172625.6067483,0.0,-29.185782515854044,40.923080567025245,113.73525827481829,706.5419541117863,-53.375882945716,90.78489137538213,259.9294071616241,111.41080252334585,-43.758142588987724,35.67379438726847,99.64364994082715,-11.95819109491489
12,43,186708528.8527893,18570.85288527893,1000000,749157.37414414,1038896.8713201777,2315316.0824397467,19158187.931149572,9435285.271882942,16931094.94184905,61024261.90193616,137789304.40161657,73252956.28122826,101065132.13627727,201770118.6143838,186708528.8527893,0.0,-25.084262585585993,38.67538479575733,122.86293725166,727.4545353203688,-50.750638286922864,79.44444130696871,260.42714373481436,125.7942990331274,-46.836979401741694,37.96730844318994,99.64364994082713,-7.464727614290437
12,44,158747042.40732086,15774.704240732086,1000000,724624.0575490997,1004875.2001288442,2232775.903560477,18475205.47755152,8643887.05255944,15294071.118073143,54334339.0791073,126307142.05511075,63987479.103153296,87249526.90925315,170404728.85787877,158747042.40732086,0.0,-27.53759424509003,38.67538479575736,122.194348439905,727.4545353203692,-53.213580963620245,76.93511061721469,255.26406709917754,132.4628295767354,-49.339777575496036,36.354061969841695,95.30733849722077,-6.841175434914532
12,45,179724206.69968945,17872.420669968946,1000000,702019.7978351439,954868.8558426306,2106190.4625903154,19042199.70129154,8789344.15844445,15387871.387089895,55289843.10211095,126326274.87886493,73305307.7646625,96952968.60126252,189356262.569172,179724206.69968945,0.0,-29.798020216485614,36.01736856812457,120.57379395118014,804.1062543732316,-53.8428107239716,75.07417060584487,259.30793617431704,128.48007480426693,-41.971448271584485,32.25913860496688,95.3073384972208,-5.086737422251324
12,46,187374056.81736127,18637.405681736127,1000000,760222.4921245973,1034034.6290508956,2326717.7982689664,21036001.13576488,9709626.860342475,16761184.283756845,59503357.112495,142317654.84871814,71819901.33106591,93566715.05020767,183426783.73039496,187374056.81736127,0.0,-23.97775078754027,36.0173685681246,125.01352787426276,804.1062543732318,-53.842810723971624,72.62439149145274,255.00687842302,139.17584108684366,-49.53549409775649,30.279648559939083,96.03849898114794,2.1519611294979155
12,47,186100310.5756236,18510.031057562363,1000000,734221.3971170785,1000411.5010022168,2166303.8719586553,21512917.517835595,9351510.720957208,16816916.68697085,56741946.97427641,135713028.92477646,71310924.76417807,92930659.80504048,182179870.57507828,186100310.5756236,0.0,-26.57786028829215,36.25474617470073,116.54128024202464,893.0701687932993,-56.53071828493646,79.83101542388535,237.40993090747762,139.17584108684372,-47.45462146917039,30.317563700594093,96.03849898114788,2.1519611294979306
12,48,155401354.82610852,15440.13548261085,1000000,669651.3455111049,896238.5226930729,1945279.232975657,19169927.51158138,7785154.054620714,14056826.193686666,47228487.29035546,110187555.83176985,57898468.305672675,77600893.80785322,152127627.41687006,155401354.82610852,0.0,-33.03486544888951,33.83658954780827,117.04927691909089,885.4589092722437,-59.388714172667754,80.55938386143474,235.9825798484096,133.30740015946114,-47.4546214691704,34.02926895779414,96.03849898114797,2.1519611294979155
12,49,191657372.48045558,19065.737248045556,1000000,669651.3455111049,930933.1550819804,2020397.1046585653,21249595.59964509,8289980.698796362,14958357.674690343,49368668.05937873,119896160.20945883,63143064.34767945,97810594.60908392,187619865.89517528,191657372.48045558,0.0,-33.03486544888951,39.0175889770601,117.02923498096314,951.7534177141944,-60.987583693428874,80.43899278151729,230.04069786959897,142.85881090665106,-47.335207201491365,54.90314830227039,91.81957398892096,2.1519611294979213
12,50,162841410.5922778,16184.141059227779,1000000,614840.02541589,861102.5263592567,1854450.0464732905,19625942.33369715,7796688.504592281,13851397.40748163,44758206.33099728,107845479.641283,53524955.846808456,82614335.46534565,159410948.9350321,162841410.5922778,0.0,-38.51599745841099,40.05310174411463,115.35763625196982,958.3160420535935,-60.27355847670254,77.65744263507642,223.13134201767824,140.95129917347614,-50.368846218827315,54.34732109222602,92.95797519535871,2.1519611294979364
12,51,210461297.9769919,20946.12979769919,1000000,614840.02541589,868564.4200018846,1816785.5963350446,19411562.673971374,8066805.955445127,14802296.529359818,52047027.11731259,125407988.02033614,71850892.4470399,106773333.70119925,206027662.7584177,210461297.9769919,0.0,-38.51599745841099,41.2667334749995,109.17108213241139,968.4564382902321,-58.44329438627954,83.49637528305993,251.61454179815408,140.95129917347617,-42.70628722997408,48.60404660930286,92.95797519535878,2.151961129497913
12,52,250964373.97043946,24996.437397043945,1000000,614840.02541589,890401.3613156795,1954363.962880343,21058697.513626322,9023700.68395729,17213104.06824395,61099961.69780912,144178695.02850437,85785116.87391792,127321759.89899924,245677489.88420516,250964373.97043946,0.0,-38.51599745841099,44.81837949853611,119.49247247247303,977.521787834749,-57.14976826976892,90.75437751216774,254.9619026037901,135.97182554972733,-40.500836925345965,48.41940483234349,92.95797519535873,2.151961129497929
12,53,280980414.4161616,27998.04144161616,1000000,614840.02541589,900150.2813300848,1993772.8594616866,20232499.21734585,9976107.65474392,18888679.01897402,65072208.10499992,157072546.80347857,99761000.61658464,147586227.18942678,275061204.21903896,280980414.4161616,0.0,-38.51599745841099,46.40398219377556,121.49333292610179,914.7845639150976,-50.69265765155131,89.33916586186722,244.50375296035105,141.38192229473407,-36.48730943326417,47.93980240500063,86.37322022331946,2.151961129497928
12,54,343007920.8909526,34200.79208909526,1000000,623180.8784738575,912572.4890747981,1996416.2503778315,20259323.940326832,12196964.566361122,23429522.790769197,76388292.70102996,183059445.5316496,119171000.2241177,180166454.11237347,335782022.2913996,343007920.8909526,0.0,-37.681912152614245,46.43781935505592,118.76796356220171,914.7845639150983,-39.79579672901782,92.0930626902627,226.03435154524593,139.64332629884967,-34.9003817432005,51.18313496869651,86.37322022331946,2.1519611294979284
12,55,310645681.90090007,30964.568190090005,1000000,623180.8784738575,912572.4890747981,1946723.9586239639,18522160.245844454,11304372.886563018,21096204.101978526,68938618.10119024,164878379.50528774,105680805.80199233,160372364.15271422,304101535.0719453,310645681.90090007,0.0,-37.681912152614245,46.43781935505592,113.32266553395986,851.4528325287981,-38.968388478880506,86.61985334060063,226.78209675988472,139.16693436365978,-35.9037818547925,51.751647743104954,89.62215633509356,2.151961129497923
12,56,313727939.469119,31272.7939469119,1000000,666158.8700927441,986744.4322855504,2121907.464984783,18474295.475792598,11275160.246049492,21072848.84425498,68333226.85676546,162111688.05877733,105486221.33452079,163623386.2980664,307118860.9599051,313727939.469119,0.0,-33.38411299072559,48.124490506022035,115.04124021960853,770.6456704946409,-38.96838847888051,86.89622483758785,224.27142320339337,137.2369863325533,-34.92990999126829,55.113515517045066,87.69863398404341,2.1519611294979217
12,57,337919220.3072895,33691.92203072895,1000000,673713.0470134898,997538.3516108672,2156529.049581792,19027512.297914386,11291631.6820853,21967669.44019517,68268936.62357038,157259156.95895007,98181350.93418139,175268544.43815637,330800521.6648848,337919220.3072895,0.0,-32.628695298651024,48.06576123660753,116.18507660375539,782.3211679714829,-40.65629019026843,94.54822880069584,210.77004690655002,130.35243367868003,-37.567164397422005,78.515107778108,88.73924167357254,2.1519611294979226
12,58,236307728.14745614,23530.772814745615,1000000,673713.0470134898,957709.2341236814,1976852.6670237153,17053059.32790746,8792977.760946482,16316471.290306274,49451958.42753323,113913789.73959191,70286258.48996422,123507180.08006217,231329604.9675337,236307728.14745614,0.0,-32.628695298651024,42.15387966273202,106.41470256184442,762.6368374524335,-48.437534920454375,85.56252197947055,203.07998308992813,130.35243367868003,-38.29872691388872,75.72023711818018,87.30053169182297,2.1519611294979275
12,59,264287025.10216776,26328.70251021678,1000000,673713.0470134898,1013676.5026949974,2077507.6567357648,18382927.412888773,9342944.101798195,17454102.969526738,53373065.49970483,120934089.48218387,73485203.36800677,141361035.96466935,258719482.406345,264287025.10216776,0.0,-32.628695298651024,50.46116550488898,104.94779658129858,784.8548573713811,-49.17597240117696,86.81587708704608,205.790939774386,126.58261868592253,-39.23532753861542,92.36666632974668,83.02036387948324,2.151961129497917
12,60,278054550.2169146,27705.45502169146,1000000,664591.2069185296,1009240.3340275635,2054717.7087409564,18258581.72371235,9285288.967557408,18109921.684773188,55176171.26679997,125019613.74694498,78639075.91339415,145028390.91661263,272196977.0746008,278054550.2169146,0.0,-33.54087930814704,51.85881539225412,103.59052640526352,788.6175286288077,-49.14561761662661,95.03885929720497,204.6737154760424,126.58261868592263,-37.09860912498956,84.42280664174329,87.68530448021495,2.1519611294979217
12,61,250596071.0187854,24959.607101878537,1000000,664591.2069185296,1003361.2641206067,1971944.6710509737,17119063.63915598,8705794.083509421,16778057.354357135,47775156.987347305,111374314.71108815,75244312.47333403,134701013.57202917,245316945.7031814,250596071.0187854,0.0,-33.54087930814704,50.97420093365845,96.53386487660349,768.1310328059129,-49.145617616626595,92.72288309849016,184.74784641822944,133.12181839734058,-32.44015671968674,79.0181997074744,82.11959895313048,2.151961129497928
12,62,244992624.5273387,24399.26245273387,1000000,654912.6941964151,1009229.7563650715,1975544.3326863288,16380264.731664637,8650515.06480013,16617547.189342076,44537698.922358945,104543816.55564363,72728452.21452874,131806741.27401426,239831542.94684744,244992624.5273387,0.0,-34.50873058035849,54.10141921335136,95.74772941709713,729.1519689356141,-47.18940623665351,92.0989335879045,168.0160821262713,134.73106847727206,-30.432564439792674,81.23133005116206,81.95696261715432,2.151961129497923
12,63,250794742.5663191,24979.47425663191,1000000,654912.6941964151,970764.396042512,1907413.2566951895,16687743.54300393,8812896.450764893,16866462.920678504,44914593.41432112,106581686.82757719,74146146.30275671,134376047.12616655,245511431.98160133,250794742.5663191,0.0,-34.50873058035849,48.22806225090053,96.4857038918081,774.8887261021423,-47.18940623665349,91.38387719527356,166.2952726102118,137.29856762678247,-30.432564439792703,81.23133005116212,82.70475820075957,2.1519611294979177
12,64,262746366.829655,26174.6366829655,1000000,653906.6839134715,974822.4805770414,1908019.9403010102,18205424.73873911,8722361.569574047,17397895.902029842,46507088.929961346,119564246.50645831,78094356.17017353,140779738.08400056,257211280.06203595,262746366.829655,0.0,-34.60933160865285,49.076696195085106,95.72998964607045,854.1527504092547,-52.08921684197878,99.4631357947646,167.31444533206619,157.08821871547244,-34.68418992131127,80.26877355545493,82.70475820075964,2.1519611294979186
12,65,246065337.69928798,24506.5337699288,1000000,602619.88517516,931270.3841293628,1841988.169681873,18007246.217133965,8588939.437306527,17165160.233557265,46285676.39530972,110350102.65153705,72655486.99032871,130975155.3182087,240881658.0499627,246065337.69928798,0.0,-39.738011482484,54.5369489190812,97.79305785654645,877.5983642850415,-52.302871112329676,99.85191837538702,169.64896199933455,138.4109107730771,-34.15911245704971,80.26877355545494,83.91400832068673,2.1519611294979146
12,66,216743555.47811076,21574.355547811076,1000000,581450.5683657281,892262.1378368866,1767375.552930866,17133870.61234854,7496522.471306925,15061641.484932153,41635450.70460047,101163586.87113391,64333168.81594153,115995097.31735598,212177576.5061869,216743555.47811076,0.0,-41.85494316342719,53.45451296827356,98.0780622626798,869.4527336838614,-56.24734982004528,100.91504484353722,176.43368583864563,142.9746409829447,-36.406793387138784,80.30372116321558,82.91943488411509,2.151961129497922
12,67,208728626.1980936,20772.86261980936,1000000,581450.5683657281,892262.1378368866,1730452.6653348177,18078546.829761606,7840692.065174288,15981932.479221538,41630307.75389956,95528449.15251839,61666332.63602899,111177386.30481982,204331491.91672254,208728626.1980936,0.0,-41.85494316342719,53.45451296827356,93.9399411847687,944.7293469459719,-56.62985449545847,103.83318648882917,160.48356672776612,129.4685153836513,-35.44715403306294,80.28863003904931,83.78871702964675,2.1519611294979217
12,68,165412333.2173367,16441.23332173367,1000000,581450.5683657281,900541.3397462305,1667256.578553776,17009056.919625152,6817213.763580989,14327658.611345585,37229747.56367044,71206117.12290578,48869060.98160826,88105360.55668913,161927711.80148336,165412333.2173367,0.0,-41.85494316342719,54.87840045927973,85.13937172763254,920.1823245693397,-59.92009553618903,110.16883301924601,159.84530043303425,91.2613482031508,-31.36957475541392,80.28863003904935,83.78871702964673,2.151961129497928
12,69,123561360.17597626,12256.136017597626,1000000,581450.5683657281,871355.6270786807,1711077.5431920686,14074828.144641666,5463872.866704296,11600900.8707718,28001060.33470209,53219892.457039624,35844935.38565054,65234109.851192914,120958382.795351,123561360.17597626,0.0,-41.85494316342719,49.858934617225174,96.36959813166659,722.5710284517343,-61.17982535520754,112.32010981560852,141.3697060824829,90.06384694326557,-32.64748624851989,81.98975433864909,85.42198716480083,2.151961129497928
12,70,115598885.25390191,11459.888525390192,1000000,581450.5683657281,871355.6270786807,1661342.218889166,14034321.686764328,5127460.441953238,10952837.624515675,25253633.17625275,51193779.254979126,34480297.21261219,62750608.192468986,113163647.54599018,115598885.25390191,0.0,-41.85494316342719,49.858934617225174,90.66178805306,744.7580231933304,-63.464850269258754,113.61135299843166,130.56703698161,102.71847182416187,-32.64748624851988,81.98975433864906,80.33872627798931,2.151961129497915
12,71,117694364.92859894,11669.436492859895,1000000,581450.5683657281,883108.0151124973,1656853.935343152,13996406.551405713,5094894.696816717,11193797.054618556,25809206.194568727,54515504.24127364,36700041.573557496,65582527.44957602,115214983.27320209,117694364.92859894,0.0,-41.85494316342719,51.88015338855577,87.6162266664615,744.7580231933306,-63.598551684646395,119.70615136780793,130.56703698160993,111.2250327665864,-32.679625577466595,78.69878244723421,75.67938863256929,2.151961129497928
12,72,126259843.26904815,12525.984326904814,1000000,602085.6198271558,917043.6628836655,1655216.513283359,13488580.133109404,5047703.157188563,11877607.971268682,27317774.935932726,58846880.81316978,39474763.20827955,70184673.82918598,123600018.90613602,126259843.26904815,0.0,-39.79143801728441,52.311171814222455,80.49484231519483,714.9133376124236,-62.57795033001031,135.30718034307304,129.99390956506568,115.41608330539728,-32.919531735919634,77.79631370775454,76.10685091584412,2.151961129497925
12,73,104413460.12861258,10341.346012861259,1000000,602085.6198271558,920711.8375352003,1485390.5899045758,12104646.032772249,4599461.692136412,10822863.618725983,21655913.143013764,46650319.89669901,32172216.859800152,57201015.6147894,102213857.64317119,104413460.12861258,0.0,-39.79143801728441,52.92041650147936,61.33067148143264,714.9133376124237,-62.00250978274144,135.30718034307301,100.0941146994052,115.4160833053973,-31.03537782582994,77.7963137077546,78.69238254703936,2.1519611294979235
12,74,90019945.61987108,8901.994561987109,1000000,580222.1755317564,903577.2602955133,1463375.6291928724,11058740.498162901,4328776.282215475,11816737.83144715,18845974.41931692,41098126.66227996,28343167.773303233,49315790.403862745,88123560.84456655,90019945.61987108,0.0,-41.977782446824364,55.72952885977025,61.95356982692084,655.7007426905401,-60.85651631906382,172.98102422145328,59.485423880381774,118.07376868852599,-31.03537782582992,73.99533742418825,78.69238254703939,2.1519611294979257
12,75,94451276.36807376,9345.127636807376,1000000,580222.1755317564,922504.5586891553,1524306.5348100734,11552560.60039799,4474091.837743582,12321429.64170877,19650884.292202238,42887475.859733336,29638126.39117611,51568958.02053425,92461539.96822242,94451276.36807376,0.0,-41.977782446824364,58.99160659340662,65.23566419834894,657.8895935020985,-61.27186004469478,175.39509890621366,59.485423880381774,118.24705301812664,-30.893283418894146,73.99533742418821,79.29689394035296,2.1519611294979275
12,76,99479908.12574266,9847.990812574266,1000000,578820.6726923076,920276.286808263,1536597.5828138336,11645713.174150834,4505272.244403349,12407298.953468796,19787833.328045886,45317742.710509464,30550346.84510082,53166448.534891486,97384237.19504718,99479908.12574266,0.0,-42.11793273076923,58.991606593406544,66.97133293992822,657.8895935020985,-61.31389999881344,175.39509890621366,59.485423880381816,129.01821517911856,-32.586344734209355,74.02895228804081,83.16859575665833,2.1519611294979235
12,77,107679102.09973769,10667.910209973768,1000000,603451.3396153847,959436.9798639346,1608132.1089397871,12187865.903420474,4701848.673488814,12948660.80477501,22315766.32011878,50172033.23649452,32509542.245079145,56576015.76274924,105410704.70808975,107679102.09973769,0.0,-39.65486603846153,58.99160659340662,67.61206235430379,657.8895935020984,-61.421887057608174,175.39509890621358,72.34034203668006,124.82774069587705,-35.20385731261912,74.02895228804076,86.31694594778135,2.151961129497929
12,78,107436713.05139777,10643.671305139778,1000000,603451.3396153847,975048.3622574271,1657989.7075538116,12411108.01614684,4787971.267871374,13150358.913576849,22505374.551828254,49493102.90443628,32622700.51496189,56448661.37037238,105173421.89368285,107436713.05139777,0.0,-39.65486603846153,61.57862254127784,70.04179194919544,648.5636345992833,-61.421887057608174,174.65408996539796,71.1388616822693,119.9168149388371,-34.08637042225579,73.0349127426869,86.31694594778139,2.151961129497928
12,79,109881610.84365492,10888.16108436549,1000000,603451.3396153847,975048.3622574271,1666320.6984733164,12392707.304671915,4821800.686475247,13243272.7953839,22888069.699220248,50334713.88350626,33365083.320626654,57733242.810371116,107566814.8009005,109881610.84365492,0.0,-39.65486603846153,61.57862254127784,70.89621017520187,643.7168196990003,-61.09162777807654,174.65408996539793,72.8278957388702,119.91681493883719,-33.71357310613468,73.03491274268691,86.31694594778133,2.151961129497936
12,80,130489508.67511506,12948.950867511507,1000000,612880.266796875,958281.5128952242,1623699.4809842217,13698706.189883586,5225788.990658839,14352843.19580599,25203911.526494306,56503956.96415472,39334873.04610397,68560903.23671724,127740581.02486517,130489508.67511506,0.0,-38.711973320312495,56.35705125628141,69.4386732014262,743.6725114662214,-61.85195216086865,174.65408996539796,75.60222168287244,124.18725325534436,-30.385631096495715,74.30055807313212,86.31694594778139,2.1519611294979235
13,20,57736453.99358536,5673.645399358536,1000000,460883.3332643498,586494.6902137737,1081834.0636095905,11989964.077913431,5640193.734129851,10283149.453848667,57328857.94006327,57358405.74484396,20309903.750307962,28179629.189487517,54688928.552301906,57736453.99358536,0.0,-53.91166667356503,27.254480230331264,84.45760578246131,1008.299736644301,-52.959043934755535,82.31908226172155,457.5029148157215,0.051540892043556476,-64.5912338626433,38.748216318160665,94.07256278838385,5.572472385098838
13,21,57942271.842527404,5694.227184252741,1000000,502873.1237256079,601842.6983061765,1162516.4865179579,12905799.879987929,5048683.396043258,10430402.59327408,54644415.22878869,52610512.45786486,23171519.234114353,33745506.59211776,55158248.11364655,57942271.842527404,0.0,-49.71268762743921,19.680824031186685,93.15952320926039,1010.1605895193958,-60.880507655539596,106.5964881348783,423.89555187472337,-3.7220688745742048,-55.956484452280996,45.63355234142703,63.453608150989695,5.047338927706199
13,22,44071703.679932274,4307.170367993228,1000000,475996.75240608805,564010.2265067225,1154683.4781268113,13172573.226261409,5208977.216830132,9768408.796520472,51408792.480198935,49641671.52802831,19824160.705339927,28292985.07811514,41907185.24627319,44071703.679932274,0.0,-52.40032475939119,18.490351805078568,104.72740100450085,1040.795159521175,-60.45588718804545,87.53026534573584,426.2760143546701,-3.4373905064027035,-60.065485115369334,42.71971206576231,48.11864188444629,5.165029388013061
13,23,34302041.66027669,3330.2041660276686,1000000,457381.54045001086,618377.8143949361,1278769.1113760462,12492095.735171301,4751209.01526587,9011197.643372228,48571608.419196896,44821179.185607105,16572302.420941476,23058039.962850384,33906211.43298034,34302041.66027669,0.0,-54.26184595499891,35.19955654233956,106.79414455178716,876.8843823361452,-61.96627758872425,89.66114970776499,439.0139062694014,-7.721443360948108,-63.02573309748365,39.1360076419632,47.0472403014646,1.1674268830616785
13,24,26322406.610913582,2532.240661091358,1000000,436543.3421853704,564065.6241147387,1182869.967737846,11637227.0376814,4519015.20909091,7515189.458918191,39081395.45333009,34678761.32748304,13325859.542300144,17689464.632863685,26018657.805085193,26322406.610913582,0.0,-56.34566578146296,29.211826090619475,109.70431757728143,883.8128750480294,-61.1675943550958,66.30148630170291,420.0320719386873,-11.265294073505004,-61.57342698471946,32.74539309612406,47.08561477178591,1.167426883061673
13,25,31080616.26256428,3008.061626256428,1000000,444622.23143673077,532740.9058164441,1238315.5073002747,11944408.533636259,4840845.141656667,8350020.592724107,42192045.37625007,37610723.81587495,15588132.764076127,21279925.127787706,30929722.654657546,31080616.26256428,0.0,-55.537776856326914,19.818773815013902,132.44235495724,864.5690830180247,-59.471872315615116,72.49096693612691,405.2927104516919,-10.858258990577292,-58.554020814944806,36.513625139430985,45.34695243955047,0.48785955694307015
13,26,39150970.72462477,3815.097072462477,1000000,497886.33432778955,579319.9592584192,1326588.1725133178,11526159.920345882,4573412.1898000855,8051496.851733821,37250276.88875579,41839756.07255704,17943400.329611104,27700625.197411194,39845439.44929192,39150970.72462477,0.0,-50.21136656722105,16.355866653897124,128.99058651655432,768.8574313540527,-60.32145813171361,76.0501025840352,362.65033166763595,12.320657904120463,-57.11399392841992,54.377791770594484,43.84310521993468,-1.7429064260941294
13,27,46320136.63104093,4532.013663104093,1000000,475937.3353040198,553701.5568046058,1329590.943910629,11306847.657912826,4421267.819390038,8590487.184245676,38525934.2487538,45612812.39085829,19958316.89925837,31281319.698075317,47061807.80702187,46320136.63104093,0.0,-52.406266469598016,16.33917235152641,140.12772360324513,750.4004716410611,-60.89743177625711,94.29918148298981,348.47205312648094,18.395084454918134,-56.24405544601233,56.73325489304008,50.44700243230946,-1.5759513085901455
13,28,61683986.00299401,6068.398600299402,1000000,461595.068882328,556219.045337324,1259133.9969339673,11423858.258681035,4779474.9400902,8995725.740222689,40736629.72300704,48649602.60812066,24543953.489886254,38074198.66060794,61693330.2771256,61683986.00299401,0.0,-53.840493111767195,20.499347335774516,126.37376542371976,807.278993855976,-58.162340324397334,88.21577376139393,352.84428293384815,19.42471171257589,-49.54952934026774,55.12659228390834,62.03448121668366,-0.015146327957356633
13,29,54010145.380710416,5301.014538071041,1000000,508846.5829275927,588835.3463855874,1358835.2390894622,11566796.242319908,4805013.83167757,9281248.938080482,41701704.72221699,49920904.94746154,24839665.888411496,35758460.99120112,58140273.13223055,54010145.380710416,0.0,-49.11534170724073,15.71962279824857,130.7665882203436,751.2287516233879,-58.458559042500724,93.15759045047595,349.31134807856586,19.709506553734922,-50.24195592096415,43.95709327106365,62.591653892869715,-7.103729530349528
13,30,84229458.40227029,8322.945840227028,1000000,513002.8930886797,621636.2020342448,1580151.977372903,13412901.121897636,5722477.657525463,11378342.290852765,50313697.76399778,74920877.8464949,36743586.70195699,47230590.36866056,90670441.31743518,84229458.40227029,0.0,-48.69971069113203,21.175964192230452,154.19239938118264,748.8361444952519,-57.33601846819657,98.8359408601524,342.18829490167286,48.90751659303585,-50.956812362448844,28.54104514011701,91.97397409116176,-7.1037295303495345
