MA_Period,Final_Balance,Total_Return_Pct,Balance_2013,Return_2013_Pct,Balance_2014,Return_2014_Pct,Balance_2015,Return_2015_Pct,Balance_2016,Return_2016_Pct,Balance_2017,Return_2017_Pct,Balance_2018,Return_2018_Pct,Balance_2019,Return_2019_Pct,Balance_2020,Return_2020_Pct,Balance_2021,Return_2021_Pct,Balance_2022,Return_2022_Pct,Balance_2023,Return_2023_Pct,Balance_2024,Return_2024_Pct,Balance_2025,Return_2025_Pct
514,2.627917374256175e-07,-99.99999999997372,,,32133.676749916387,-96.78663232500836,7605.69806112642,-76.33106811797934,258.56199092269424,-96.60041736018638,182.74033587654216,-29.324362322388488,4.82561328269476,-97.35930589185581,0.5398600951660888,-88.81261171295898,0.11247401326583409,-79.1660813101529,0.005876763152567356,-94.77500359244982,0.00010129881608555527,-98.27628213940694,1.1008133970599068e-05,-89.13300826605735,4.105374226694302e-07,-96.27059932440949,2.627917374256175e-07,-35.988359912021785
515,3.101004232051535e-07,-99.99999999996899,,,34310.75934299309,-96.56892406570068,8155.398411895032,-76.23078425525864,283.3416827624423,-96.52571623785816,203.40696624444203,-28.211421538361748,5.874449749889827,-97.11197219134064,0.6036148782513259,-89.72474182347638,0.13326768350682888,-77.92173647327817,0.007346092570495031,-94.48771646869768,0.0001235999856223528,-98.31747307243606,1.3576550455047165e-05,-89.0157346000598,4.844438023755502e-07,-96.4317607482138,3.101004232051535e-07,-35.988359912021814
516,2.1270562095762125e-07,-99.99999999997873,,,33254.87821787361,-96.67451217821264,7670.312374604777,-76.93477533024857,255.3830694209502,-96.67049975348482,177.79645749338596,-30.380483758568012,5.170062064708303,-97.09214562674813,0.503942837750207,-90.25267334428722,0.10853463914310252,-78.46290670036258,0.0054809798842005595,-94.95001786759165,9.06669963438958e-05,-98.34578855862523,1.0006356712197637e-05,-88.96361728556224,3.394742447471834e-07,-96.60741412173157,2.1270562095762125e-07,-37.34263371996616
517,2.623747665639801e-07,-99.99999999997377,,,33905.67382129452,-96.60943261787055,8291.086329635807,-75.54661094973262,302.9389462342384,-96.34620923977829,212.5882074663882,-29.824735277843484,6.674002629615556,-96.86059602780612,0.6553412697950655,-90.18068607154841,0.14675275333451274,-77.60666692326512,0.007143242710965674,-95.13246426478749,0.00013213073440072393,-98.15026956597893,1.4259750591378102e-05,-89.20784732178105,4.1852266586033004e-07,-97.0650071109001,2.623747665639801e-07,-37.309305333647046
518,2.0621871509333684e-07,-99.99999999997938,,,34467.548738040394,-96.55324512619596,8260.132367111899,-76.03504551515863,305.8831663731346,-96.29687330930649,197.19529054945752,-35.532480297099156,6.476785749221829,-96.7155474498528,0.6365312058324222,-90.17211267318979,0.13226652344472473,-79.2207322700301,0.005530083373320456,-95.81898485777354,0.00010006560221998132,-98.19052271973436,1.095553728964991e-05,-89.05164507423284,3.289462912970678e-07,-96.99744263927764,2.0621871509333684e-07,-37.30930533364701
519,2.3019047274881902e-07,-99.99999999997698,,,35943.79750313187,-96.40562024968682,8191.744790206581,-77.20957339164617,303.0918619010209,-96.30003290308343,178.91880723533865,-40.96878546552094,6.262167045160867,-96.4999950860817,0.6908652196870524,-88.96763349325018,0.13970199394090624,-79.7786905520894,0.0062951572287834896,-95.49386730196112,0.0001155804919810763,-98.16397767711655,1.2204173155283845e-05,-89.44097490320252,3.755878429457229e-07,-96.9224638312911,2.3019047274881902e-07,-38.71194793115698
520,2.731357039211666e-07,-99.99999999997269,,,36032.2817131858,-96.39677182868141,7955.954762765038,-77.91992517683497,307.20165226103893,-96.1387204751492,209.18684376482275,-31.90569053740958,7.636735237160016,-96.34932336101137,0.8486101421919997,-88.88778888047997,0.1656466893643407,-80.4802369040196,0.007461794492353465,-95.49535549367896,0.0001397154414061894,-98.12758926087601,1.4097159518732603e-05,-89.91009198636215,4.456589738149317e-07,-96.83866119821705,2.731357039211666e-07,-38.711947931157034
521,2.0558536384662483e-07,-99.99999999997944,,,37432.95847604973,-96.25670415239502,8158.490135562382,-78.20506188207825,322.2431638795608,-96.05021078011823,204.98471849854366,-36.388187097381774,7.379520926256381,-96.39996533385057,0.8099868188951813,-89.02385633174042,0.15176530365875526,-81.26323785543048,0.00660040745206743,-95.65091144487909,0.00011415231065830419,-98.27052630481852,1.1271771268487255e-05,-90.12567401966359,3.425612981006208e-07,-96.9608920378084,2.0558536384662483e-07,-39.985817140896614
522,1.7371826816583279e-07,-99.99999999998262,,,33685.711794547,-96.6314288205453,7111.247726594463,-78.88942418682802,278.22208882899776,-96.08757703956073,182.18962400898212,-34.516477546482506,6.964946694236043,-96.17708926503265,0.7287672234453041,-89.53664320147048,0.14033077767421334,-80.74408766481173,0.005647932978550015,-95.9752713751348,0.0001018838615876087,-98.19608586053432,9.89713255669967e-06,-90.28586824009489,2.903503358780416e-07,-97.06631861082334,1.7371826816583279e-07,-40.169427515730106
523,1.4183615052151886e-07,-99.99999999998582,,,33257.259335159986,-96.674274066484,6768.902191886322,-79.64684304358731,272.57269501230314,-95.97316245256096,174.89668087993888,-35.83484916856967,6.21352133635789,-96.44731889416285,0.6358052853816782,-89.76739193504788,0.12499304346357872,-80.34098703842254,0.00520090979965871,-95.83904059334776,9.178165391515257e-05,-98.23527695248289,8.375411999415358e-06,-90.87463382697592,2.3700982721332457e-07,-97.17017112435938,1.4183615052151886e-07,-40.156004420079626
524,1.6259939033164638e-07,-99.99999999998373,,,30305.683337127557,-96.96943166628725,6454.98218020246,-78.70042358591385,243.10824617404631,-96.23378904252186,174.46943774250622,-28.23384624411306,6.326909425381851,-96.37362881015325,0.6911175656368627,-89.07653770315905,0.13016013591600006,-81.1667157097855,0.005539214747044433,-95.74430780356651,0.00010318974210817128,-98.13710522482938,9.67681733048311e-06,-90.62230689525404,2.6622276324656565e-07,-97.24886030029798,1.6259939033164638e-07,-38.92355847082361
525,2.658731157889648e-07,-99.99999999997341,,,35486.798264370256,-96.45132017356298,7148.481509001597,-79.85594119890249,281.788009585154,-96.05807178447175,204.08679999235943,-27.574349138270872,8.156786562088334,-96.0032757814843,0.8525208886505343,-89.54832418181763,0.15749941271958715,-81.52544825395482,0.0070992498718810216,-95.49252295656456,0.0001442380163658343,-97.96826398607072,1.3533616260462314e-05,-90.61716418358343,4.2604218020192947e-07,-96.85197088492463,2.658731157889648e-07,-37.594649510302006
526,2.24121696417788e-07,-99.99999999997759,,,31886.56770897588,-96.8113432291024,6465.650686171318,-79.72296439935968,244.93765912855085,-96.2117090604288,175.44207461461806,-28.372764221388824,6.873743020519059,-96.0820441529672,0.7180642556791627,-89.55351904289056,0.13029239829898176,-81.85505025929078,0.005696283968828209,-95.62807650853355,0.00011055519325127703,-98.0591699104843,1.064056999801958e-05,-90.375332279656,3.5159123593426746e-07,-96.69574810372278,2.24121696417788e-07,-36.25503894537088
527,2.7443374768766925e-07,-99.99999999997256,,,32565.45724930445,-96.74345427506955,7178.297732753985,-77.95732552501684,284.2930328503823,-96.0395480455878,209.33937654362143,-26.364929015410475,7.782856962867381,-96.28218202835546,0.8538316137524292,-89.0293292318473,0.15010388849065165,-82.41996594258518,0.006778879408764977,-95.48387488363623,0.0001346533467124504,-98.0136341334182,1.2477754997293631e-05,-90.73342378638414,4.3051833924956193e-07,-96.54971315478674,2.7443374768766925e-07,-36.2550389453709
528,3.005211482284845e-07,-99.99999999996994,,,32034.099489433374,-96.79659005105667,7018.486918216537,-78.09057526174063,284.9751540092503,-95.93964970897652,209.87949358724597,-26.35165184245034,9.13072848451077,-95.64953758537864,0.9233643342807806,-89.88728735229438,0.15828488219220638,-82.85780852522355,0.007725715831188553,-95.1191069392166,0.0001504166553198656,-98.05303924443302,1.3655602219672153e-05,-90.92148260401542,4.827064973682626e-07,-96.4651394379892,3.005211482284845e-07,-37.74246879481854
529,3.877729321415869e-07,-99.99999999996122,,,32677.120998908496,-96.73228790010914,7131.271563491578,-78.17656101426506,374.53254688419247,-94.74802574057613,260.53938040378,-30.436117616144,11.232820268818807,-95.68862862442893,1.1836910468272215,-89.46220968109826,0.19679169264227087,-83.3747418154633,0.009729062481836798,-95.05616199992632,0.00019645910870920465,-97.98069845808911,1.7009484927577984e-05,-91.34197185392145,6.255509701266493e-07,-96.3223403131248,3.877729321415869e-07,-38.010977416743806
530,3.6482630658136843e-07,-99.99999999996352,,,32731.13276915464,-96.72688672308453,7408.438170692877,-77.36577519958465,353.87792867176404,-95.22331265351347,220.4466931022154,-37.70544155448346,10.078043444799196,-95.42835353845554,1.0589431529617572,-89.49257205764252,0.17377193824956177,-83.5900597908831,0.00881357038855579,-94.92808190014074,0.00017867815112839817,-97.97269275388771,1.539036289725664e-05,-91.3865445774637,5.88533729647661e-07,-96.17595937420964,3.6482630658136843e-07,-38.01097741674382
531,3.2167155381958534e-07,-99.99999999996784,,,37218.16839923968,-96.27818316007604,8225.798446684139,-77.89843294155179,386.26326954646896,-95.30424587898608,254.1289983954697,-34.208344817809035,11.568665710864295,-95.44771915684278,1.2686788932694557,-89.03348990300566,0.18635658094639865,-85.3109733333588,0.008921917129828807,-95.21244858404276,0.00017624018524747711,-98.02463772434906,1.4542432417904862e-05,-91.74851501802253,5.180883683957705e-07,-96.43740226182594,3.2167155381958534e-07,-37.911836388911425
532,4.1326896871615154e-07,-99.99999999995867,,,39013.085756130706,-96.09869142438693,8825.780829489278,-77.37738336142161,364.5950925175043,-95.86897635958401,269.0551976641098,-26.20438311270128,12.227170966223985,-95.45551579290118,1.260986465349785,-89.68701371042329,0.1943252964461274,-84.58942250484635,0.010444441174299296,-94.62527969064757,0.00020752725560076952,-98.01303629234435,1.8341625719438766e-05,-91.1618232186699,6.656163504928405e-07,-96.37100679801023,4.1326896871615154e-07,-37.911836388911425
533,4.942103616501682e-07,-99.99999999995059,,,40302.617321515514,-95.96973826784844,10435.75555624361,-74.10650659982699,421.133151557823,-95.96451690260353,298.6733801985138,-29.078634846559936,13.582113656234053,-95.45251952242725,1.5101074665518623,-88.88164607679646,0.22581780277697983,-85.04624288146817,0.01183110762765764,-94.76077285219972,0.0002460730354803165,-97.9201183589517,2.1837290677407892e-05,-91.12568728435316,7.959816056822543e-07,-96.3549433973247,4.942103616501682e-07,-37.911836388911404
534,5.040419345603243e-07,-99.9999999999496,,,42092.2185203677,-95.79077814796322,10666.602989947556,-74.65896698985783,470.373444026947,-95.5902226372329,368.8629027782372,-21.580840189373962,15.746456280386612,-95.73108161276562,1.574726909942168,-89.99948380828003,0.22060230016555235,-85.9910757368302,0.012049524460607398,-94.53789717896652,0.00024086109570629338,-98.00107384740599,2.3233644138174324e-05,-90.35392408639315,8.11816464274207e-07,-96.50585823107988,5.040419345603243e-07,-37.911836388911404
535,5.015410740118197e-07,-99.99999999994985,,,41258.709242736644,-95.87412907572633,10666.035238716167,-74.14840300513312,478.5922955970938,-95.51293161061504,368.93434831534796,-22.91260187231726,16.15086457398943,-95.62229305898501,1.5306946242162807,-90.5225220779733,0.2040472346941024,-86.6696314558121,0.011548709023910796,-94.34017861539557,0.00021922085994794196,-98.10177172622446,2.115269741006475e-05,-90.35096504270267,7.904620318856876e-07,-96.26306746339796,5.015410740118197e-07,-36.5508963390224
536,7.216034115017491e-07,-99.99999999992784,,,42087.65669435222,-95.79123433056478,12078.976102336439,-71.30043093143428,573.182665408806,-95.25470817598574,494.7370660820067,-13.685968550854588,21.420340181557428,-95.67035873192351,2.241459892142089,-89.53583429047522,0.29479927800252076,-86.84788967065609,0.017227897313047583,-94.15605851215814,0.00033478849280703626,-98.05670717253763,3.315805711804663e-05,-90.09581935148586,1.1641005915943375e-06,-96.48923763099268,7.216034115017491e-07,-38.011936707853565
537,8.666130071876944e-07,-99.99999999991334,,,42277.508738982084,-95.7722491261018,12456.47512856046,-70.53640221455402,591.6662060360796,-95.25013135795137,499.44994469564807,-15.585859121182978,22.304608196557332,-95.53416544872195,2.293571026640649,-89.71705305724825,0.3064493930056209,-86.63876594855353,0.01871442147211588,-93.89314454547717,0.0003705987618317455,-98.01971563810332,3.9233807914348136e-05,-89.4134001634467,1.4284297046128264e-06,-96.35918667968389,8.666130071876944e-07,-39.33107072828701
538,8.561781660657591e-07,-99.99999999991438,,,47855.002472048145,-95.21449975279519,13798.317388201776,-71.16640544264668,677.1842761058984,-95.09226917272592,590.9086403334276,-12.740348353714436,25.898182067684427,-95.61722738508765,2.758280494621714,-89.34952079874566,0.3327194279782583,-87.93743317160754,0.020593349973799736,-93.81059588286338,0.000404014456333672,-98.03813145094078,4.26908318966307e-05,-89.43334050864439,1.442618588218611e-06,-96.62077658333834,8.561781660657591e-07,-40.6511067403482
539,8.277139363556078e-07,-99.99999999991724,,,45075.924945846884,-95.49240750541531,12688.488901692119,-71.85085183069286,594.6643592422178,-95.3133555630654,549.7307613736702,-7.556127615552155,28.03383620548309,-94.9004425119977,2.6192769413311954,-90.65673023794405,0.30946342690825207,-88.18515820053096,0.01823884602915266,-94.10629998789484,0.00035986522981503247,-98.02692983295198,3.9620429062403726e-05,-88.99020361517887,1.3903479289665335e-06,-96.4908307106501,8.277139363556078e-07,-40.46713638284339
540,7.886903554559672e-07,-99.99999999992113,,,44100.61102450404,-95.5899388975496,11562.822104006193,-73.78081202189821,555.6747773114132,-95.19429796365294,526.5582349229633,-5.239853161831087,26.747209014272215,-94.92037020023332,2.4038020297789213,-91.01288650903254,0.2886795202408908,-87.99071152013958,0.016264145713799066,-94.36602024964316,0.0003369174974428916,-97.92846483687711,3.7024654212361506e-05,-89.0107653970577,1.3231519051667554e-06,-96.42629503687576,7.886903554559672e-07,-40.39306051132735
541,1.109904268656363e-06,-99.99999999988901,,,42927.10004544657,-95.70728999545534,10735.65876906664,-74.99095266696123,483.1513131751862,-95.49956529386606,486.1734467235732,0.6255045709233631,26.6735286648634,-94.51357764505198,2.5543666123376565,-90.42358945293023,0.3304208811260664,-87.06446915136907,0.019956979698209792,-93.96013362406246,0.0004471620865083089,-97.75936993838592,5.1900575308449515e-05,-88.39334172677336,1.902829352327807e-06,-96.33370277493239,1.109904268656363e-06,-41.67084571726976
542,1.179770221803132e-06,-99.99999999988202,,,41697.96444802355,-95.83020355519764,10914.330108101876,-73.82526880489198,478.6946680140832,-95.61407192862217,474.5410132207833,-0.8677044201331419,22.195206657652587,-95.32280539736486,2.1146923025178634,-90.47230181211785,0.2859504182456814,-86.47791842315718,0.016740238488672177,-94.1457548510073,0.00039366526987900285,-97.64838911855772,4.669620188753111e-05,-88.13809460461583,2.022608138778437e-06,-95.66858104723391,1.179770221803132e-06,-41.6708457172698
543,1.183060407940925e-06,-99.9999999998817,,,39644.15372978336,-96.03558462702166,10122.858835932762,-74.46569573680219,462.35051917352484,-95.43260923947359,486.9134488595899,5.312620764430531,21.98453856587141,-95.48491859952485,2.197833210498407,-90.0028231026404,0.29585874687713737,-86.5386169676613,0.018172344904110096,-93.85776317383761,0.0004244187482232599,-97.66448000815092,5.072554976442309e-05,-88.04823067388635,2.028248861978099e-06,-96.00152414040343,1.183060407940925e-06,-41.67084571726979
544,8.264440934712877e-07,-99.99999999991735,,,35706.84773042669,-96.42931522695733,9046.766266078474,-74.6637778434597,382.2279000999976,-95.77497761235205,390.610681611504,2.1931370026398556,16.382367675956942,-95.80596014211137,1.8246022939782014,-88.86240175981386,0.23949047117595493,-86.87437410517603,0.014249760062245133,-94.04996783701856,0.0003408505549236382,-97.60802600580816,3.885107780172044e-05,-88.60172669795877,1.41686280837433e-06,-96.35309265908812,8.264440934712877e-07,-41.67084571726974
545,8.198340329089579e-07,-99.99999999991802,,,33749.46159233516,-96.62505384076648,9036.015854292924,-73.2261925732614,367.3474619666839,-95.93463017451258,352.5386508710614,-4.031281723396141,14.284402590594759,-95.94813148705809,1.61497426113818,-88.69414208332714,0.22566588165445456,-86.02665769450637,0.0139840403888802,-93.80321017676349,0.0003421164456726429,-97.55352218558603,3.7571330404844485e-05,-89.01797008589439,1.376730081170401e-06,-96.33568982962369,8.198340329089579e-07,-40.45063414231558
546,1.1111713619681373e-06,-99.99999999988887,,,31497.19514652399,-96.85028048534761,8603.42214827742,-72.68511653734701,341.9294492065105,-96.0256576590866,376.56003992375435,10.127993010724401,16.99752683447471,-95.48610446346979,2.05096881616634,-87.93372214593876,0.2918677418247893,-85.76927452410774,0.0197838134777144,-93.22165123352659,0.00048333048473429613,-97.55693974127513,5.2378678597165316e-05,-89.16296814467233,1.8659667419863004e-06,-96.43754521503473,1.1111713619681373e-06,-40.45063414231552
547,1.034742326610642e-06,-99.99999999989653,,,29572.460574399145,-97.04275394256008,8255.7816114707,-72.08287220232961,306.94615630253475,-96.28204607694492,339.69187451603324,10.668228789033417,16.5043296017858,-95.14138228201664,2.059177170432809,-87.52341221899735,0.28614732684773164,-86.10380248205706,0.02008035238497646,-92.98251267758239,0.00048312669748349014,-97.59403277282648,5.1284453845325307e-05,-89.3848851424573,1.7376210673402417e-06,-96.61179765591162,1.034742326610642e-06,-40.45063414231556
548,1.0822977584737895e-06,-99.99999999989177,,,29460.44239455871,-97.05395576054413,7928.569168425247,-73.08740628453822,269.4221688964044,-96.60188158578029,319.1957420533042,18.47419362733964,16.643399416445043,-94.78583288442937,2.0337974565022354,-87.78015593080897,0.29643074017193377,-85.42476591146195,0.019713984909450644,-93.34954772301406,0.0005220885266412832,-97.35168445629174,5.4579707235494886e-05,-89.54589031354149,1.873872523103616e-06,-96.5667230221327,1.0822977584737895e-06,-42.24272221670525
549,1.028837334305e-06,-99.99999999989711,,,27349.654161962255,-97.26503458380378,7593.897273501508,-72.23402815797554,245.93471413708232,-96.76141636791351,296.8018323718821,20.683179441860645,14.902185921214757,-94.97907886817126,1.8518015126015446,-87.57362495413965,0.2736417427364695,-85.22294420463898,0.017964361854206287,-93.43507986955527,0.0004755142939457428,-97.3530131612529,5.1717791230464895e-05,-89.12381985380107,1.9126842530605322e-06,-96.30168998413481,1.028837334305e-06,-46.209766057375525
550,1.0344122412243947e-06,-99.99999999989656,,,27237.642806090505,-97.27623571939094,7929.341363833338,-70.88829815309757,257.15488967716766,-96.75691992716973,307.97575619529584,19.762745550717973,16.075744528287622,-94.78019155569714,2.179750408941555,-86.44074988187349,0.3161782743763623,-85.49474870703695,0.019060684923813933,-93.97153869556354,0.0004957339547859382,-97.39918079141752,5.1509485839992854e-05,-89.60944971739225,1.922370117081762e-06,-96.26792990507934,1.0344122412243947e-06,-46.1907864654765
551,1.0405033501992237e-06,-99.99999999989595,,,27444.26409209915,-97.25557359079009,7604.278592370638,-72.29192021016948,225.48724575641089,-97.03473192075522,273.30723734543125,21.207404183152455,13.90685815252847,-94.91163926444008,1.8654170339383342,-86.58635175911984,0.27330735569549974,-85.34872627819402,0.016163424658488926,-94.08598988587154,0.00045826990998541956,-97.1647721960659,4.992056127426636e-05,-89.10673378580438,1.979105339271817e-06,-96.03549060997432,1.0405033501992237e-06,-47.425570051664764
552,1.0831469505235887e-06,-99.99999999989168,,,26831.75660186106,-97.31682433981389,7203.612661787442,-73.15266097305087,221.57676369335536,-96.92408831378818,275.8878492622355,24.511182789925723,14.170424939669472,-94.86370096488001,1.8933365843295271,-86.63881575612305,0.2667965816322515,-85.90865544771955,0.01583687716057324,-94.06406294125517,0.00042830881051140367,-97.2954970467429,4.4733338884914305e-05,-89.55582099011636,2.0576066400787465e-06,-95.40028378974267,1.0831469505235887e-06,-47.358891178435556
553,1.509678851800219e-06,-99.99999999984904,,,27288.128899482006,-97.2711871100518,7428.339630457009,-72.77812759599645,239.1304469546267,-96.78083584150939,294.47948431498617,23.14595989981214,15.745692044464226,-94.65304278120033,2.1886410893639137,-86.10006417511904,0.3118875586301784,-85.74971656404283,0.0177035913477478,-94.32372633730482,0.00047753357498568334,-97.30261749943503,5.5649347850257417e-05,-88.34650571911602,2.867870539956748e-06,-94.846533426279,1.509678851800219e-06,-47.35889117843557
554,1.2307514214017022e-06,-99.99999999987692,,,23832.913972066028,-97.6167086027934,6320.088299386539,-73.48168039042913,228.26654445738868,-96.38823804914965,288.53064969837067,26.400761173406085,14.414318379964223,-95.00423320883486,1.7492429763386002,-87.8645460005238,0.2823290142554679,-83.85993152041003,0.015366161032718331,-94.55735675157561,0.0004083117341163433,-97.3427863130749,4.654470895805847e-05,-88.6006927871448,2.388616335871808e-06,-94.86812488606557,1.2307514214017022e-06,-48.47429438882671
555,1.0397762913980092e-06,-99.99999999989603,,,23026.949376225613,-97.69730506237744,5962.651570795741,-74.10576853505427,205.17797875421493,-96.55894736900025,255.78644473461756,24.66564213551743,12.836066762640584,-94.98172517470259,1.572674309939506,-87.74800459501519,0.26412560796571477,-83.20532062510296,0.012947115731827283,-95.09812174913841,0.0003526190081255471,-97.2764667017016,3.957955560020514e-05,-88.77554678331092,2.017975841504119e-06,-94.90146917795697,1.0397762913980092e-06,-48.47429438882672
556,1.1840088128217065e-06,-99.9999999998816,,,24894.43568960024,-97.51055643103997,6576.797113224134,-73.58125648949087,226.7746571016978,-96.55189823864696,284.1535992906961,25.30218452199733,13.649315991397593,-95.1965007568199,1.7327569193357986,-87.30517397041831,0.283341262038158,-83.64795091126986,0.014103003451319412,-95.02260865576997,0.0004033245067563364,-97.14015168365712,4.503399166175897e-05,-88.83430317092889,2.3446226622871266e-06,-94.7936601314467,1.1840088128217065e-06,-49.50109320931273
557,1.0982183659580812e-06,-99.99999999989018,,,25196.93087670397,-97.48030691232961,6979.924967050744,-72.29851127025914,210.26589178300952,-96.98756229077554,251.4070146738507,19.566237082949268,11.619999604143167,-95.3780129726222,1.5783668893943363,-86.41680771803502,0.255426071675116,-83.81706601985739,0.01342983237763159,-94.74218419069084,0.00039576525182973124,-97.05308867079452,4.432394818947969e-05,-88.80044471197056,2.2255975873300305e-06,-94.97879210169667,1.0982183659580812e-06,-50.655124169343914
558,1.2266544820313325e-06,-99.99999999987733,,,25147.822551966117,-97.48521774480339,6815.192085238443,-72.89947441312124,205.947764352306,-96.97810770736184,235.8153687933542,14.502514525943088,9.8339354739921,-95.8298157052649,1.5496079080157041,-84.24224043249046,0.26717681154131523,-82.7584248790109,0.01549345965253763,-94.20104627974357,0.0004443123796040552,-97.13225845248009,4.8507446065411674e-05,-89.08258056895947,2.4232169473131118e-06,-95.00444335072716,1.2266544820313325e-06,-49.37908950366744
559,1.1132991543270925e-06,-99.99999999988867,,,24772.340491270064,-97.522765950873,7129.98488316927,-71.21796026628198,206.1159876302639,-97.10916655494162,226.22565711593796,9.756482122942977,9.77341235543835,-95.67979490919123,1.5190659253460472,-84.45715917735966,0.260642315726247,-82.84193520654003,0.013801564823455506,-94.70478736923467,0.000386795809243726,-97.19744960668247,4.034861995398027e-05,-89.56849609284262,2.155025492522858e-06,-94.65898587118772,1.1132991543270925e-06,-48.33939746003799
560,1.237948188715167e-06,-99.99999999987621,,,24657.476470444974,-97.53425235295549,7083.966597109716,-71.27051259442254,218.28278118047135,-96.91863621619092,247.93142990138418,13.582678652238723,10.464651211992985,-95.77921556127218,1.750484209342753,-83.2724075185935,0.3028059722566234,-82.70158790119469,0.015910043640924108,-94.7457959556225,0.0004598517380774084,-97.1096764505751,4.710149672627253e-05,-89.75724286197135,2.3946642643561635e-06,-94.91594868359999,1.237948188715167e-06,-48.303893487632365
561,1.1152324542504119e-06,-99.99999999988847,,,25467.58041046887,-97.45324195895311,7492.632420101655,-70.57972410672477,225.87252357257026,-96.98540498307929,260.6935024296438,15.41620835784656,11.299401681451826,-95.66563739558437,1.8554206750491389,-83.57947856571161,0.31064205110088494,-83.25759461030809,0.01594277913179389,-94.8677974938376,0.00043706742023491275,-97.25852427219988,4.307549017560219e-05,-90.14442894131753,2.1565506530851953e-06,-94.99355516491218,1.1152324542504119e-06,-48.286285200167086
562,1.218194004045456e-06,-99.99999999987817,,,25554.588531485926,-97.4445411468514,7182.990570470108,-71.8915819692424,240.64971584009328,-96.64972808360037,265.15816602506806,10.184283866455978,12.714425594296092,-95.20496547970012,2.1435561953701816,-83.14075473191791,0.3625893448930375,-83.08468209622,0.01806766720193546,-95.01704408681249,0.000491285775119734,-97.28085662842459,4.737900741290597e-05,-90.3561206506826,2.357164742619685e-06,-95.02487521091969,1.218194004045456e-06,-48.319522092817735
563,1.3127529186845558e-06,-99.99999999986872,,,24070.244201314246,-97.59297557986858,7135.919377684279,-70.35377240877907,235.89511134007938,-96.6942576162256,292.8758273954802,24.155106789497772,14.259609949298431,-95.13117553056259,2.47050941636121,-82.67477564151214,0.4381386881287028,-82.26524921430847,0.021234947769327623,-95.15337304267231,0.0005839445302841484,-97.25007785925608,5.679198431954492e-05,-90.27442139206102,2.5415555076007505e-06,-95.52479889890715,1.3127529186845558e-06,-48.34844587266932
564,1.5661442931664597e-06,-99.99999999984338,,,25530.74590364494,-97.44692540963551,7760.8975249145615,-69.60175956392028,263.34450817681943,-96.60677766545153,337.11862782702366,28.014299656733122,17.288266108350467,-94.87175590984515,3.113562906214459,-81.99031130883296,0.5558404209575396,-82.14776968700006,0.024790701982418898,-95.53996056283344,0.0006517167611289387,-97.37112421588093,6.663995880400324e-05,-89.77470539677913,3.1802030508206266e-06,-95.22778358826119,1.5661442931664597e-06,-50.75332398155117
565,1.7424087860611684e-06,-99.99999999982576,,,26924.9536257345,-97.30750463742655,8789.191873742908,-67.35670561994091,304.22472850081874,-96.53864959519579,389.7104353235782,28.09952604576962,20.64663193235748,-94.70205823069261,3.759933697594182,-81.78911839029008,0.6842899110169268,-81.80047931550564,0.029244206481396695,-95.72634259097336,0.0007623093983292332,-97.39329771585984,7.346951516060814e-05,-90.36224460545382,3.5320174859967045e-06,-95.192540091934,1.7424087860611684e-06,-50.6681721432793
566,1.976783416372983e-06,-99.99999999980233,,,27250.89837297966,-97.27491016270203,8880.082682878545,-67.41361491522974,318.85621771600563,-96.40931026091926,399.3568819401931,25.246697336128676,20.62814839381611,-94.83465808987728,4.137736834625107,-79.94130759760525,0.7332179165425854,-82.27973537594453,0.029760949044010474,-95.94104994264936,0.0008327487215002199,-97.20187444201207,8.113499345629047e-05,-90.25696571348395,4.012101689837124e-06,-95.05502925565828,1.976783416372983e-06,-50.72947873229921
567,1.936350404163565e-06,-99.99999999980636,,,26910.658207414726,-97.30893417925853,8586.754651235698,-68.09162159820461,306.5630537082887,-96.42981468366315,390.47030743582366,27.37030855889675,19.404023549816845,-95.03060202522416,3.6729992200790846,-81.07094020655445,0.638475954272581,-82.61704084274666,0.02700238203492216,-95.77080673841725,0.0007589312015374463,-97.1893916597583,7.977814202369689e-05,-89.48809301000118,3.847484208307337e-06,-95.17727022626762,1.936350404163565e-06,-49.6722975501063
568,2.0317507019350773e-06,-99.99999999979683,,,25595.128805298828,-97.44048711947012,8141.726884145928,-68.19032658096884,291.5063813297924,-96.4196000986298,386.92085336531187,32.73152086765929,22.180551440492845,-94.2674189701657,4.138126781014485,-81.34344499001087,0.6533377673421278,-84.21175082552791,0.02738708152787958,-95.80812821531897,0.00078681086525594,-97.12707297980991,8.664114912524634e-05,-88.98831308117956,4.23008536052699e-06,-95.11769476370624,2.0317507019350773e-06,-51.969037767078085
569,2.1602444511105624e-06,-99.99999999978397,,,24583.164225980843,-97.54168357740191,7974.034268326159,-67.56302730183627,305.51877178931267,-96.16857964853662,445.19391960930136,45.717370164184025,24.24817225994531,-94.55334603823312,4.7521608349271895,-80.40198335782563,0.7149672914210194,-84.95490122795951,0.03187414599354914,-95.54187354078837,0.000944371113099895,-97.0371877154261,9.715511504693808e-05,-89.7121890219591,4.3956450702757305e-06,-95.47564215414485,2.1602444511105624e-06,-50.854893500874624
