datetime,opening_price,high_price,low_price,trade_price,candle_acc_trade_price,candle_acc_trade_volume
2013-12-27 16:00:00,737000,755000,737000,755000,2844538.0,3.78
2013-12-28 16:00:00,750000,750000,750000,750000,9000000.0,12.0
2013-12-29 08:00:00,750000,750000,750000,750000,750000.0,1.0
2013-12-29 12:00:00,728000,733000,728000,733000,3804469.0,5.209
2013-12-29 16:00:00,734000,735000,730000,731000,3615330.0,4.93
2013-12-29 20:00:00,731000,740000,731000,739000,5834032.0,7.919
2013-12-30 08:00:00,740000,758000,740000,758000,2693495.0,3.61
2013-12-30 12:00:00,760000,772000,753000,755000,2416622.0,3.168
2013-12-30 16:00:00,756000,765000,756000,761000,640393.0,0.843228
2013-12-30 20:00:00,759000,768000,759000,768000,1428271.0,1.867745
2013-12-31 00:00:00,768000,768000,768000,768000,8000.0,0.01041633
2013-12-31 08:00:00,768000,772000,764000,772000,3702028.0,4.81523767
2013-12-31 12:00:00,764000,773000,764000,768000,2266436.0,2.95622433
2013-12-31 16:00:00,768000,772000,763000,763000,3251750.0,4.225472
2013-12-31 20:00:00,770000,800000,764000,768000,5129657.0,6.643
2014-01-01 00:00:00,768000,775000,768000,775000,6146334.0,7.97242
2014-01-01 04:00:00,768000,769000,765000,766000,2369423.0,3.089
2014-01-01 08:00:00,769000,771000,767000,767000,463295.0,0.602213
2014-01-01 12:00:00,771000,795000,771000,795000,18528016.0,23.68588864
2014-01-01 16:00:00,789000,795000,770000,770000,14768173.0,18.94248754
2014-01-01 20:00:00,782000,786000,775000,777000,8651172.0,11.08832463
2014-01-02 00:00:00,776000,777000,775000,777000,1528502.0,1.97109789
2014-01-02 04:00:00,776000,778000,775000,776000,3855629.0,4.967747
2014-01-02 08:00:00,778000,779000,775000,779000,4865982.0,6.26364494
2014-01-02 12:00:00,778000,788000,775000,780000,21465711.0,27.42378068
2014-01-02 16:00:00,780000,784000,773000,773000,21670402.0,27.86193
2014-01-02 20:00:00,775000,781000,773000,778000,11447699.0,14.71577701
2014-01-03 00:00:00,778000,780000,774000,779000,13935417.0,17.92082759
2014-01-03 04:00:00,780000,799000,780000,798000,17246667.0,22.00328659
2014-01-03 08:00:00,788000,815000,788000,811000,16674521.0,20.81330375
2014-01-03 12:00:00,812000,812000,800000,802000,8037242.0,10.0094676
2014-01-03 16:00:00,805000,819000,802000,819000,14030872.0,17.28885512
2014-01-03 20:00:00,820000,840000,815000,834000,30064093.0,36.29455117
2014-01-04 00:00:00,831000,838000,831000,835000,6810494.0,8.162145
2014-01-04 04:00:00,834000,837000,831000,837000,4120322.0,4.93936
2014-01-04 08:00:00,836000,840000,819000,839000,13368895.0,15.99459647
2014-01-04 12:00:00,834000,835000,826000,831000,26409726.0,31.77704849
2014-01-04 16:00:00,831000,839000,827000,836000,18703235.0,22.47928541
2014-01-04 20:00:00,833000,846000,831000,846000,20473340.0,24.40461128
2014-01-05 00:00:00,846000,879000,845000,875000,21179738.0,24.71389839
2014-01-05 04:00:00,874000,885000,870000,885000,9593640.0,10.94942
2014-01-05 08:00:00,888000,899000,861000,889000,15770741.0,17.82233871
2014-01-05 12:00:00,884000,885000,877000,879000,14224899.0,16.14545014
2014-01-05 16:00:00,877000,880000,870000,875000,15412385.0,17.622814
2014-01-05 20:00:00,878000,925000,871000,925000,48083420.0,53.45587254
2014-01-06 00:00:00,928000,969000,920000,952000,46550590.0,49.19687613
2014-01-06 04:00:00,955000,990000,945000,990000,18895034.0,19.4739761
2014-01-06 08:00:00,980000,988000,960000,980000,17592274.0,18.13876923
2014-01-06 12:00:00,980000,1020000,961000,1020000,20506716.0,20.60834531
2014-01-06 16:00:00,1020000,1050000,1020000,1024000,41909639.0,40.49569169
2014-01-06 20:00:00,1031000,1048000,1000000,1010000,76505641.0,74.80896958
2014-01-07 00:00:00,1001000,1001000,990000,995000,528788.0,0.52864495
2014-01-07 04:00:00,1026000,1026000,997000,1000000,9077075.0,9.07526771
2014-01-07 08:00:00,1020000,1020000,980000,1009000,30434957.0,30.63100395
2014-01-07 12:00:00,1000000,1009000,990000,990000,36308178.0,36.46924
2014-01-07 16:00:00,988000,995000,960000,980000,42864637.0,43.94362702
2014-01-07 20:00:00,980000,990000,900000,935000,46523918.0,48.40233114
2014-01-08 00:00:00,935000,960000,930000,938000,33391910.0,35.3471619
2014-01-08 04:00:00,920000,950000,880000,922000,35911177.0,39.29686108
2014-01-08 08:00:00,878000,899000,825000,899000,35056378.0,40.68769338
2014-01-08 12:00:00,885000,910000,856000,865000,17079798.0,19.32305172
2014-01-08 16:00:00,865000,920000,861000,900000,31140116.0,35.12876509
2014-01-08 20:00:00,915000,915000,875000,897000,22153536.0,24.77607828
2014-01-09 00:00:00,880000,886000,865000,884000,13653413.0,15.56840845
2014-01-09 04:00:00,884000,885000,864000,884000,20688752.0,23.476251
2014-01-09 08:00:00,882000,900000,880000,880000,18664261.0,21.06375844
2014-01-09 12:00:00,882000,897000,882000,897000,16921736.0,18.89828855
2014-01-09 16:00:00,898000,909000,892000,892000,18946477.0,21.0934
2014-01-09 20:00:00,891000,895000,860000,865000,35365570.0,40.41512125
2014-01-10 00:00:00,875000,892000,863000,871000,14880189.0,16.9553008
2014-01-10 04:00:00,880000,890000,870000,890000,18408886.0,20.8639
2014-01-10 08:00:00,890000,905000,862000,880000,32599615.0,37.08078381
2014-01-10 12:00:00,880000,884000,869000,878000,15469205.0,17.65967
2014-01-10 16:00:00,887000,895000,879000,895000,18307748.0,20.576139
2014-01-10 20:00:00,888000,894000,882000,890000,12000088.0,13.46787545
2014-01-11 00:00:00,889000,890000,887000,887000,19416841.0,21.8508
2014-01-11 04:00:00,889000,912000,880000,912000,27380041.0,30.61861473
2014-01-11 08:00:00,914000,923000,905000,923000,19610752.0,21.4801831
2014-01-11 12:00:00,916000,925000,905000,906000,15620278.0,17.06969834
2014-01-11 16:00:00,907000,924000,906000,924000,24754277.0,27.07697377
2014-01-11 20:00:00,924000,950000,924000,932000,24825092.0,26.5389082
2014-01-12 00:00:00,935000,943000,916000,921000,11501299.0,12.34368621
2014-01-12 04:00:00,938000,942000,917000,937000,14799778.0,15.9105779
2014-01-12 08:00:00,935000,952000,921000,947000,39402685.0,41.75836656
2014-01-12 12:00:00,940000,946000,929000,936000,20852930.0,22.30903178
2014-01-12 16:00:00,936000,939000,921000,921000,18063911.0,19.50679651
2014-01-12 20:00:00,921000,928000,904000,910000,16450433.0,18.01307341
2014-01-13 00:00:00,920000,925000,910000,925000,1435504.0,1.56754
2014-01-13 04:00:00,923000,923000,912000,912000,2972714.0,3.2512
2014-01-13 08:00:00,915000,915000,885000,896000,26724186.0,29.703043
2014-01-13 12:00:00,896000,905000,882000,884000,15861495.0,17.78924506
2014-01-13 16:00:00,885000,890000,882000,890000,13390552.0,15.12428192
2014-01-13 20:00:00,884000,890000,872000,881000,33867554.0,38.39789882
2014-01-14 00:00:00,877000,887000,876000,880000,19928000.0,22.67138467
2014-01-14 04:00:00,878000,886000,878000,886000,13719359.0,15.54986709
2014-01-14 08:00:00,886000,905000,879000,885000,20045188.0,22.54316411
2014-01-14 12:00:00,885000,899000,880000,891000,10289497.0,11.59218138
2014-01-14 16:00:00,895000,899000,886000,896000,11598765.0,12.96384131
2014-01-14 20:00:00,890000,895000,872000,874000,30251123.0,34.30243958
2014-01-15 00:00:00,889000,889000,875000,887000,13570215.0,15.43678
2014-01-15 04:00:00,878000,887000,878000,887000,16016339.0,18.10542
2014-01-15 08:00:00,885000,887000,881000,884000,15992109.0,18.07169
2014-01-15 12:00:00,884000,900000,884000,900000,30839718.0,34.50973112
2014-01-15 16:00:00,900000,914000,898000,910000,23664565.0,26.16085075
2014-01-15 20:00:00,910000,918000,895000,905000,23289001.0,25.77609357
2014-01-16 00:00:00,895000,907000,892000,907000,8468234.0,9.38405152
2014-01-16 04:00:00,911000,918000,904000,906000,12984022.0,14.2318
2014-01-16 08:00:00,914000,940000,903000,925000,41422774.0,44.72982714
2014-01-16 12:00:00,926000,930000,906000,912000,42050464.0,45.7472514
2014-01-16 16:00:00,913000,921000,909000,912000,28149697.0,30.70629429
2014-01-16 20:00:00,911000,915000,903000,910000,64713504.0,71.34859669
2014-01-17 00:00:00,904000,913000,904000,913000,17331644.0,19.04392923
2014-01-17 04:00:00,905000,913000,900000,905000,14684547.0,16.21733233
2014-01-17 08:00:00,902000,910000,885000,905000,41310178.0,45.87193624
2014-01-17 12:00:00,900000,900000,879000,898000,44137405.0,49.5178234
2014-01-17 16:00:00,885000,912000,883000,884000,51289815.0,56.96326036
2014-01-17 20:00:00,885000,900000,872000,885000,12004068.0,13.570646
2014-01-18 00:00:00,888000,897000,880000,880000,10068256.0,11.35206501
2014-01-18 04:00:00,884000,906000,870000,873000,25603632.0,28.95585473
2014-01-18 08:00:00,875000,889000,868000,885000,23974426.0,27.3496061
2014-01-18 12:00:00,880000,893000,880000,888000,19689379.0,22.1477678
2014-01-18 16:00:00,893000,894000,871000,873000,19638421.0,22.309149
2014-01-18 20:00:00,875000,890000,875000,885000,18898230.0,21.42268625
2014-01-19 00:00:00,887000,888000,870000,873000,35899600.0,40.88659408
2014-01-19 04:00:00,882000,883000,874000,875000,15363342.0,17.4797823
2014-01-19 08:00:00,882000,882000,874000,880000,14229139.0,16.16228993
2014-01-19 12:00:00,881000,882000,876000,880000,7378419.0,8.39934743
2014-01-19 16:00:00,880000,899000,880000,896000,30348065.0,34.26555125
2014-01-19 20:00:00,896000,896000,882000,893000,26925492.0,30.26287179
2014-01-20 00:00:00,893000,898000,892000,897000,20306923.0,22.66201915
2014-01-20 04:00:00,897000,897000,892000,894000,28404445.0,31.75230561
2014-01-20 08:00:00,895000,910000,892000,910000,25831001.0,28.67378039
2014-01-20 12:00:00,912000,914000,903000,909000,30665297.0,33.77924349
2014-01-20 16:00:00,908000,908000,900000,903000,22424883.0,24.84473215
2014-01-20 20:00:00,902000,903000,890000,898000,50662715.0,56.37070045
2014-01-21 00:00:00,898000,901000,891000,897000,25932714.0,28.92745682
2014-01-21 04:00:00,897000,903000,897000,900000,20653316.0,22.95366968
2014-01-21 08:00:00,900000,906000,900000,906000,18587762.0,20.59850344
2014-01-21 12:00:00,903000,904000,895000,900000,27372277.0,30.4142092
2014-01-21 16:00:00,900000,906000,895000,902000,62512552.0,69.29127397
2014-01-21 20:00:00,897000,902000,892000,899000,29149626.0,32.46644134
2014-01-22 00:00:00,895000,900000,895000,897000,32542005.0,36.24702278
2014-01-22 04:00:00,897000,901000,894000,901000,42276138.0,47.07600562
2014-01-22 08:00:00,900000,900000,894000,896000,18516877.0,20.64082555
2014-01-22 12:00:00,898000,904000,896000,898000,57804987.0,64.26314056
2014-01-22 16:00:00,899000,900000,895000,895000,16799391.0,18.71717049
2014-01-22 20:00:00,899000,899000,891000,892000,37367598.0,41.7596772
2014-01-23 00:00:00,895000,897000,889000,893000,37773086.0,42.29328209
2014-01-23 04:00:00,894000,896000,893000,896000,27646258.0,30.90118318
2014-01-23 08:00:00,895000,897000,891000,896000,31087195.0,34.77053977
2014-01-23 12:00:00,897000,898000,892000,895000,30524234.0,34.12583644
2014-01-23 16:00:00,895000,895000,889000,891000,29934324.0,33.53510626
2014-01-23 20:00:00,891000,892000,886000,888000,42840361.0,48.12234915
2014-01-24 00:00:00,891000,891000,886000,889000,29605036.0,33.31484395
2014-01-24 04:00:00,890000,890000,889000,890000,24123366.0,27.11861191
2014-01-24 08:00:00,888000,889000,878000,878000,62108887.0,70.19889078
2014-01-24 12:00:00,879000,882000,853000,872000,58934532.0,67.54044305
2014-01-24 16:00:00,872000,878000,848000,858000,95263236.0,109.63430801
2014-01-24 20:00:00,860000,870000,857000,870000,43641371.0,50.60887906
2014-01-25 00:00:00,864000,869000,863000,868000,27507887.0,31.7279
2014-01-25 04:00:00,866000,868000,864000,864000,31635822.0,36.52314302
2014-01-25 08:00:00,863000,865000,858000,862000,29179078.0,33.86164712
2014-01-25 12:00:00,862000,874000,862000,870000,33789151.0,38.94367738
2014-01-25 16:00:00,868000,874000,865000,870000,12845161.0,14.76132943
2014-01-25 20:00:00,870000,873000,866000,870000,31559338.0,36.24811869
2014-01-26 00:00:00,867000,876000,866000,875000,51384820.0,58.88146317
2014-01-26 04:00:00,876000,894000,875000,891000,60629542.0,68.70769137
2014-01-26 08:00:00,882000,889000,878000,879000,21109700.0,23.87241772
2014-01-26 12:00:00,877000,884000,870000,873000,18635619.0,21.26347671
2014-01-26 16:00:00,873000,879000,870000,879000,24012265.0,27.47575478
2014-01-26 20:00:00,880000,894000,867000,892000,59911349.0,67.7519794
2014-01-27 00:00:00,893000,903000,889000,896000,64902534.0,72.51014807
2014-01-27 04:00:00,894000,895000,885000,892000,18318301.0,20.55952741
2014-01-27 08:00:00,890000,901000,885000,901000,50612919.0,56.40892996
2014-01-27 12:00:00,899000,901000,894000,898000,46997093.0,52.32316573
2014-01-27 16:00:00,898000,901000,893000,895000,25361267.0,28.2795044
2014-01-27 20:00:00,897000,897000,879000,886000,48761408.0,55.19641374
2014-01-28 00:00:00,880000,885000,869000,869000,20002267.0,22.83977348
2014-01-28 04:00:00,869000,884000,868000,870000,38075070.0,43.33104313
2014-01-28 08:00:00,867000,882000,850000,873000,53974899.0,62.49869859
2014-01-28 12:00:00,876000,879000,850000,851000,48859970.0,56.80430935
2014-01-28 16:00:00,859000,859000,848000,854000,27319593.0,32.09783345
2014-01-28 20:00:00,853000,879000,853000,879000,23206690.0,26.72086455
2014-01-29 00:00:00,871000,871000,860000,868000,4667083.0,5.38144593
2014-01-29 04:00:00,876000,876000,866000,866000,273256.0,0.3153232
2014-01-29 08:00:00,867000,872000,857000,867000,42394302.0,48.9832407
2014-01-29 12:00:00,867000,872000,862000,869000,27100476.0,31.21153344
2014-01-29 16:00:00,870000,871000,864000,864000,30242526.0,34.82658537
2014-01-29 20:00:00,869000,869000,864000,864000,8479044.0,9.78535498
2014-01-30 00:00:00,865000,869000,865000,869000,502607.0,0.57896612
2014-01-30 04:00:00,869000,869000,869000,869000,300014.0,0.34524
2014-01-30 08:00:00,867000,870000,865000,868000,17232468.0,19.85888395
2014-01-30 12:00:00,867000,872000,867000,871000,34989127.0,40.29562606
2014-01-30 16:00:00,869000,869000,863000,867000,38639317.0,44.63969749
2014-01-30 20:00:00,867000,874000,867000,874000,13649178.0,15.69914388
2014-01-31 00:00:00,874000,880000,874000,879000,21198677.0,24.16581256
2014-01-31 04:00:00,886000,886000,875000,878000,21816693.0,24.69431714
2014-01-31 08:00:00,876000,882000,876000,882000,7789121.0,8.85928634
2014-01-31 12:00:00,880000,883000,875000,881000,21654474.0,24.62525651
2014-01-31 16:00:00,878000,883000,878000,880000,11714625.0,13.30568809
2014-01-31 20:00:00,882000,884000,880000,883000,13298004.0,15.06798739
2014-02-01 00:00:00,882000,884000,879000,884000,10648652.0,12.056286
2014-02-01 08:00:00,882000,883000,881000,883000,14279861.0,16.19314397
2014-02-01 12:00:00,883000,884000,879000,880000,45936104.0,52.08266815
2014-02-01 16:00:00,880000,885000,879000,883000,27880955.0,31.61252223
2014-02-01 20:00:00,884000,899000,883000,899000,41843060.0,47.07369262
2014-02-02 00:00:00,900000,900000,887000,887000,30893432.0,34.54283997
2014-02-02 04:00:00,887000,889000,887000,889000,1334616.0,1.5046296
2014-02-02 08:00:00,889000,891000,887000,890000,23113238.0,26.01196923
2014-02-02 12:00:00,890000,895000,888000,895000,30648209.0,34.39104934
2014-02-02 16:00:00,895000,907000,893000,900000,65333064.0,72.724954
2014-02-02 20:00:00,900000,902000,895000,902000,35028879.0,38.99790541
2014-02-03 00:00:00,902000,903000,894000,894000,16939693.0,18.81342006
2014-02-03 04:00:00,895000,900000,893000,900000,3069760.0,3.43172433
2014-02-03 08:00:00,894000,904000,894000,902000,26199751.0,29.09120049
2014-02-03 12:00:00,900000,903000,894000,898000,57137492.0,63.57238111
2014-02-03 16:00:00,898000,898000,890000,896000,57637510.0,64.55100835
2014-02-03 20:00:00,895000,900000,891000,896000,26902368.0,30.04178844
2014-02-04 00:00:00,897000,897000,890000,895000,9611992.0,10.78175846
2014-02-04 04:00:00,892000,892000,882000,882000,4858373.0,5.47093164
2014-02-04 08:00:00,890000,896000,890000,892000,21718918.0,24.32997912
2014-02-04 12:00:00,892000,895000,890000,894000,47949186.0,53.72459391
2014-02-04 16:00:00,893000,896000,889000,890000,28900975.0,32.34295692
2014-02-04 20:00:00,892000,892000,889000,891000,12899904.0,14.48523962
2014-02-05 00:00:00,892000,892000,886000,887000,10945051.0,12.310983
2014-02-05 04:00:00,889000,889000,889000,889000,1778000.0,2.0
2014-02-05 08:00:00,892000,892000,890000,890000,9630183.0,10.81012157
2014-02-05 12:00:00,890000,892000,887000,888000,41422971.0,46.56334783
2014-02-05 16:00:00,888000,891000,887000,888000,34487864.0,38.7648836
2014-02-05 20:00:00,888000,890000,886000,890000,8371047.0,9.42037317
2014-02-06 00:00:00,888000,888000,886000,886000,1566079.0,1.7670166
2014-02-06 04:00:00,889000,889000,889000,889000,977900.0,1.1
2014-02-06 08:00:00,886000,888000,860000,877000,56893421.0,65.07124739
2014-02-06 12:00:00,877000,877000,857000,866000,78345019.0,90.41784075
2014-02-06 16:00:00,866000,880000,860000,880000,43423859.0,50.11623898
2014-02-06 20:00:00,876000,879000,866000,866000,19517714.0,22.4649298
2014-02-07 00:00:00,866000,869000,860000,869000,40200705.0,46.60110942
2014-02-07 04:00:00,869000,869000,859000,859000,7741311.0,8.97896752
2014-02-07 08:00:00,859000,864000,824000,824000,97663177.0,115.65445231
2014-02-07 12:00:00,828000,842000,800000,821000,163830741.0,199.43771652
2014-02-07 16:00:00,827000,855000,751000,780000,134288871.0,169.34473346
2014-02-07 20:00:00,772000,830000,772000,824000,33366163.0,42.17675194
2014-02-08 00:00:00,824000,874000,810000,874000,23009311.0,27.40357337
2014-02-08 04:00:00,860000,860000,860000,860000,111800.0,0.13
2014-02-08 08:00:00,859000,859000,803000,807000,73400677.0,89.70451195
2014-02-08 12:00:00,807000,833000,790000,820000,63315607.0,77.95632766
2014-02-08 16:00:00,826000,830000,803000,821000,36492178.0,44.45954845
2014-02-08 20:00:00,830000,831000,807000,821000,22286664.0,27.07734044
2014-02-09 00:00:00,821000,821000,810000,811000,5180868.0,6.38559066
2014-02-09 04:00:00,805000,811000,802000,802000,2601483.0,3.2371767
2014-02-09 08:00:00,810000,811000,788000,794000,50600502.0,63.12504372
2014-02-09 12:00:00,795000,800000,782000,789000,31495877.0,39.89316949
2014-02-09 16:00:00,789000,805000,789000,803000,33148607.0,41.35163046
2014-02-09 20:00:00,799000,815000,798000,805000,46731917.0,57.86502976
2014-02-10 00:00:00,805000,808000,796000,799000,21434560.0,26.6516397
2014-02-10 04:00:00,801000,807000,801000,802000,6427679.0,7.98090417
2014-02-10 08:00:00,802000,825000,800000,823000,93415043.0,115.37473521
2014-02-10 12:00:00,819000,821000,805000,813000,82121589.0,101.31413504
2014-02-10 16:00:00,809000,811000,737000,741000,159289715.0,202.12227786
2014-02-10 20:00:00,731000,778000,700000,756000,117410638.0,156.22621672
2014-02-11 00:00:00,760000,785000,739000,761000,68649095.0,90.23294453
2014-02-11 04:00:00,761000,778000,760000,770000,16629249.0,21.5405766
2014-02-11 08:00:00,767000,790000,767000,790000,113363123.0,145.47292534
2014-02-11 12:00:00,790000,801000,765000,801000,115812018.0,147.39663365
2014-02-11 16:00:00,781000,797000,774000,778000,60459938.0,77.22932937
2014-02-11 20:00:00,778000,786000,776000,776000,20329232.0,26.02829854
2014-02-12 00:00:00,777000,777000,742000,742000,26355117.0,34.50140969
2014-02-12 04:00:00,743000,770000,731000,749000,20675902.0,27.75227673
2014-02-12 08:00:00,749000,768000,744000,744000,66765104.0,88.0449509
2014-02-12 12:00:00,752000,756000,730000,742000,78464889.0,104.80741878
2014-02-12 16:00:00,742000,742000,713000,719000,56294769.0,77.79505162
2014-02-12 20:00:00,719000,755000,719000,729000,29463636.0,40.20606344
2014-02-13 00:00:00,728000,730000,721000,730000,5168444.0,7.12263424
2014-02-13 04:00:00,730000,732000,726000,726000,4522033.0,6.19228787
2014-02-13 08:00:00,730000,738000,724000,736000,30969337.0,42.49885193
2014-02-13 12:00:00,731000,731000,719000,719000,59143286.0,81.91244959
2014-02-13 16:00:00,718000,723000,708000,710000,61510090.0,85.94284068
2014-02-13 20:00:00,710000,719000,710000,715000,19256851.0,27.06499733
2014-02-14 00:00:00,710000,716000,708000,708000,5973117.0,8.40893534
2014-02-14 04:00:00,708000,708000,675000,675000,43979399.0,63.87815587
2014-02-14 08:00:00,670000,679000,650000,650000,79439833.0,120.23753996
2014-02-14 12:00:00,650000,707000,551000,656000,109532569.0,167.59221564
2014-02-14 16:00:00,656000,698000,630000,663000,108000889.0,165.48260308
2014-02-14 20:00:00,668000,694000,663000,681000,23364429.0,34.43617185
2014-02-15 00:00:00,686000,771000,682000,750000,78833312.0,106.97785364
2014-02-15 04:00:00,738000,738000,710000,738000,6064632.0,8.3
2014-02-15 08:00:00,725000,736000,693000,699000,50540283.0,71.00380989
2014-02-15 12:00:00,708000,709000,683000,704000,54103424.0,77.81538333
2014-02-15 16:00:00,704000,714000,691000,703000,25882178.0,37.0463078
2014-02-15 20:00:00,700000,730000,685000,687000,18753706.0,26.78515498
2014-02-16 00:00:00,689000,706000,689000,706000,2304524.0,3.34126572
2014-02-16 04:00:00,706000,706000,704000,704000,2117728.0,3.0052805
2014-02-16 08:00:00,704000,711000,694000,699000,3119680.0,4.46009803
2014-02-16 12:00:00,699000,710000,690000,690000,19528633.0,28.01790068
2014-02-16 16:00:00,700000,708000,695000,695000,28035835.0,40.14777537
2014-02-16 20:00:00,697000,699000,665000,681000,21683879.0,31.90085735
2014-02-17 00:00:00,683000,683000,665000,665000,17968446.0,26.92191007
2014-02-17 04:00:00,660000,661000,645000,660000,27244985.0,41.64719936
2014-02-17 08:00:00,656000,687000,656000,675000,35937450.0,53.19719355
2014-02-17 12:00:00,675000,676000,660000,663000,43782249.0,65.60827825
2014-02-17 16:00:00,663000,700000,660000,700000,77467047.0,115.1396824
2014-02-17 20:00:00,700000,709000,675000,693000,68788936.0,98.05080119
2014-02-18 00:00:00,699000,699000,665000,687000,8908042.0,13.04436286
2014-02-18 04:00:00,687000,687000,687000,687000,299500.0,0.43595342
2014-02-18 08:00:00,688000,690000,652000,690000,47601759.0,70.6378957
2014-02-18 12:00:00,690000,693000,681000,687000,48720684.0,70.84857172
2014-02-18 16:00:00,688000,695000,679000,684000,53059054.0,77.12128125
2014-02-18 20:00:00,684000,696000,678000,678000,16882133.0,24.55679146
2014-02-19 00:00:00,679000,688000,675000,688000,16348573.0,24.08839202
2014-02-19 04:00:00,680000,687000,675000,685000,3268997.0,4.79551652
2014-02-19 08:00:00,676000,689000,676000,687000,30686846.0,44.77527648
2014-02-19 12:00:00,687000,689000,677000,677000,49948137.0,73.19682784
2014-02-19 16:00:00,677000,682000,676000,679000,39212172.0,57.79899454
2014-02-19 20:00:00,679000,681000,676000,676000,26240295.0,38.64566784
2014-02-20 00:00:00,678000,679000,677000,679000,7656686.0,11.29843981
2014-02-20 04:00:00,678000,678000,678000,678000,61698.0,0.091
2014-02-20 08:00:00,679000,682000,678000,681000,26012044.0,38.29587615
2014-02-20 12:00:00,681000,682000,671000,671000,83081852.0,122.35774257
2014-02-20 16:00:00,671000,679000,640000,645000,93925942.0,141.18977018
2014-02-20 20:00:00,641000,655000,637000,655000,14328457.0,22.24584395
2014-02-21 00:00:00,644000,655000,630000,630000,13679409.0,21.36377755
2014-02-21 04:00:00,640000,645000,630000,631000,6852105.0,10.83
2014-02-21 08:00:00,631000,633000,580000,628000,75740121.0,123.59346083
2014-02-21 12:00:00,628000,631000,611000,625000,70260458.0,113.07782724
2014-02-21 16:00:00,625000,670000,617000,637000,87078121.0,135.91280805
2014-02-21 20:00:00,634000,649000,631000,642000,61967121.0,96.37752157
2014-02-22 00:00:00,633000,642000,621000,621000,25347473.0,40.39148712
2014-02-22 04:00:00,636000,636000,623000,623000,1982207.0,3.1204
2014-02-22 08:00:00,634000,639000,627000,628000,18422680.0,29.13608326
2014-02-22 12:00:00,632000,632000,618000,620000,42087685.0,67.55182034
2014-02-22 16:00:00,616000,625000,601000,624000,10456246.0,16.902668
2014-02-22 20:00:00,612000,628000,612000,618000,6788525.0,10.88455112
2014-02-23 00:00:00,625000,644000,619000,644000,24541966.0,38.7605984
2014-02-23 04:00:00,639000,653000,635000,635000,11317073.0,17.53478036
2014-02-23 08:00:00,647000,659000,646000,657000,19582397.0,29.9293835
2014-02-23 12:00:00,657000,672000,657000,668000,37509220.0,56.36632417
2014-02-23 16:00:00,668000,693000,668000,679000,48759571.0,71.79488717
2014-02-23 20:00:00,680000,680000,645000,670000,34763233.0,51.64512087
2014-02-24 00:00:00,670000,676000,663000,663000,7217736.0,10.79079494
2014-02-24 04:00:00,665000,665000,656000,656000,6913431.0,10.44090132
2014-02-24 08:00:00,670000,670000,630000,630000,54803231.0,85.08208962
2014-02-24 12:00:00,635000,641000,620000,623000,71439038.0,113.09257818
2014-02-24 16:00:00,621000,640000,617000,621000,63435188.0,101.08831019
2014-02-24 20:00:00,625000,634000,621000,633000,43563598.0,69.19565097
2014-02-25 00:00:00,629000,633000,616000,616000,11359637.0,18.21409067
2014-02-25 04:00:00,617000,618000,614000,614000,8976367.0,14.57557261
2014-02-25 08:00:00,618000,618000,595000,601000,51961496.0,85.41381984
2014-02-25 12:00:00,601000,612000,490000,510000,129241319.0,230.56289979
2014-02-25 16:00:00,510000,635000,501000,590000,142373323.0,261.58737071
2014-02-25 20:00:00,590000,610000,561000,576000,79483539.0,136.07569425
2014-02-26 00:00:00,580000,624000,577000,599000,29825274.0,49.73700722
2014-02-26 04:00:00,600000,615000,585000,604000,15044491.0,25.06238556
2014-02-26 08:00:00,604000,626000,600000,608000,81382400.0,133.58370202
2014-02-26 12:00:00,612000,627000,602000,627000,37305865.0,60.70920916
2014-02-26 16:00:00,620000,628000,607000,620000,74037480.0,119.87407136
2014-02-26 20:00:00,620000,627000,598000,600000,39007357.0,64.29031081
2014-02-27 00:00:00,604000,624000,604000,624000,12784217.0,20.8987348
2014-02-27 04:00:00,622000,622000,610000,617000,4007710.0,6.53802269
2014-02-27 08:00:00,606000,619000,606000,612000,36147151.0,58.85079168
2014-02-27 12:00:00,615000,616000,610000,611000,33412836.0,54.58841111
2014-02-27 16:00:00,611000,614000,605000,607000,32616702.0,53.64881898
2014-02-27 20:00:00,607000,610000,603000,610000,12019937.0,19.82417964
2014-02-28 00:00:00,610000,612000,606000,609000,5460487.0,8.97331577
2014-02-28 04:00:00,610000,611000,609000,609000,2572854.0,4.21256814
2014-02-28 08:00:00,609000,615000,605000,610000,25068047.0,41.10317264
2014-02-28 12:00:00,611000,612000,605000,607000,40687812.0,66.84827659
2014-02-28 16:00:00,608000,613000,604000,605000,36298167.0,59.62316213
2014-02-28 20:00:00,604000,605000,597000,605000,14771151.0,24.53107202
2014-03-01 00:00:00,600000,607000,600000,605000,1834665.0,3.02259422
2014-03-01 04:00:00,605000,605000,598000,598000,2450171.0,4.07414393
2014-03-01 08:00:00,598000,600000,583000,590000,4215983.0,7.15357338
2014-03-01 12:00:00,588000,603000,588000,598000,12415920.0,20.7807524
2014-03-01 16:00:00,603000,605000,599000,600000,15369005.0,25.50567115
2014-03-01 20:00:00,605000,605000,597000,598000,4300622.0,7.17672751
2014-03-02 00:00:00,598000,603000,598000,603000,7291377.0,12.11096795
2014-03-02 04:00:00,602000,607000,602000,607000,6830600.0,11.29296611
2014-03-02 08:00:00,601000,601000,599000,599000,1870613.0,3.11287616
2014-03-02 12:00:00,600000,605000,599000,600000,1941788.0,3.22412381
